algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,20480,512,32,1,1204584685,1125721910,170088524,86850863,8.661700
dgesv_nopiv,20480,512,32,2,1213111884,1128483012,170370947,87154461,8.715400
dgesv_nopiv,20480,512,32,3,1195572806,1118529913,171647548,88610317,8.892000
dgesv_nopiv,20480,512,32,4,1194257197,1120765747,172109256,89024702,8.920100
dgesv_nopiv,20480,512,32,5,913992839,822421905,175134158,86288206,9.002500
dgesv_nopiv,20480,512,32,6,915091224,834658630,176614081,88190348,9.129200
dgesv_nopiv,20480,512,32,7,907699092,824906214,176806524,90352559,9.273900
dgesv_nopiv,20480,512,32,8,909396659,826875996,177615206,88751246,9.332600
dgesv_nopiv,20480,1024,32,1,1089291890,1039023524,151241678,89036162,7.895200
dgesv_nopiv,20480,1024,32,2,1107651156,1057796303,153151271,91440542,8.232300
dgesv_nopiv,20480,1024,32,3,1097963803,1042507097,156968560,92525404,8.544600
dgesv_nopiv,20480,1024,32,4,1106784337,1052978505,157939391,95290802,8.780800
dgesv_nopiv,20480,1024,32,5,837712395,778792623,154463843,91351755,8.232500
dgesv_nopiv,20480,1024,32,6,851557939,784543585,155695723,92433619,8.481200
dgesv_nopiv,20480,1024,32,7,848532496,780013018,159475893,94722896,8.834200
dgesv_nopiv,20480,1024,32,8,860183039,791325610,160783906,95852113,9.097600
dgesv_nopiv,20480,2048,32,1,1054421678,1053891528,148486470,91924986,8.678400
dgesv_nopiv,20480,2048,32,2,1098221676,1125783434,151782640,103565807,9.962100
dgesv_nopiv,20480,2048,32,3,1117841987,1088483297,161025110,108005745,10.790300
dgesv_nopiv,20480,2048,32,4,1205492337,1168448730,173927065,112359192,12.612300
dgesv_nopiv,20480,2048,32,5,916928743,839062915,158830600,95958111,9.959900
dgesv_nopiv,20480,2048,32,6,1014358426,937271587,171429798,105493638,12.087100
dgesv_nopiv,20480,2048,32,7,1018716447,963136511,179166749,116765897,13.005000
dgesv_nopiv,20480,2048,32,8,1085109161,1004771720,188507552,115884296,14.189800
