algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,16384,512,32,1,13490627,12855436,2399928,696150,0.139900
dgram,16384,512,32,2,13317470,12580351,2386999,700511,0.138800
dgram,16384,512,32,3,12032989,10923556,2339585,622358,0.120500
dgram,16384,512,32,4,12678007,12150237,2315686,990798,0.131100
dgram,16384,512,32,5,12716764,11352083,2438560,1020801,0.138100
dgram,16384,512,32,6,11379243,10130895,2455161,957551,0.130000
dgram,16384,512,32,7,12017182,10540073,2488224,977731,0.132000
dgram,16384,512,32,8,12128997,10781772,2504472,1029736,0.137800
dgram,16384,512,32,9,12697538,11884003,2323061,950681,0.130200
dgram,16384,512,32,10,12052093,11040926,2396836,715336,0.138100
dgram,16384,512,32,11,12375579,11788422,2396026,707365,0.138700
dgram,16384,512,32,12,12289031,11267549,2385561,757824,0.146900
dgram,16384,512,32,13,11730316,10315220,2478141,796273,0.155000
dgram,16384,512,32,14,10375095,9020180,2386876,740000,0.145100
dgram,16384,512,32,15,9675818,8747048,2319419,674103,0.148700
dgram,16384,512,32,16,11085604,9679723,2458267,762873,0.150700
dgram,16384,512,32,17,13039090,12274260,2355511,679626,0.135300
dgram,16384,512,32,18,12636992,11591462,2445659,659843,0.129900
dgram,16384,512,32,19,12396514,11508150,2424836,647863,0.127800
dgram,16384,512,32,20,12152495,11363375,2351625,654488,0.126300
dgram,16384,512,32,21,11630280,10015233,2450096,957795,0.128700
dgram,16384,512,32,22,11882111,10478183,2453845,1014022,0.138500
dgram,16384,512,32,23,10869540,9714819,2286019,904857,0.122100
dgram,16384,512,32,24,11591462,10319798,2402987,986957,0.140300
dgram,16384,512,32,25,13509853,12473418,2509445,1063274,0.140700
dgram,16384,512,32,26,12361174,11423066,2453508,729274,0.143400
dgram,16384,512,32,27,11846161,11148897,2343639,677866,0.147700
dgram,16384,512,32,28,12810941,11446748,2485057,784232,0.153700
dgram,16384,512,32,29,11411470,10066625,2459261,756248,0.150100
dgram,16384,512,32,30,10635226,9945409,2481476,780530,0.148500
dgram,16384,512,32,31,11255586,10096776,2437703,733910,0.145200
dgram,16384,512,32,32,10989596,9611609,2492645,761588,0.151400
dgram,16384,512,32,33,12740873,11919769,2336601,659706,0.146900
dgram,16384,512,32,34,12422454,11322908,2437703,658864,0.128700
dgram,16384,512,32,35,13833644,13063261,2440503,717907,0.140500
dgram,16384,512,32,36,12309539,11181795,2403049,682594,0.127000
dgram,16384,512,32,37,12014557,10551548,2499897,1002211,0.135200
dgram,16384,512,32,38,11707856,10306126,2520323,1000742,0.134900
dgram,16384,512,32,39,11221773,9958044,2305496,933147,0.139300
dgram,16384,512,32,40,12640592,11236299,2513270,1083516,0.146000
dgram,16384,512,32,41,12522124,11529328,2554687,1080548,0.138600
dgram,16384,512,32,42,12593107,11405794,2491605,761711,0.152300
dgram,16384,512,32,43,12408355,11755829,2421776,744254,0.141800
dgram,16384,512,32,44,11579377,10703464,2377268,684858,0.142700
dgram,16384,512,32,45,11219454,10054784,2417048,735410,0.145300
dgram,16384,512,32,46,10366062,9021767,2362963,720033,0.143500
dgram,16384,512,32,47,11179964,9941503,2471792,741025,0.144300
dgram,16384,512,32,48,10824435,9478064,2423092,740122,0.145900
dgram,16384,512,32,49,13225308,12506438,2358342,708574,0.144100
dgram,16384,512,32,50,12869535,11905609,2505329,708038,0.136300
dgram,16384,512,32,51,13900416,13177701,2470047,726138,0.140700
dgram,16384,512,32,52,12741789,11992157,2400938,697206,0.142500
dgram,16384,512,32,53,11959320,10741122,2498322,1017022,0.136900
dgram,16384,512,32,54,11884857,10761874,2565856,1060137,0.142400
dgram,16384,512,32,55,11095491,9926305,2368547,940491,0.126500
dgram,16384,512,32,56,11611604,10407444,2403156,1003007,0.142000
dgram,16384,512,32,57,11799408,10938082,2361233,969086,0.136700
dgram,16384,512,32,58,12948636,11756317,2515105,765642,0.151600
dgram,16384,512,32,59,11959198,11182406,2335637,707151,0.142900
dgram,16384,512,32,60,12326323,11360506,2492676,744605,0.144000
dgram,16384,512,32,61,11415315,10037755,2454181,751949,0.146300
dgram,16384,512,32,62,11095431,10035802,2514203,776751,0.149700
dgram,16384,512,32,63,9655615,8899941,2429441,685042,0.125800
dgram,16384,512,32,64,10926608,9553992,2467920,745294,0.148800
dgram,16384,1024,32,1,11884308,11037020,2319480,611863,0.123100
dgram,16384,1024,32,2,11742890,10954501,2329715,601245,0.119600
dgram,16384,1024,32,3,11633088,10754489,2313069,593916,0.118400
dgram,16384,1024,32,4,12903531,11379976,2401963,634904,0.126200
dgram,16384,1024,32,5,11862396,10202001,2388131,897483,0.123400
dgram,16384,1024,32,6,11943146,10372898,2411311,914879,0.124100
dgram,16384,1024,32,7,11845734,10179906,2397510,898554,0.123700
dgram,16384,1024,32,8,11904755,10308934,2404823,913487,0.124800
dgram,16384,1024,32,9,11389314,9918920,2301503,865368,0.118400
dgram,16384,1024,32,10,10511570,9294715,2330726,595430,0.119300
dgram,16384,1024,32,11,10562656,9446448,2344771,612015,0.120700
dgram,16384,1024,32,12,10318882,9264503,2325860,599576,0.119000
dgram,16384,1024,32,13,9497718,7980143,2360224,607930,0.122400
dgram,16384,1024,32,14,10118932,8713113,2465687,681217,0.132500
dgram,16384,1024,32,15,9405310,8096109,2364140,630039,0.123400
dgram,16384,1024,32,16,9590979,8104289,2428171,636771,0.125500
dgram,16384,1024,32,17,11897614,11067416,2346056,633665,0.125500
dgram,16384,1024,32,18,11808381,10934176,2345383,615274,0.121400
dgram,16384,1024,32,19,11331758,10411351,2263207,573888,0.115800
dgram,16384,1024,32,20,11958709,11259798,2374147,895907,0.122700
dgram,16384,1024,32,21,11210237,10039098,2443869,919041,0.127400
dgram,16384,1024,32,22,10767123,9717016,2415059,909707,0.125500
