algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,16384,512,32,1,12952665,12057037,2340594,659001,0.141800
dgram,16384,512,32,2,13199917,11730744,2454120,708925,0.137500
dgram,16384,512,32,3,13585475,12374358,2436311,714342,0.139400
dgram,16384,512,32,4,12952482,12185515,2375769,679564,0.139900
dgram,16384,512,32,5,13257046,11579438,2439738,1048938,0.142400
dgram,16384,512,32,6,12567778,11299836,2557578,1076309,0.142200
dgram,16384,512,32,7,12788542,11600068,2442492,1024105,0.135100
dgram,16384,512,32,8,13177701,11553254,2527468,1118721,0.149600
dgram,16384,512,32,9,11741791,10430760,2233601,872743,0.131700
dgram,16384,512,32,10,11978180,10987033,2353094,698720,0.137100
dgram,16384,512,32,11,11265840,10887362,2331276,675648,0.135900
dgram,16384,512,32,12,12047149,11321749,2358587,686266,0.142900
dgram,16384,512,32,13,10602756,9547461,2429701,770615,0.145500
dgram,16384,512,32,14,10062413,8846291,2385193,725556,0.148900
dgram,16384,512,32,15,10904147,9698584,2437535,717785,0.141000
dgram,16384,512,32,16,9083962,7718791,2242705,605252,0.143900
dgram,16384,512,32,17,13470546,12450163,2379701,686786,0.137000
dgram,16384,512,32,18,13112943,11961579,2485898,702591,0.135600
dgram,16384,512,32,19,12358672,11452668,2373427,644911,0.126000
dgram,16384,512,32,20,12563139,11742706,2492125,684996,0.135300
dgram,16384,512,32,21,12116851,10899752,2476947,707350,0.136300
dgram,16384,512,32,22,12125213,11172518,2459138,746625,0.146700
dgram,16384,512,32,23,12017669,10741123,2434031,700587,0.137600
dgram,16384,512,32,24,12066253,10814121,2527117,736466,0.145400
dgram,16384,512,32,25,11268038,9962865,2417645,652790,0.127500
dgram,16384,512,32,26,11895477,10945834,2493012,729932,0.140600
dgram,16384,512,32,27,11689728,11140902,2338406,688072,0.148200
dgram,16384,512,32,28,12210357,11395661,2505161,726307,0.144700
dgram,16384,512,32,29,10960910,9787695,2423107,710196,0.140500
dgram,16384,512,32,30,11045809,9619360,2492493,769667,0.145300
dgram,16384,512,32,31,11001437,9663488,2441344,729183,0.142600
dgram,16384,512,32,32,10413364,9083778,2418594,713256,0.141900
dgram,16384,512,32,33,13388698,12949002,2422005,683834,0.141700
dgram,16384,512,32,34,13235867,12344573,2374422,696945,0.138000
dgram,16384,512,32,35,13769435,12902311,2404823,714648,0.141800
dgram,16384,512,32,36,13200100,12537749,2428661,700342,0.138900
dgram,16384,512,32,37,12449614,11204744,2427299,1031296,0.145700
dgram,16384,512,32,38,11600923,10029638,2457578,968704,0.130600
dgram,16384,512,32,39,12706694,11325410,2466727,1038182,0.136800
dgram,16384,512,32,40,12043975,10606846,2527391,1004353,0.138400
dgram,16384,512,32,41,11422334,10013402,2393562,925421,0.125400
dgram,16384,512,32,42,12174041,11263643,2423948,758773,0.140900
dgram,16384,512,32,43,11919952,11106661,2385699,687092,0.146600
dgram,16384,512,32,44,11724946,10918124,2383801,704535,0.148500
dgram,16384,512,32,45,11407503,10072240,2476061,741193,0.138300
dgram,16384,512,32,46,10226841,8976357,2358189,711526,0.154500
dgram,16384,512,32,47,9276771,8136148,2259122,621180,0.146300
dgram,16384,512,32,48,10568882,9233253,2411326,731983,0.145800
dgram,16384,512,32,49,13385403,12952359,2434490,704856,0.139600
dgram,16384,512,32,50,13923182,13042691,2470093,755851,0.147800
dgram,16384,512,32,51,13308559,12197662,2347617,684767,0.134800
dgram,16384,512,32,52,12190216,11249483,2280021,644222,0.137300
dgram,16384,512,32,53,12921476,11077242,2474806,717218,0.140900
dgram,16384,512,32,54,11784211,9960912,2533390,696043,0.134800
dgram,16384,512,32,55,13150418,11279573,2456537,733773,0.140500
dgram,16384,512,32,56,12098845,10412754,2524607,707763,0.137200
dgram,16384,512,32,57,12241790,10381626,2476641,683941,0.126900
dgram,16384,512,32,58,12134491,11140841,2402177,736435,0.139600
dgram,16384,512,32,59,11672578,10834079,2360836,677255,0.144900
dgram,16384,512,32,60,11674103,10757480,2393746,722190,0.142300
dgram,16384,512,32,61,9941259,8697914,2313344,663683,0.151400
dgram,16384,512,32,62,11041049,9661596,2487046,760165,0.151200
dgram,16384,512,32,63,11150118,9769079,2456782,740000,0.144200
dgram,16384,512,32,64,10679050,9325110,2482915,738270,0.144100
dgram,16384,1024,32,1,11522919,10712191,2259947,588132,0.117800
dgram,16384,1024,32,2,11418001,10594700,2250477,579365,0.115500
dgram,16384,1024,32,3,11843354,10728793,2311218,599133,0.118800
dgram,16384,1024,32,4,13442653,11324373,2383419,891577,0.122300
dgram,16384,1024,32,5,11376741,9862950,2318913,880408,0.120300
dgram,16384,1024,32,6,11701203,10202489,2386188,899717,0.123600
dgram,16384,1024,32,7,11603974,10134984,2387993,901996,0.124800
dgram,16384,1024,32,8,11652802,10055272,2382088,898998,0.124400
dgram,16384,1024,32,9,11659272,9998998,2341696,894392,0.123200
dgram,16384,1024,32,10,10279575,9121864,2271561,594161,0.116600
dgram,16384,1024,32,11,10694675,9473792,2352313,613576,0.122600
dgram,16384,1024,32,12,10132298,9166359,2283357,592340,0.117100
dgram,16384,1024,32,13,9640356,8441384,2437137,635179,0.128000
dgram,16384,1024,32,14,9426306,8143901,2368639,627698,0.124200
dgram,16384,1024,32,15,9231482,7920451,2339952,601520,0.121200
dgram,16384,1024,32,16,9424048,8106547,2374193,621563,0.125000
dgram,16384,1024,32,17,11863922,10873813,2316619,608497,0.121900
dgram,16384,1024,32,18,12174590,11386079,2421515,633359,0.127000
dgram,16384,1024,32,19,12149444,11309297,2368256,637122,0.126800
dgram,16384,1024,32,20,12077056,10657077,2299590,598980,0.117700
dgram,16384,1024,32,21,10833468,9380286,2344602,628356,0.123300
dgram,16384,1024,32,22,11510957,10166478,2464203,660899,0.132400
dgram,16384,1024,32,23,11064364,9644324,2398474,632992,0.124200
dgram,16384,1024,32,24,11336458,9704016,2433848,634599,0.127500
dgram,16384,1024,32,25,10820163,9338599,2314967,597190,0.119400
dgram,16384,1024,32,26,10390232,9126076,2311555,589938,0.119400
dgram,16384,1024,32,27,10305027,8965492,2302971,603111,0.118100
dgram,16384,1024,32,28,10434177,9214454,2342323,599270,0.120200
dgram,16384,1024,32,29,9568335,8115824,2380833,621578,0.124600
dgram,16384,1024,32,30,9125831,7944011,2297892,615565,0.120800
dgram,16384,1024,32,31,9407263,8067302,2365318,628600,0.124100
dgram,16384,1024,32,32,9169532,7893230,2327543,619344,0.121700
dgram,16384,1024,32,33,11649140,10686679,2300829,589494,0.118400
dgram,16384,1024,32,34,11620332,10772433,2306766,590121,0.118000
dgram,16384,1024,32,35,11645051,10843722,2304410,595185,0.117600
dgram,16384,1024,32,36,11691926,10983981,2327528,604105,0.120600
dgram,16384,1024,32,37,11050142,9771338,2384735,894178,0.123600
dgram,16384,1024,32,38,11122469,9817053,2391038,909386,0.125200
dgram,16384,1024,32,39,10822360,9546789,2352344,882488,0.121400
dgram,16384,1024,32,40,11311006,9764196,2420047,928557,0.127700
dgram,16384,1024,32,41,11113985,9598486,2334198,879643,0.121500
dgram,16384,1024,32,42,10306370,9108253,2271897,583649,0.116700
dgram,16384,1024,32,43,10404819,9254982,2325585,602071,0.119900
dgram,16384,1024,32,44,10458225,9446082,2358924,614448,0.123400
dgram,16384,1024,32,45,9370887,8105082,2357837,632548,0.123700
dgram,16384,1024,32,46,9485267,8200968,2396775,641529,0.125100
dgram,16384,1024,32,47,9308204,8014628,2348733,625755,0.122500
dgram,16384,1024,32,48,9495032,8169107,2420139,633649,0.126100
dgram,16384,1024,32,49,11481171,10442173,2295443,600571,0.117700
dgram,16384,1024,32,50,11702729,10737155,2320597,604380,0.118400
dgram,16384,1024,32,51,11691865,10762790,2340838,598644,0.119400
dgram,16384,1024,32,52,12377166,11543305,2370521,884615,0.120800
