algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,20480,512,32,1,21727728,20265695,3809302,1114621,0.215900
dgram,20480,512,32,2,19445018,17788467,3782007,1014405,0.196200
dgram,20480,512,32,3,26514824,24445006,3772811,1544688,0.206900
dgram,20480,512,32,4,24962522,23224367,3881135,1566827,0.207400
dgram,20480,512,32,5,19893687,17277666,3748439,1451649,0.195500
dgram,20480,512,32,6,19627757,17294511,3881916,1516306,0.204300
dgram,20480,512,32,7,21716681,19802317,3695608,1561166,0.209700
dgram,20480,512,32,8,20533822,19103283,3743512,1594107,0.213100
dgram,20480,512,32,9,21026130,18861829,3761796,1477108,0.191200
dgram,20480,512,32,10,17328874,15700156,3723424,1030180,0.219600
dgram,20480,512,32,11,19365612,17963150,3820318,1094914,0.212500
dgram,20480,512,32,12,19256481,17439592,3779054,1166289,0.225600
dgram,20480,512,32,13,17435014,15564108,3750825,1163718,0.217700
dgram,20480,512,32,14,17005389,14914879,3803657,1160337,0.231400
dgram,20480,512,32,15,17177080,15081321,3818788,1108745,0.218300
dgram,20480,512,32,16,17761124,15510642,3944860,1197975,0.238000
dgram,20480,512,32,17,20836250,19800181,3699402,1071489,0.208700
dgram,20480,512,32,18,19682018,17575272,3724678,1022821,0.199200
dgram,20480,512,32,19,26347528,23812317,3807115,1549125,0.210200
dgram,20480,512,32,20,24624448,22687747,3811139,1520835,0.203200
dgram,20480,512,32,21,20114878,17819473,3886965,1544627,0.207100
dgram,20480,512,32,22,19584117,17433672,3816156,1485845,0.202000
dgram,20480,512,32,23,21543157,19493603,3732450,1525042,0.206000
dgram,20480,512,32,24,21051460,19538402,3848225,1638722,0.224800
dgram,20480,512,32,25,22234929,19846995,3670118,1494749,0.201900
dgram,20480,512,32,26,19338635,17659623,3855952,1152931,0.221000
dgram,20480,512,32,27,20179758,18224075,3809868,1148051,0.223700
dgram,20480,512,32,28,18474745,16603839,3756074,1094256,0.220800
dgram,20480,512,32,29,17211076,15024803,3749571,1116334,0.226600
dgram,20480,512,32,30,16187702,13992396,3679222,1103528,0.229600
dgram,20480,512,32,31,17015947,15025596,3727737,1151371,0.216100
dgram,20480,512,32,32,15802816,13667628,3711504,1055333,0.221800
dgram,20480,512,32,33,21153266,19672496,3667793,1068430,0.209300
dgram,20480,512,32,34,21356940,20030832,3807375,1126677,0.221100
dgram,20480,512,32,35,23059816,20671211,3658827,1394013,0.186000
dgram,20480,512,32,36,25387325,23465028,3793099,1579358,0.210700
dgram,20480,512,32,37,22416508,20545968,3822965,1610631,0.217900
dgram,20480,512,32,38,20336678,18376906,3950812,1635953,0.216900
dgram,20480,512,32,39,21489996,19277905,3783828,1570973,0.211900
dgram,20480,512,32,40,19456981,17127093,3802708,1497809,0.197600
dgram,20480,512,32,41,20438486,18907484,3641293,1432707,0.191700
dgram,20480,512,32,42,18114211,16365071,3671556,1063335,0.220200
dgram,20480,512,32,43,19634532,17901505,3718880,1102839,0.216900
dgram,20480,512,32,44,18135269,16510700,3664901,1076508,0.227300
dgram,20480,512,32,45,16959247,14925194,3753794,1088350,0.215500
dgram,20480,512,32,46,15659506,13532802,3651911,1045648,0.227300
dgram,20480,512,32,47,15650228,13572842,3639074,1031327,0.218800
dgram,20480,512,32,48,15239036,13162869,3621663,1067083,0.221400
dgram,20480,512,32,49,20396676,19453503,3655843,1072714,0.212900
dgram,20480,512,32,50,20329721,19148206,3759057,1069944,0.226300
dgram,20480,512,32,51,22159673,20725044,3558719,1441076,0.197700
dgram,20480,512,32,52,23818725,22333500,3847108,1517194,0.206200
dgram,20480,512,32,53,22064885,19154309,3804483,1592088,0.215500
dgram,20480,512,32,54,20536080,17964859,3910940,1600396,0.214600
dgram,20480,512,32,55,18955273,16773150,3624800,1408044,0.187500
dgram,20480,512,32,56,20011057,17148821,3880524,1529419,0.205700
dgram,20480,512,32,57,21013069,18253920,3776009,1472166,0.198600
dgram,20480,512,32,58,18550002,17010760,3734669,1095541,0.215100
dgram,20480,512,32,59,19146557,17138261,3643986,1075085,0.209300
dgram,20480,512,32,60,19037793,17792495,3820043,1127258,0.220200
dgram,20480,512,32,61,16959429,14946983,3746067,1096841,0.213600
dgram,20480,512,32,62,16685871,14416589,3772368,1128757,0.221600
dgram,20480,512,32,63,17163774,15048363,3795410,1097958,0.216300
dgram,20480,512,32,64,15468588,13474636,3802127,1062953,0.211100
dgram,20480,1024,32,1,18661451,17037371,3586626,924257,0.184500
dgram,20480,1024,32,2,18781080,17144060,3604741,924533,0.184100
dgram,20480,1024,32,3,23909790,21722296,3627936,1358472,0.184400
dgram,20480,1024,32,4,23925903,22321171,3652339,1358976,0.186400
dgram,20480,1024,32,5,19815440,17920913,3761658,1406024,0.193700
dgram,20480,1024,32,6,19829783,17881546,3731180,1400455,0.192300
dgram,20480,1024,32,7,19786326,17600418,3711413,1381176,0.190700
dgram,20480,1024,32,8,19727123,17602311,3701973,1400072,0.192500
dgram,20480,1024,32,9,19758251,17304094,3678885,1363781,0.187200
dgram,20480,1024,32,10,16822284,14541833,3641736,931372,0.185700
dgram,20480,1024,32,11,17165605,14934043,3607847,964665,0.190800
dgram,20480,1024,32,12,17042010,15055930,3724035,952425,0.191300
dgram,20480,1024,32,13,14765770,12522917,3651483,953603,0.188700
dgram,20480,1024,32,14,15283896,12984952,3784088,990492,0.196100
dgram,20480,1024,32,15,14894737,12640715,3679451,963839,0.191600
dgram,20480,1024,32,16,15133262,12837553,3766324,988442,0.195800
dgram,20480,1024,32,17,18856336,17199968,3671571,923247,0.187300
dgram,20480,1024,32,18,18724622,17233721,3638538,939328,0.186500
dgram,20480,1024,32,19,23474549,21430243,3617655,1353255,0.184600
dgram,20480,1024,32,20,23451234,21754095,3655767,1372915,0.187200
dgram,20480,1024,32,21,19493359,17356889,3738111,1389424,0.190400
dgram,20480,1024,32,22,19902475,17830948,3780722,1429662,0.195700
dgram,20480,1024,32,23,19206616,17352556,3674922,1378989,0.190100
dgram,20480,1024,32,24,19505993,17507646,3755936,1407830,0.194400
dgram,20480,1024,32,25,19581066,17159197,3668006,1352627,0.186500
dgram,20480,1024,32,26,17049150,15012535,3667349,954659,0.189700
