algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,12288,512,32,1,6941816,6507551,1260888,351747,0.079900
dgram,12288,512,32,2,6630354,6132552,1341091,382210,0.069600
dgram,12288,512,32,3,7188702,6421127,1333564,384887,0.074500
dgram,12288,512,32,4,7542950,7186932,1414378,425845,0.079100
dgram,12288,512,32,5,6164718,5595749,1404280,383954,0.071200
dgram,12288,512,32,6,7149273,6394637,1412007,437274,0.085300
dgram,12288,512,32,7,6213241,5515367,1353208,367980,0.071300
dgram,12288,512,32,8,6718549,6105575,1395804,427237,0.080200
dgram,12288,512,32,9,6672224,6153610,1328683,378614,0.074100
dgram,12288,512,32,10,5793259,5409898,1266197,331980,0.082800
dgram,12288,512,32,11,6533736,6030319,1292742,383127,0.081700
dgram,12288,512,32,12,6286483,6167038,1353974,436524,0.078500
dgram,12288,512,32,13,6099228,5270129,1425012,426380,0.076000
dgram,12288,512,32,14,5801620,5067736,1344181,407256,0.091800
dgram,12288,512,32,15,5697923,4989184,1316198,396591,0.090400
dgram,12288,512,32,16,5591966,4843921,1337755,383815,0.081900
dgram,12288,512,32,17,7776957,7276776,1392086,408938,0.079700
dgram,12288,512,32,18,6945295,6260360,1374077,389431,0.074900
dgram,12288,512,32,19,7432110,6772748,1374888,405067,0.078900
dgram,12288,512,32,20,7524395,7183575,1365984,425799,0.086000
dgram,12288,512,32,21,6914899,6492598,1376204,425630,0.082000
dgram,12288,512,32,22,6054672,5351305,1366734,380649,0.073600
dgram,12288,512,32,23,6991620,6278121,1407064,414324,0.081800
dgram,12288,512,32,24,7290936,6592329,1415036,451350,0.088000
dgram,12288,512,32,25,8488686,8068522,1483749,511310,0.096900
dgram,12288,512,32,26,5738999,5337022,1210337,352237,0.088200
dgram,12288,512,32,27,5294542,4944201,1190462,321789,0.084900
dgram,12288,512,32,28,6146530,5755356,1295191,391236,0.077300
dgram,12288,512,32,29,5790940,5170336,1350041,389722,0.081000
dgram,12288,512,32,30,6056808,5384508,1369427,419709,0.092100
dgram,12288,512,32,31,6126876,5407884,1380336,398764,0.080200
dgram,12288,512,32,32,6135788,5404528,1392697,426212,0.084000
dgram,12288,512,32,33,7744670,7321270,1358855,411387,0.079600
dgram,12288,512,32,34,6771833,6220870,1365816,383617,0.073100
dgram,12288,512,32,35,6987104,6445296,1334221,375813,0.073200
dgram,12288,512,32,36,6046005,5695847,1192084,320749,0.078400
dgram,12288,512,32,37,7044477,6445479,1393539,422035,0.081600
dgram,12288,512,32,38,6750471,6037216,1382600,414141,0.080700
dgram,12288,512,32,39,6620345,6042770,1325133,391956,0.076500
dgram,12288,512,32,40,6880048,6223068,1402627,428446,0.083200
dgram,12288,512,32,41,6965985,6283065,1408794,443684,0.074700
dgram,12288,512,32,42,6173812,5605332,1298970,366496,0.080000
dgram,12288,512,32,43,6770918,6257858,1329953,398672,0.082900
dgram,12288,512,32,44,6518843,6040267,1334344,401396,0.083300
dgram,12288,512,32,45,6143905,5506517,1369167,414875,0.080500
dgram,12288,512,32,46,5155138,4542835,1284404,352925,0.081400
dgram,12288,512,32,47,5973373,5704087,1360966,455634,0.088000
dgram,12288,512,32,48,6157150,5438951,1408885,438911,0.085600
dgram,12288,512,32,49,7864360,7408795,1323435,437213,0.082500
dgram,12288,512,32,50,7366376,7094037,1337710,402742,0.075700
dgram,12288,512,32,51,8057109,7382061,1390662,459306,0.087000
dgram,12288,512,32,52,6552412,5875717,1333885,371285,0.071100
dgram,12288,512,32,53,6532759,5810837,1385124,398580,0.078400
dgram,12288,512,32,54,6767561,6217758,1378866,429318,0.082800
dgram,12288,512,32,55,6993879,6278670,1442438,446836,0.081200
dgram,12288,512,32,56,6618818,5902207,1371508,416834,0.080400
dgram,12288,512,32,57,6198593,5567307,1289790,362931,0.085700
dgram,12288,512,32,58,5796616,5236009,1262908,360315,0.087900
dgram,12288,512,32,59,6799727,6314742,1320115,403599,0.093000
dgram,12288,512,32,60,7015119,6516768,1398849,450784,0.088600
dgram,12288,512,32,61,5963180,5180224,1354846,395673,0.084300
dgram,12288,512,32,62,6423079,5644212,1441045,455650,0.083800
dgram,12288,512,32,63,5546739,5090136,1330396,407684,0.095900
dgram,12288,512,32,64,6170761,5444810,1420850,437411,0.085500
dgram,12288,1024,32,1,6322066,5790329,1258012,335346,0.064900
dgram,12288,1024,32,2,6593977,6051498,1321201,343271,0.068000
dgram,12288,1024,32,3,6879865,6469466,1323450,364323,0.072600
dgram,12288,1024,32,4,6289168,5815292,1252841,331613,0.065200
dgram,12288,1024,32,5,6158248,5524705,1348603,351059,0.071100
dgram,12288,1024,32,6,6158553,5569688,1353515,357546,0.071500
dgram,12288,1024,32,7,6068099,5411974,1340082,356107,0.070400
