algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
qr,32768,512,1,12412347985,13365314661,2107657849,1548806500,103.429000
qr,32768,512,2,12133129828,13240327433,2104794668,1552550532,103.620000
qr,32768,512,3,11318481522,12492766968,2072601648,1572831585,102.516000
qr,32768,512,4,11975826092,12967610602,2145641645,1570639539,105.709000
qr,32768,512,5,9571647310,9757913313,2050756737,1531151723,100.994000
qr,32768,512,6,9469027517,9595881196,2031194876,1533085780,100.157000
qr,32768,512,7,9602537856,9610964715,2111854120,1557574303,103.836000
qr,32768,512,8,9911836198,9843229134,2216240864,1578036966,109.343000
qr,32768,512,9,12286825906,13283381095,2079223549,1559234062,102.308000
qr,32768,512,10,11972796742,13202646316,2057787867,1562095331,101.755000
qr,32768,512,11,11965842780,13201182941,2247090085,1593371727,110.728000
qr,32768,512,12,11660939630,12849786136,2195014592,1592609298,108.313000
qr,32768,512,13,9426672950,9541122426,1997467081,1520212008,98.377800
qr,32768,512,14,10043233200,10057806467,2181369853,1559717450,107.316000
qr,32768,512,15,9577667803,9860733546,1634417466,2005641795,106.035000
qr,32768,512,16,10313386378,10122058010,2339548521,1562352875,115.270000
qr,32768,1024,1,29680224434,28223226943,5004388382,2109022762,248.633000
qr,32768,1024,2,29147939724,28070724770,5014425335,2109914187,248.619000
qr,32768,1024,3,25521787814,23110243083,5049930424,2140486845,251.049000
qr,32768,1024,4,25368836423,23089865329,5099871138,2118183929,253.652000
qr,32768,1024,5,25206707138,23939290461,5028901951,2119780391,248.950000
qr,32768,1024,6,24795216187,23550358473,5000839762,2110585122,247.898000
qr,32768,1024,7,21335065561,18976330815,5071191839,1975686093,252.972000
qr,32768,1024,8,21281328088,18610294154,5079627402,1937338219,252.913000
qr,32768,1024,9,29619876322,27931835904,4995195698,2104953681,248.430000
qr,32768,1024,10,29135655149,27746483901,4991165281,2090884735,248.226000
qr,32768,1024,11,25277410144,23355900536,5092351785,2127355788,253.882000
qr,32768,1024,12,25396573046,23148312444,5086795482,2125854874,254.199000
qr,32768,1024,13,24862601452,23799689439,5049084410,2118363366,251.691000
qr,32768,1024,14,24631303155,23523364584,5024882977,2094214857,249.836000
qr,32768,1024,15,21066760889,18617707222,5051769943,2030145082,252.309000
qr,32768,1024,16,20915966596,18215570190,5108021172,1922906524,254.643000
qr,32768,2048,1,61104508306,59390116820,9457421329,3924060600,477.085000
qr,32768,2048,2,61129817262,58757946931,9632756100,3983368602,487.931000
qr,32768,2048,3,57347573038,53645161434,9711851608,3942938903,492.324000
qr,32768,2048,4,57549571910,52056197974,9868011456,3944502868,501.996000
qr,32768,2048,5,43931464012,42526325520,9073016800,3928055996,456.966000
qr,32768,2048,6,44026052637,42207830363,9434149294,3865393484,476.258000
qr,32768,2048,7,41815336190,37540239774,9596852983,3483850055,487.975000
qr,32768,2048,8,39300916724,35843065346,9427425036,3461899956,479.383000
qr,32768,2048,9,61695850725,59943163439,9622946138,3965572591,487.448000
qr,32768,2048,10,59600397899,58212029383,9496748724,3978299681,481.402000
qr,32768,2048,11,56411308468,52904783936,9667555231,4015745345,489.157000
qr,32768,2048,12,53376590040,51036239037,9411347368,3937619077,478.406000
qr,32768,2048,13,43364748544,43933724200,9284246229,3979271752,467.807000
qr,32768,2048,14,42782363926,41347717392,9259861624,3982369787,467.555000
qr,32768,2048,15,41015707011,37482830740,9661855522,3561457270,492.433000
qr,32768,2048,16,40045202477,35618062199,9778087940,3310952299,496.058000
