algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
qr,24576,512,1,5077973329,5576069405,819096760,657962348,40.792500
qr,24576,512,2,5370719466,5899644504,900593726,671384976,44.737700
qr,24576,512,3,4989131881,5514503705,871605963,677963089,43.569700
qr,24576,512,4,5292308412,5797877613,994427967,701621326,49.721800
qr,24576,512,5,4187573264,4277138586,867435627,658594941,43.110700
qr,24576,512,6,4410660706,4416048143,933430341,671216264,46.204400
qr,24576,512,7,4103053522,4146339117,869823956,664651141,43.288400
qr,24576,512,8,4173109373,4197698726,916163250,676202166,45.510400
qr,24576,512,9,5293301390,5789627208,875570912,671526715,43.494900
qr,24576,512,10,5586311993,6109076829,953173292,677278842,47.256900
qr,24576,512,11,5194230478,5806187101,977164198,703766141,48.873700
qr,24576,512,12,5208723238,5725847463,942127580,697074947,47.494700
qr,24576,512,13,4055180293,4178787642,840213714,654066921,41.731700
qr,24576,512,14,4357460708,4602170164,693542466,888333300,47.159000
qr,24576,512,15,4187247521,4220915647,910237438,673835256,45.296700
qr,24576,512,16,4254409946,4287319652,939501106,680863036,46.716300
qr,24576,1024,1,13753055124,13051956760,2159008061,1094852914,108.700000
qr,24576,1024,2,13955656656,13252483774,2246401983,1037316774,113.543000
qr,24576,1024,3,12118580488,11200497755,2159715365,1122967322,110.528000
qr,24576,1024,4,11673063805,11042726796,2152393030,1119723477,109.750000
qr,24576,1024,5,10306375899,10229206357,2055981992,1138325569,104.536000
qr,24576,1024,6,11043399524,10635934992,2234776293,1083492710,112.261000
qr,24576,1024,7,9549988186,8577224014,2138377021,1108544379,108.829000
qr,24576,1024,8,9462543098,8627208444,2175468291,1113283371,110.957000
qr,24576,1024,9,13225673357,12581410418,2105955954,1112840053,106.254000
qr,24576,1024,10,13491416695,12948679864,2224675126,1041027545,112.301000
qr,24576,1024,11,11950860702,11095445717,2203421636,1139539777,112.498000
qr,24576,1024,12,11946560847,11024101234,2232586527,1121459003,113.459000
qr,24576,1024,13,10464860417,10533544507,2120178773,1161453708,107.886000
qr,24576,1024,14,10313304652,10170034817,2096067625,1128684320,105.758000
qr,24576,1024,15,9712017679,8889351389,2229569320,1076323911,113.835000
qr,24576,1024,16,9609432248,8686917886,2238996262,1084363494,114.074000
qr,24576,2048,1,35937981607,34225294768,5320402860,2155276346,273.126000
qr,24576,2048,2,33475110410,33150834567,5265318316,2137455181,271.937000
qr,24576,2048,3,33915315643,31788761943,5461551694,2228905162,284.782000
qr,24576,2048,4,31555895963,29966400886,5391402509,2113650309,278.841000
qr,24576,2048,5,26163089883,26412952158,5344915953,2260866649,278.701000
qr,24576,2048,6,24498011504,23868099115,5250669009,2118726359,270.113000
qr,24576,2048,7,24126145451,21842996511,5262580182,1948040216,275.215000
qr,24576,2048,8,23440739247,20935120540,5488342744,1896878562,285.869000
qr,24576,2048,9,33692539723,33267944192,5170993587,2098714800,264.180000
qr,24576,2048,10,34211108525,32878510191,5329434633,2167688027,275.811000
qr,24576,2048,11,33199637116,31076672396,5412979442,2232671227,280.997000
qr,24576,2048,12,31639400448,30614372799,5312194532,2150192156,277.959000
qr,24576,2048,13,24307183013,24535930657,5095534460,2104924611,262.442000
qr,24576,2048,14,23475252037,22746589596,5098729636,2129710719,262.146000
qr,24576,2048,15,23823298082,22594917804,5348864853,2005164236,281.286000
qr,24576,2048,16,22070145954,20034416180,5267817126,1865485977,274.758000
