algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
lu,getrfpiv,8192,512,23068672,1200000,16,28195756,2774957044,
lu,gemm,8192,512,23068672,1200000,1240,125681086,38217741484,
lu,trsmswp,8192,512,23068672,1200000,120,45411648,5005950179,
lu,geswp,8192,512,23068672,1200000,15,9536525,200781134,
lu,getrfpiv,8192,512,23068672,2801000,16,28034576,2774957094,
lu,gemm,8192,512,23068672,2801000,1240,122924161,38217735693,
lu,trsmswp,8192,512,23068672,2801000,120,45249829,5005950550,
lu,geswp,8192,512,23068672,2801000,15,9593365,200781114,
lu,getrfpiv,8192,1024,23068672,1200000,8,41779209,5071625996,
lu,gemm,8192,1024,23068672,1200000,140,93516411,33935586878,
lu,trsmswp,8192,1024,23068672,1200000,28,46606905,6415514887,
lu,geswp,8192,1024,23068672,1200000,7,16076259,185246631,
lu,getrfpiv,8192,1024,23068672,2801000,8,41675935,5071625826,
lu,gemm,8192,1024,23068672,2801000,140,91321488,33935585133,
lu,trsmswp,8192,1024,23068672,2801000,28,46297532,6415514957,
lu,geswp,8192,1024,23068672,2801000,7,16052323,185246692,
lu,getrfpiv,8192,2048,23068672,1200000,4,54689024,9836269682,
lu,gemm,8192,2048,23068672,1200000,14,91634394,26941608183,
lu,trsmswp,8192,2048,23068672,1200000,6,62343479,8390010567,
lu,geswp,8192,2048,23068672,1200000,3,33422040,157862075,
lu,getrfpiv,8192,2048,23068672,2801000,4,54166950,9836269203,
lu,gemm,8192,2048,23068672,2801000,14,91390507,26941607014,
lu,trsmswp,8192,2048,23068672,2801000,6,63367386,8390009932,
lu,geswp,8192,2048,23068672,2801000,3,34851182,157862057,
lu,getrfpiv,12288,512,23068672,1200000,24,71307167,6036274663,
lu,gemm,12288,512,23068672,1200000,4324,458668120,133268969079,
lu,trsmswp,12288,512,23068672,1200000,276,116558369,11513661019,
lu,geswp,12288,512,23068672,1200000,23,27970541,462081066,
lu,getrfpiv,12288,512,23068672,2801000,24,70505738,6036274141,
lu,gemm,12288,512,23068672,2801000,4324,449766898,133268951242,
lu,trsmswp,12288,512,23068672,2801000,276,115610948,11513670191,
lu,geswp,12288,512,23068672,2801000,23,27950813,462080765,
lu,getrfpiv,12288,1024,23068672,1200000,12,98552414,10906836934,
lu,gemm,12288,1024,23068672,1200000,506,345443129,122652902824,
lu,trsmswp,12288,1024,23068672,1200000,66,119979635,15122259536,
lu,geswp,12288,1024,23068672,1200000,11,49531938,436925855,
lu,getrfpiv,12288,1024,23068672,2801000,12,97844196,10906836576,
lu,gemm,12288,1024,23068672,2801000,506,341095272,122652880898,
