algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
qr,geqrt,8192,256,37486592,1000000,32,48408563,3965036,
qr,ormqr,8192,256,37486592,1000000,496,107601228,118296232,
qr,tsmqr,8192,256,37486592,1000000,10416,1132534111,937068789,
qr,tsqrt,8192,256,37486592,1000000,496,1279621639,45033698,
qr,geqrt,8192,256,37486592,4000000,32,47532656,5784630,
qr,ormqr,8192,256,37486592,4000000,496,109756000,122000004,
qr,tsmqr,8192,256,37486592,4000000,10416,1118378344,890998269,
qr,tsqrt,8192,256,37486592,4000000,496,1272202496,44644662,
qr,geqrt,8192,512,37486592,1000000,16,185795155,6471608,
qr,ormqr,8192,512,37486592,1000000,120,113561575,128931050,
qr,tsmqr,8192,512,37486592,1000000,1240,970754597,794238992,
qr,tsqrt,8192,512,37486592,1000000,120,2899368968,42064740,
qr,geqrt,8192,512,37486592,4000000,16,188077996,9428498,
qr,ormqr,8192,512,37486592,4000000,120,110601033,127888546,
qr,tsmqr,8192,512,37486592,4000000,1240,906943249,678595974,
qr,tsqrt,8192,512,37486592,4000000,120,2974478093,41657810,
qr,geqrt,8192,1024,37486592,1000000,8,765495297,16225268,
qr,ormqr,8192,1024,37486592,1000000,28,126872008,125781852,
qr,tsmqr,8192,1024,37486592,1000000,140,499275208,391826932,
qr,tsqrt,8192,1024,37486592,1000000,28,5362242893,31003539,
qr,geqrt,8192,1024,37486592,4000000,8,799280109,15508208,
qr,ormqr,8192,1024,37486592,4000000,28,124767477,124381966,
qr,tsmqr,8192,1024,37486592,4000000,140,489477313,374194212,
qr,tsqrt,8192,1024,37486592,4000000,28,5749807536,29365736,
qr,geqrt,8192,2048,37486592,1000000,4,3325727599,158534326,
qr,ormqr,8192,2048,37486592,1000000,6,160340751,117143532,
qr,tsmqr,8192,2048,37486592,1000000,14,324301665,210651718,
qr,tsqrt,8192,2048,37486592,1000000,6,9802596560,133205486,
qr,geqrt,8192,2048,37486592,4000000,4,3247037937,125722776,
qr,ormqr,8192,2048,37486592,4000000,6,161045231,115936684,
qr,tsmqr,8192,2048,37486592,4000000,14,316313466,205175720,
qr,tsqrt,8192,2048,37486592,4000000,6,9000216010,102058368,
qr,geqrt,10240,256,37486592,1000000,40,60512575,4820208,
qr,ormqr,10240,256,37486592,1000000,780,174191432,193660728,
qr,tsmqr,10240,256,37486592,1000000,20540,2254855034,1869834265,
qr,tsqrt,10240,256,37486592,1000000,780,2011707388,71162137,
qr,geqrt,10240,256,37486592,4000000,40,60420854,5029358,
qr,ormqr,10240,256,37486592,4000000,780,172679649,191763796,
qr,tsmqr,10240,256,37486592,4000000,20540,2154828656,1780310966,
qr,tsqrt,10240,256,37486592,4000000,780,2006796059,71006962,
qr,geqrt,10240,512,37486592,1000000,20,231066229,10626362,
qr,ormqr,10240,512,37486592,1000000,190,179803690,203996730,
qr,tsmqr,10240,512,37486592,1000000,2470,1942273901,1581222490,
qr,tsqrt,10240,512,37486592,1000000,190,4612458095,67168605,
qr,geqrt,10240,512,37486592,4000000,20,235243671,10270842,
qr,ormqr,10240,512,37486592,4000000,190,165524130,180474620,
qr,tsmqr,10240,512,37486592,4000000,2470,1817392092,1530978832,
qr,tsqrt,10240,512,37486592,4000000,190,4718361233,68505304,
qr,geqrt,10240,1024,37486592,1000000,10,954771332,19269498,
qr,ormqr,10240,1024,37486592,1000000,45,187183626,177852606,
qr,tsmqr,10240,1024,37486592,1000000,285,1024273782,797249706,
qr,tsqrt,10240,1024,37486592,1000000,45,8617961407,48692904,
qr,geqrt,10240,1024,37486592,4000000,10,994878830,18520372,
qr,ormqr,10240,1024,37486592,4000000,45,200189025,200086052,
qr,tsmqr,10240,1024,37486592,4000000,285,990902176,765823076,
qr,tsqrt,10240,1024,37486592,4000000,45,9209050640,49307326,
qr,geqrt,10240,2048,37486592,1000000,5,4152237620,197923524,
qr,ormqr,10240,2048,37486592,1000000,10,264508180,197195386,
qr,tsmqr,10240,2048,37486592,1000000,30,683310215,453402090,
qr,tsqrt,10240,2048,37486592,1000000,10,16288583909,222683400,
qr,geqrt,10240,2048,37486592,4000000,5,4047030782,153337538,
qr,ormqr,10240,2048,37486592,4000000,10,268582603,190969616,
qr,tsmqr,10240,2048,37486592,4000000,30,596115304,362637352,
qr,tsqrt,10240,2048,37486592,4000000,10,14905519947,172810824,
qr,geqrt,12288,256,37486592,1000000,48,72589661,6005626,
qr,ormqr,12288,256,37486592,1000000,1128,252026705,280518938,
qr,tsmqr,12288,256,37486592,1000000,35720,3858994912,3210956422,
qr,tsqrt,12288,256,37486592,1000000,1128,2914792356,103802442,
qr,geqrt,12288,256,37486592,4000000,48,72228988,6391370,
qr,ormqr,12288,256,37486592,4000000,1128,249776554,277239742,
qr,tsmqr,12288,256,37486592,4000000,35720,3724296835,3074850662,
qr,tsqrt,12288,256,37486592,4000000,1128,2904678790,102458493,
qr,geqrt,12288,512,37486592,1000000,24,277259907,12042530,
qr,ormqr,12288,512,37486592,1000000,276,260755519,296433008,
qr,tsmqr,12288,512,37486592,1000000,4324,3428014442,2765521250,
qr,tsqrt,12288,512,37486592,1000000,276,6701045099,97214064,
qr,geqrt,12288,512,37486592,4000000,24,283345761,11448696,
qr,ormqr,12288,512,37486592,4000000,276,254156807,294693847,
qr,tsmqr,12288,512,37486592,4000000,4324,3123559327,2376370347,
qr,tsqrt,12288,512,37486592,4000000,276,6867737176,97702098,
qr,geqrt,12288,1024,37486592,1000000,12,1140945379,26169650,
qr,ormqr,12288,1024,37486592,1000000,66,298348054,295511418,
qr,tsmqr,12288,1024,37486592,1000000,506,1797475721,1415665484,
qr,tsqrt,12288,1024,37486592,1000000,66,12624123714,71680530,
qr,geqrt,12288,1024,37486592,4000000,12,1199008552,21029888,
qr,ormqr,12288,1024,37486592,4000000,66,293140834,293200690,
qr,tsmqr,12288,1024,37486592,4000000,506,1755231911,1358540922,
qr,tsqrt,12288,1024,37486592,4000000,66,13518185042,67120026,
qr,geqrt,12288,2048,37486592,1000000,6,4959100799,208899700,
qr,ormqr,12288,2048,37486592,1000000,15,356203203,247283114,
qr,tsmqr,12288,2048,37486592,1000000,55,1256956040,823464408,
qr,tsqrt,12288,2048,37486592,1000000,15,24216803423,329568500,
qr,geqrt,12288,2048,37486592,4000000,6,4835283224,177438522,
qr,ormqr,12288,2048,37486592,4000000,15,361451472,239096694,
qr,tsmqr,12288,2048,37486592,4000000,55,1239100149,807631188,
qr,tsqrt,12288,2048,37486592,4000000,15,22403507101,256054894,
qr,geqrt,14336,256,37486592,1000000,56,84597149,6987408,
qr,ormqr,14336,256,37486592,1000000,1540,343123512,385013110,
qr,tsmqr,14336,256,37486592,1000000,56980,6222020766,5116226198,
qr,tsqrt,14336,256,37486592,1000000,1540,3970000010,140942873,
qr,geqrt,14336,256,37486592,4000000,56,84785282,6527988,
qr,ormqr,14336,256,37486592,4000000,1540,340100520,378311120,
qr,tsmqr,14336,256,37486592,4000000,56980,5805173476,4933081434,
qr,tsqrt,14336,256,37486592,4000000,1540,3966599692,141584978,
qr,geqrt,14336,512,37486592,1000000,28,318710394,16187656,
qr,ormqr,14336,512,37486592,1000000,378,356832063,408123022,
qr,tsmqr,14336,512,37486592,1000000,6930,5521973873,4414507932,
qr,tsqrt,14336,512,37486592,1000000,378,9184878933,132831482,
qr,geqrt,14336,512,37486592,4000000,28,330522399,15839094,
qr,ormqr,14336,512,37486592,4000000,378,348758343,402952068,
qr,tsmqr,14336,512,37486592,4000000,6930,5345019650,4279996021,
qr,tsqrt,14336,512,37486592,4000000,378,9425297830,131063796,
qr,geqrt,14336,1024,37486592,1000000,14,1322157260,36489102,
qr,ormqr,14336,1024,37486592,1000000,91,411254401,409813688,
qr,tsmqr,14336,1024,37486592,1000000,819,2902847603,2293076131,
qr,tsqrt,14336,1024,37486592,1000000,91,17382292919,95680000,
qr,geqrt,14336,1024,37486592,4000000,14,1392420657,22155058,
qr,ormqr,14336,1024,37486592,4000000,91,371095726,357357050,
qr,tsmqr,14336,1024,37486592,4000000,819,2844467955,2199936928,
qr,tsqrt,14336,1024,37486592,4000000,91,18650556644,91871929,
qr,geqrt,14336,2048,37486592,1000000,7,5732210089,260500282,
qr,ormqr,14336,2048,37486592,1000000,21,499349715,347044588,
qr,tsmqr,14336,2048,37486592,1000000,91,2084874215,1371877634,
qr,tsqrt,14336,2048,37486592,1000000,21,33808901855,469402430,
qr,geqrt,14336,2048,37486592,4000000,7,5630205079,228924406,
qr,ormqr,14336,2048,37486592,4000000,21,562764222,404262172,
qr,tsmqr,14336,2048,37486592,4000000,91,2050400344,1348020650,
qr,tsqrt,14336,2048,37486592,4000000,21,31263573975,362943822,
qr,geqrt,16384,256,37486592,1000000,64,96897027,7945988,
qr,ormqr,16384,256,37486592,1000000,2016,449051899,500797400,
qr,tsmqr,16384,256,37486592,1000000,85344,9202126091,7704140577,
qr,tsqrt,16384,256,37486592,1000000,2016,5205204218,186603180,
qr,geqrt,16384,256,37486592,4000000,64,95959091,8566229,
qr,ormqr,16384,256,37486592,4000000,2016,445731469,494651856,
qr,tsmqr,16384,256,37486592,4000000,85344,8847676350,7461107185,
qr,tsqrt,16384,256,37486592,4000000,2016,5193872850,186362230,
qr,geqrt,16384,512,37486592,1000000,32,367386660,15811034,
qr,ormqr,16384,512,37486592,1000000,496,466682037,535559650,
qr,tsmqr,16384,512,37486592,1000000,10416,8295401422,6664424818,
qr,tsqrt,16384,512,37486592,1000000,496,12063434532,175238670,
