algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
qr,geqrt,8192,256,37486592,1000000,32,252042,562053731,347396876,138713692,
qr,ormqr,8192,256,37486592,1000000,496,6988651,3609359643,1683782977,676754277,
qr,tsmqr,8192,256,37486592,1000000,10416,244663651,110252343590,39376038747,10428532951,
qr,tsqrt,8192,256,37486592,1000000,496,6704348,10397816917,6616838754,2506994880,
qr,geqrt,8192,256,37486592,4000000,32,242810,562029398,350498950,141913157,
qr,ormqr,8192,256,37486592,4000000,496,6986958,3609352889,1778137034,779758967,
qr,tsmqr,8192,256,37486592,4000000,10416,245410044,110252254503,41902986665,13014713334,
qr,tsqrt,8192,256,37486592,4000000,496,6660745,10397779487,6785902416,2702280330,
qr,geqrt,8192,512,37486592,1000000,16,1042569,1584603447,1594178955,934808789,
qr,ormqr,8192,512,37486592,1000000,120,5355455,6104053233,2681696855,1054268093,
qr,tsmqr,8192,512,37486592,1000000,1240,149721114,98601082196,33547981118,8016362285,
qr,tsqrt,8192,512,37486592,1000000,120,9796478,15823673503,18151219221,11168253399,
qr,geqrt,8192,512,37486592,4000000,16,1003148,1584603066,1829277055,1168850890,
qr,ormqr,8192,512,37486592,4000000,120,4623688,6104052984,2913390722,1280332434,
qr,tsmqr,8192,512,37486592,4000000,1240,149812748,98601079316,34904389935,9364888999,
qr,tsqrt,8192,512,37486592,4000000,120,9798749,15823667391,22641931623,15575831153,
qr,geqrt,8192,1024,37486592,1000000,8,2856030,5037018764,6645444762,4357030602,
qr,ormqr,8192,1024,37486592,1000000,28,14988323,10659496425,4031739146,1266194528,
qr,tsmqr,8192,1024,37486592,1000000,140,133809412,86126810426,26981015113,5070678294,
qr,tsqrt,8192,1024,37486592,1000000,28,15973580,25606558485,34877029462,22838386436,
qr,geqrt,8192,1024,37486592,4000000,8,2834812,5037023382,8059098359,5735714594,
qr,ormqr,8192,1024,37486592,4000000,28,15733920,10659496256,4418926030,1650185690,
qr,tsmqr,8192,1024,37486592,4000000,140,130021323,86126801758,28220553437,6277480062,
qr,tsqrt,8192,1024,37486592,4000000,28,15800447,25606553063,43783599724,31329630012,
qr,geqrt,8192,2048,37486592,1000000,4,290822786,17578066071,27140904107,18721833194,
qr,ormqr,8192,2048,37486592,1000000,6,67793063,17701528450,6295218944,1772314390,
qr,tsmqr,8192,2048,37486592,1000000,14,176031055,67862357319,20729903516,3564943020,
qr,tsqrt,8192,2048,37486592,1000000,6,1982699164,40585976067,62738888279,43452699759,
qr,geqrt,8192,2048,37486592,4000000,4,280134440,17578061431,35378097759,27012401512,
qr,ormqr,8192,2048,37486592,4000000,6,63557388,17701527140,7017192572,2499583867,
qr,tsmqr,8192,2048,37486592,4000000,14,170490933,67862352668,21453774867,4270074702,
qr,tsqrt,8192,2048,37486592,4000000,6,1933879199,40585966926,95102478626,75718705511,
qr,geqrt,10240,256,37486592,1000000,40,317505,702398764,432684910,172235211,
qr,ormqr,10240,256,37486592,1000000,780,11175581,5676005510,2648201654,1066712056,
qr,tsmqr,10240,256,37486592,1000000,20540,529348880,217413897243,76953406875,20006410662,
qr,tsqrt,10240,256,37486592,1000000,780,11427604,16351402168,10283919420,3842358494,
qr,geqrt,10240,256,37486592,4000000,40,324524,702428482,436199379,174813634,
qr,ormqr,10240,256,37486592,4000000,780,11142715,5676004415,2756965296,1187504484,
qr,tsmqr,10240,256,37486592,4000000,20540,520496562,217414006702,83459950066,26390604451,
qr,tsqrt,10240,256,37486592,4000000,780,11612093,16351406956,10621385089,4192395207,
qr,geqrt,10240,512,37486592,1000000,20,1323678,1980615864,1988303123,1165959984,
qr,ormqr,10240,512,37486592,1000000,190,7604385,9664745197,4246130978,1669224255,
qr,tsmqr,10240,512,37486592,1000000,2470,306817548,196406998345,66845078699,15975793642,
qr,tsqrt,10240,512,37486592,1000000,190,16541204,25054150313,28796460319,17756705886,
qr,geqrt,10240,512,37486592,4000000,20,1319034,1980598812,2289698217,1464690134,
qr,ormqr,10240,512,37486592,4000000,190,7293814,9664742751,4621668082,2036767777,
qr,tsmqr,10240,512,37486592,4000000,2470,305611649,196406968648,68507785636,17745323343,
qr,tsqrt,10240,512,37486592,4000000,190,15999301,25054143979,35956316175,24742326731,
qr,geqrt,10240,1024,37486592,1000000,10,4107182,6296134227,8300272853,5436895414,
qr,ormqr,10240,1024,37486592,1000000,45,25964186,17131327577,6476070455,2033002375,
qr,tsmqr,10240,1024,37486592,1000000,285,270788255,175329565892,54931928551,10324934718,
qr,tsqrt,10240,1024,37486592,1000000,45,27710810,41153401707,56070443685,36750692193,
qr,geqrt,10240,1024,37486592,4000000,10,3836775,6296132939,10077929231,7177473761,
qr,ormqr,10240,1024,37486592,4000000,45,26183201,17131325685,7113060872,2664909767,
qr,tsmqr,10240,1024,37486592,4000000,285,266978572,175329561567,56695854915,12085052413,
qr,tsqrt,10240,1024,37486592,4000000,45,27704058,41153391475,70494536811,50514852936,
qr,geqrt,10240,2048,37486592,1000000,5,381805198,21972446149,33953661961,23417763416,
qr,ormqr,10240,2048,37486592,1000000,10,113736154,29502534846,10307075174,2786420813,
qr,tsmqr,10240,2048,37486592,1000000,30,353950218,145419327468,44993388335,8168212544,
qr,tsqrt,10240,2048,37486592,1000000,10,3237557607,67643297263,104354132502,72178117963,
qr,geqrt,10240,2048,37486592,4000000,5,384642137,21972440462,44637812044,34180589125,
qr,ormqr,10240,2048,37486592,4000000,10,104852024,29502532770,11575676850,4069397956,
qr,tsmqr,10240,2048,37486592,4000000,30,348188286,145419319883,46473636834,9623066836,
qr,tsqrt,10240,2048,37486592,4000000,10,3281676615,67643282145,158102483400,125996196899,
qr,geqrt,12288,256,37486592,1000000,48,386785,842803197,525721953,212053132,
qr,ormqr,12288,256,37486592,1000000,1128,16182872,8208373472,3770771329,1489097985,
qr,tsmqr,12288,256,37486592,1000000,35720,986979333,378092883829,135294749124,36129603542,
qr,tsqrt,12288,256,37486592,1000000,1128,15391982,23646613595,14711975909,5432699322,
qr,geqrt,12288,256,37486592,4000000,48,390940,842803703,522652116,209669466,
qr,ormqr,12288,256,37486592,4000000,1128,16239352,8208368865,4038604371,1763210521,
qr,tsmqr,12288,256,37486592,4000000,35720,987523588,378092597867,145663499346,46440388078,
qr,tsqrt,12288,256,37486592,4000000,1128,16048754,23646643753,15111829458,5832824479,
qr,geqrt,12288,512,37486592,1000000,24,1646824,2376628162,2395464085,1407913915,
