algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
qr,geqrt,8192,256,37486592,1000000,32,48273473,4101060,
qr,ormqr,8192,256,37486592,1000000,496,107360494,118274092,
qr,tsmqr,8192,256,37486592,1000000,10416,1132887326,940989842,
qr,tsqrt,8192,256,37486592,1000000,496,1280123120,44776509,
qr,geqrt,8192,256,37486592,4000000,32,48455398,3654690,
qr,ormqr,8192,256,37486592,4000000,496,109794735,121280316,
qr,tsmqr,8192,256,37486592,4000000,10416,1079762181,909578356,
qr,tsqrt,8192,256,37486592,4000000,496,1273558657,45201246,
qr,geqrt,8192,512,37486592,1000000,16,184819884,8147594,
qr,ormqr,8192,512,37486592,1000000,120,113611737,129183432,
qr,tsmqr,8192,512,37486592,1000000,1240,999755647,793852606,
qr,tsqrt,8192,512,37486592,1000000,120,2878081801,43317596,
qr,geqrt,8192,512,37486592,4000000,16,189069605,7480960,
qr,ormqr,8192,512,37486592,4000000,120,104630774,113517306,
qr,tsmqr,8192,512,37486592,4000000,1240,971171807,764742636,
qr,tsqrt,8192,512,37486592,4000000,120,2973255479,41845974,
qr,geqrt,8192,1024,37486592,1000000,8,770519755,12057202,
qr,ormqr,8192,1024,37486592,1000000,28,126194716,125583564,
qr,tsmqr,8192,1024,37486592,1000000,140,446496208,343360072,
qr,tsqrt,8192,1024,37486592,1000000,28,5360114785,29862616,
qr,geqrt,8192,1024,37486592,4000000,8,800071260,14610524,
qr,ormqr,8192,1024,37486592,4000000,28,123994171,124627480,
qr,tsmqr,8192,1024,37486592,4000000,140,487992128,373632725,
qr,tsqrt,8192,1024,37486592,4000000,28,5746490788,29781320,
qr,geqrt,8192,2048,37486592,1000000,4,3321613481,146709584,
qr,ormqr,8192,2048,37486592,1000000,6,158928741,117650700,
qr,tsmqr,8192,2048,37486592,1000000,14,321945824,211044304,
qr,tsqrt,8192,2048,37486592,1000000,6,9806687738,134050868,
qr,geqrt,8192,2048,37486592,4000000,4,3245341052,127711642,
qr,ormqr,8192,2048,37486592,4000000,6,161528884,115456420,
qr,tsmqr,8192,2048,37486592,4000000,14,320084722,202880678,
qr,tsqrt,8192,2048,37486592,4000000,6,8995058483,102772727,
qr,geqrt,10240,256,37486592,1000000,40,60624779,4726488,
qr,ormqr,10240,256,37486592,1000000,780,174087616,193400943,
qr,tsmqr,10240,256,37486592,1000000,20540,2242660644,1828104484,
qr,tsqrt,10240,256,37486592,1000000,780,2013163684,70864791,
qr,geqrt,10240,256,37486592,4000000,40,60530647,4743068,
qr,ormqr,10240,256,37486592,4000000,780,168147394,184375634,
qr,tsmqr,10240,256,37486592,4000000,20540,2187367454,1808675937,
qr,tsqrt,10240,256,37486592,4000000,780,2001145147,70984685,
qr,geqrt,10240,512,37486592,1000000,20,230915554,10482118,
qr,ormqr,10240,512,37486592,1000000,190,169473861,183780366,
qr,tsmqr,10240,512,37486592,1000000,2470,1932863331,1584286506,
qr,tsqrt,10240,512,37486592,1000000,190,4592243226,68350610,
qr,geqrt,10240,512,37486592,4000000,20,237499814,8631244,
qr,ormqr,10240,512,37486592,4000000,190,175413099,202136636,
qr,tsmqr,10240,512,37486592,4000000,2470,1920083431,1524478378,
