algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
qr, 32768, 512, 1, 13116045646, 13107784193, 1643042688, 1275762317, 107.223000
qr, 32768, 512, 2, 13183689333, 13158610906, 1638286943, 1313153559, 109.106000
qr, 32768, 512, 3, 13514643686, 13323432811, 1684641139, 1325524252, 112.592000
qr, 32768, 512, 4, 13578492339, 13418588818, 1696352662, 1344305399, 113.847000
qr, 32768, 512, 5, 13484375698, 12582234635, 2182479148, 1782931767, 175.749000
qr, 32768, 512, 6, 13483999538, 12616422841, 2186634338, 1817439570, 177.271000
qr, 32768, 512, 7, 13482833159, 12649058744, 2220925923, 1858276510, 182.051000
qr, 32768, 512, 8, 13399510619, 12647491670, 2261499763, 1886981880, 185.132000
qr, 32768, 512, 9, 13193778053, 13180685740, 1674210364, 1248025299, 107.928000
qr, 32768, 512, 10, 13063798466, 13050725074, 1641782335, 1293293609, 108.235000
qr, 32768, 512, 11, 13574557534, 13321529739, 1701298601, 1338247196, 113.382000
qr, 32768, 512, 12, 13481361789, 13557759054, 1254923686, 1813049817, 114.822000
qr, 32768, 512, 13, 13536288955, 12631335583, 2203927040, 1769265026, 176.515000
qr, 32768, 512, 14, 13418300488, 12592452077, 2177680656, 1813649867, 177.360000
qr, 32768, 512, 15, 13545191764, 12703428050, 2261039676, 1838824380, 183.588000
qr, 32768, 512, 16, 12979697058, 12201001969, 2339627560, 1952085812, 194.091000
qr, 32768, 1024, 1, 27420333307, 21999452043, 4137359231, 1938888736, 227.666000
qr, 32768, 1024, 2, 26912436048, 21464283735, 4130949403, 1916633830, 225.340000
qr, 32768, 1024, 3, 26551509176, 17189629212, 4226101327, 1989243928, 231.973000
qr, 32768, 1024, 4, 26227944148, 17216947014, 4238850144, 2013111346, 235.839000
qr, 32768, 1024, 5, 20002683778, 18360780023, 3970131026, 2092092088, 235.972000
qr, 32768, 1024, 6, 19852314717, 18256581559, 3924583126, 2113403244, 236.565000
qr, 32768, 1024, 7, 19848382355, 16385572799, 4365785217, 2275719276, 256.608000
qr, 32768, 1024, 8, 19723301803, 15968980909, 4329120312, 2239620441, 252.244000
qr, 32768, 1024, 9, 22501241774, 26624794816, 1879415127, 4169034607, 221.700000
qr, 32768, 1024, 10, 27036676880, 21525234629, 4175372402, 1932184138, 227.489000
qr, 32768, 1024, 11, 26849266227, 17156333766, 4240947529, 1993792511, 233.959000
qr, 32768, 1024, 12, 26351661421, 16762696040, 4250978622, 1986914503, 232.703000
qr, 32768, 1024, 13, 19955759704, 17844858980, 3984565842, 2098256106, 234.099000
qr, 32768, 1024, 14, 19733919147, 18182323692, 3931983735, 2115924731, 237.725000
qr, 32768, 1024, 15, 19823824129, 15939497036, 4352453684, 2257991442, 252.863000
qr, 32768, 1024, 16, 19733941119, 15877565433, 4371263213, 2278313529, 256.024000
qr, 32768, 2048, 1, 51716372488, 41455023575, 7936727033, 3753346550, 458.623000
qr, 32768, 2048, 2, 53443879846, 44030596388, 8229263752, 4005181750, 488.022000
qr, 32768, 2048, 3, 46335253879, 36921986656, 8198565145, 3879473539, 467.692000
qr, 32768, 2048, 4, 48845471085, 37956841856, 8617082231, 4120302607, 509.872000
qr, 32768, 2048, 5, 39783772298, 33923042185, 7702601982, 3634198214, 441.378000
qr, 32768, 2048, 6, 38630617353, 32720792516, 7722418082, 3651210758, 441.450000
qr, 32768, 2048, 7, 34961704138, 28138438585, 7997148600, 3879850393, 457.469000
qr, 32768, 2048, 8, 37205090180, 30419274788, 8638895931, 4267738058, 517.107000
qr, 32768, 2048, 9, 51009492585, 39600310183, 7847948233, 3663758563, 451.775000
qr, 32768, 2048, 10, 49769100374, 38565001371, 7903564100, 3637320943, 447.969000
qr, 32768, 2048, 11, 46225949716, 34454200737, 8148980353, 3784852540, 464.634000
qr, 32768, 2048, 12, 44805936871, 34911349775, 8114695807, 3799683794, 463.309000
qr, 32768, 2048, 13, 40103947504, 34601284285, 8010870757, 3904675714, 473.084000
qr, 32768, 2048, 14, 39998583578, 34851673658, 8127149655, 4008932469, 483.586000
qr, 32768, 2048, 15, 34625719647, 27507907363, 8116280551, 3903235158, 463.139000
qr, 32768, 2048, 16, 36516513940, 29263740820, 8494950608, 4209390285, 508.869000
