algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,8192,512,1,25224850,22707888,3933692,1984976,0.211821
cholesky,8192,512,2,25256039,22604618,4012410,2099710,0.213917
cholesky,8192,512,3,30392866,27767202,5497902,2753648,0.334655
cholesky,8192,512,4,30553450,28193532,5498070,2632335,0.338265
cholesky,8192,512,5,26795708,23785461,4371286,2079867,0.266769
cholesky,8192,512,6,24131042,26835319,2252022,4257087,0.269112
cholesky,8192,512,7,32144937,29619065,5998655,2976263,0.392383
cholesky,8192,512,8,31283489,32095682,4485363,5244183,0.410244
cholesky,8192,512,9,25532223,22802432,4082377,1865850,0.231791
cholesky,8192,512,10,25680232,22869266,4167659,1918727,0.235125
cholesky,8192,512,11,31158795,28392810,5676300,2749548,0.353301
cholesky,8192,512,12,31001080,28689014,5667411,2733360,0.354215
cholesky,8192,512,13,27170219,24815488,4602546,2160804,0.284244
cholesky,8192,512,14,27213492,24612913,4625894,2153215,0.288632
cholesky,8192,512,15,32985023,30315413,6186892,3060963,0.407644
cholesky,8192,512,16,33009864,30446211,6222724,3049535,0.407696
cholesky,8192,1024,1,28507251,26191401,4157729,2205005,0.258976
cholesky,8192,1024,2,30160140,27433279,4514067,2411723,0.277897
cholesky,8192,1024,3,29547288,27603933,5187939,3027824,0.333138
cholesky,8192,1024,4,30714520,27870534,5341138,2961361,0.355432
cholesky,8192,1024,5,32667946,29923080,5048923,2774380,0.351622
cholesky,8192,1024,6,33285926,29493088,5242346,2712629,0.360181
cholesky,8192,1024,7,33321692,31352459,6073442,3280702,0.419101
cholesky,8192,1024,8,38540307,36095916,6797851,3694262,0.505917
cholesky,8192,1024,9,26578179,24553770,4204548,2232193,0.257013
cholesky,8192,1024,10,25818598,26943291,2663470,4102802,0.263908
cholesky,8192,1024,11,30361250,27792409,5528593,3175040,0.355482
cholesky,8192,1024,12,35074983,32214700,6070046,3309329,0.418998
cholesky,8192,1024,13,32082865,29672471,5370683,2620247,0.371179
cholesky,8192,1024,14,31754558,31082318,5248558,3030884,0.351865
cholesky,8192,1024,15,33690587,31354351,6153874,3604864,0.439071
cholesky,8192,1024,16,35813141,33168616,6400632,3745348,0.461265
cholesky,8192,2048,1,62063195,57175330,8189998,4549210,0.638396
cholesky,8192,2048,2,77702010,68472176,9528488,6714849,0.762130
cholesky,8192,2048,3,95808654,90751965,12064203,8307594,0.961524
cholesky,8192,2048,4,105508031,102020247,14308928,9546496,1.139940
cholesky,8192,2048,5,86830650,87581685,11937932,8075386,0.949293
cholesky,8192,2048,6,91563243,97883661,11463586,10839101,1.075320
cholesky,8192,2048,7,119129639,109782617,15840778,10966842,1.299320
cholesky,8192,2048,8,127306132,119783995,17589247,12586010,1.461350
cholesky,8192,2048,9,68110178,65476640,9204082,6190380,0.691948
cholesky,8192,2048,10,78874432,76624376,10731420,7290619,0.821983
cholesky,8192,2048,11,89234756,86610618,12225541,8437935,0.981804
cholesky,8192,2048,12,91956246,94340029,11632835,11134024,1.093730
cholesky,8192,2048,13,94019230,84358671,12502074,8609233,1.006300
cholesky,8192,2048,14,99930408,96058226,13839355,9900615,1.133370
cholesky,8192,2048,15,110250145,103112712,14998713,10901725,1.269200
cholesky,8192,2048,16,116011239,114252149,16891797,11818271,1.412660
