algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,28672,512,1,864033066,780345232,131589195,63750235,6.835680
cholesky,28672,512,2,861793571,776560329,131930722,64720530,6.830360
cholesky,28672,512,3,1095865419,1006768480,199453523,89381544,12.942900
cholesky,28672,512,4,1112241416,1014501309,204155458,88579074,12.969800
cholesky,28672,512,5,884730340,806679209,138276076,63945907,7.479670
cholesky,28672,512,6,881476564,801705406,138234643,62784927,7.483820
cholesky,28672,512,7,1103679303,1020145948,204503288,92735656,13.670700
cholesky,28672,512,8,1142167486,1051819512,210912106,92366850,13.830900
cholesky,28672,512,9,862790699,781211807,131934225,64280655,6.976270
cholesky,28672,512,10,873545859,780360796,134645631,64919155,7.054670
cholesky,28672,512,11,1122340022,1032009504,205348109,90357149,13.275600
cholesky,28672,512,12,1106871129,1019559951,202247426,92278095,13.147100
cholesky,28672,512,13,885883047,805626233,139997464,62042403,7.661930
cholesky,28672,512,14,891515907,813714897,141535725,61724683,7.731340
cholesky,28672,512,15,1142901005,1058639379,207866427,93818881,14.034400
cholesky,28672,512,16,1138297440,1049255126,209352302,92818444,13.918700
cholesky,28672,1024,1,786552674,726077914,122197428,68088779,6.212770
cholesky,28672,1024,2,793577558,731371663,123982540,68414226,6.261780
cholesky,28672,1024,3,1008055891,938804482,186229627,105617751,11.555700
cholesky,28672,1024,4,1013798430,941510529,185640026,105948583,11.614300
cholesky,28672,1024,5,829306105,760845525,131292207,72980082,7.048300
cholesky,28672,1024,6,840800643,767841723,133205349,73803880,7.115790
cholesky,28672,1024,7,1028148125,960776593,191342091,110732924,12.434200
cholesky,28672,1024,8,1047116460,976176578,194715573,111491039,12.475100
cholesky,28672,1024,9,811778683,742463554,127597486,70055992,6.594520
cholesky,28672,1024,10,817622114,746533795,128819544,70803979,6.656840
cholesky,28672,1024,11,1037072906,959635483,191199878,108705950,11.965000
cholesky,28672,1024,12,1026267209,953314270,188835522,108319869,11.936400
cholesky,28672,1024,13,840671188,767596058,135848807,74230902,7.378000
cholesky,28672,1024,14,847856960,776239956,136595034,75392770,7.419290
cholesky,28672,1024,15,1065401753,991635035,199431828,113841502,12.811100
cholesky,28672,1024,16,1063913414,985526102,199970939,113097049,12.836900
cholesky,28672,2048,1,775358489,721097825,123724659,66632020,6.106520
cholesky,28672,2048,2,782108532,728114530,124412639,66570544,6.235980
cholesky,28672,2048,3,969706929,880981082,177048372,97090343,10.786400
cholesky,28672,2048,4,973287182,885283928,177132293,99999392,10.914700
cholesky,28672,2048,5,848165126,763326293,138461726,73322251,7.405240
cholesky,28672,2048,6,827633441,767002125,137576606,74838022,7.351360
cholesky,28672,2048,7,986825782,907967769,189054664,100201353,11.866800
cholesky,28672,2048,8,978020324,905188906,186787158,104093994,11.982400
cholesky,28672,2048,9,800061490,729567590,129326937,70836919,6.667040
cholesky,28672,2048,10,803086262,741501275,129956731,71609738,6.753300
cholesky,28672,2048,11,1010422279,923836258,188887022,96576997,11.538900
cholesky,28672,2048,12,1005879078,927713323,185268067,102809115,11.588000
cholesky,28672,2048,13,829302259,761983950,139975355,77846308,7.713610
cholesky,28672,2048,14,848110317,769347701,141457634,80235357,7.880080
cholesky,28672,2048,15,956576165,1030614671,120234454,186447223,12.646300
cholesky,28672,2048,16,966489103,890016948,192724767,107447585,12.534900
