algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,8192,512,23068672,1200000,16,843357,267298265,25078967,96944561,
cholesky,trsm,8192,512,23068672,1200000,120,7196720,4826042943,690980659,2006184464,
cholesky,syrk,8192,512,23068672,1200000,120,12440601,2121782985,178750911,731743830,
cholesky,gemm,8192,512,23068672,1200000,560,56799443,17538811413,1125925786,5628491163,
cholesky,potrf,8192,512,23068672,2801000,16,821005,267298063,28928721,100765683,
cholesky,trsm,8192,512,23068672,2801000,120,7254972,4826042898,723256071,2036754754,
cholesky,syrk,8192,512,23068672,2801000,120,12314130,2121783251,221979628,774888716,
cholesky,gemm,8192,512,23068672,2801000,560,56712784,17538809690,1262414989,5764715519,
cholesky,potrf,8192,1024,23068672,1200000,8,1862811,736204928,77763389,274263526,
cholesky,trsm,8192,1024,23068672,1200000,28,9026676,6253274217,773645719,2450537150,
cholesky,syrk,8192,1024,23068672,1200000,28,13718811,3650874335,228262232,1165347806,
cholesky,gemm,8192,1024,23068672,1200000,56,37927898,13685534674,711205040,4197109307,
cholesky,potrf,8192,1024,23068672,2801000,8,1889963,736204758,84142565,283008958,
cholesky,trsm,8192,1024,23068672,2801000,28,9067060,6253274613,808754790,2504280516,
cholesky,syrk,8192,1024,23068672,2801000,28,13696604,3650872478,275754053,1212954139,
cholesky,gemm,8192,1024,23068672,2801000,56,37704416,13685530119,804821049,4291091755,
cholesky,potrf,8192,2048,23068672,1200000,4,4430258,2193114524,243761805,825763254,
cholesky,trsm,8192,2048,23068672,1200000,6,18077089,8253707031,825972163,2997589533,
cholesky,syrk,8192,2048,23068672,1200000,6,20315422,5997669386,327942842,1852328113,
cholesky,gemm,8192,2048,23068672,1200000,4,26157299,7729465476,374727463,2331081883,
cholesky,potrf,8192,2048,23068672,2801000,4,4242691,2193115602,262825281,845030128,
cholesky,trsm,8192,2048,23068672,2801000,6,17906290,8253706706,861213313,3029976545,
cholesky,syrk,8192,2048,23068672,2801000,6,20069255,5997668780,390957832,1916341288,
cholesky,gemm,8192,2048,23068672,2801000,4,25901608,7729464969,420516700,2378815862,
cholesky,potrf,12288,512,23068672,1200000,24,1304402,400937163,36841671,146090194,
cholesky,trsm,12288,512,23068672,1200000,276,16592430,11099893089,1591988865,4649798914,
cholesky,syrk,12288,512,23068672,1200000,276,30754884,4880102019,418464516,1690441731,
cholesky,gemm,12288,512,23068672,1200000,2024,217042573,63390269355,4100929882,20374529766,
cholesky,potrf,12288,512,23068672,2801000,24,1316601,400936749,44317081,152328526,
cholesky,trsm,12288,512,23068672,2801000,276,17059860,11099891737,1661543544,4682974892,
cholesky,syrk,12288,512,23068672,2801000,276,29758802,4880101122,516812383,1788769286,
cholesky,gemm,12288,512,23068672,2801000,2024,218315174,63390267115,4615063460,20888358993,
cholesky,potrf,12288,1024,23068672,1200000,12,2891037,1104296804,116834237,412937331,
