algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,8192,512,23068672,1200000,16,812520,267298407,24450208,96162414,
cholesky,trsm,8192,512,23068672,1200000,120,7335842,4826038090,691078772,2005879519,
cholesky,syrk,8192,512,23068672,1200000,120,12434726,2121783127,178426428,731575499,
cholesky,gemm,8192,512,23068672,1200000,560,56697125,17538810444,1124145017,5626598525,
cholesky,potrf,8192,512,23068672,2801000,16,816664,267298050,29145558,101185462,
cholesky,trsm,8192,512,23068672,2801000,120,7197505,4826036746,722917699,2037332556,
cholesky,syrk,8192,512,23068672,2801000,120,12396098,2121780998,222202894,775056948,
cholesky,gemm,8192,512,23068672,2801000,560,56489634,17538779378,1258884644,5761016641,
cholesky,potrf,8192,1024,23068672,1200000,8,1835306,736204944,76373874,273964683,
cholesky,trsm,8192,1024,23068672,1200000,28,9064692,6253273045,773965912,2452984674,
cholesky,syrk,8192,1024,23068672,1200000,28,13817251,3650874674,227966338,1165071192,
cholesky,gemm,8192,1024,23068672,1200000,56,38252768,13685534644,710698619,4196045735,
cholesky,potrf,8192,1024,23068672,2801000,8,1872709,736204873,83861286,280372256,
cholesky,trsm,8192,1024,23068672,2801000,28,9148981,6253272763,807496891,2483094505,
cholesky,syrk,8192,1024,23068672,2801000,28,13536813,3650874186,274735690,1211917298,
cholesky,gemm,8192,1024,23068672,2801000,56,37617536,13685534144,803133620,4289228454,
cholesky,potrf,8192,2048,23068672,1200000,4,4362296,2193115392,245374686,827698478,
cholesky,trsm,8192,2048,23068672,1200000,6,18218590,8253706874,814119275,2982312783,
cholesky,syrk,8192,2048,23068672,1200000,6,19900539,5997669256,328467583,1853021884,
cholesky,gemm,8192,2048,23068672,1200000,4,25878763,7729465158,372726406,2329278655,
cholesky,potrf,8192,2048,23068672,2801000,4,4386737,2193115602,263470073,848619535,
cholesky,trsm,8192,2048,23068672,2801000,6,17745520,8253706723,859562666,3034849554,
cholesky,syrk,8192,2048,23068672,2801000,6,20099639,5997668507,389274233,1914670041,
cholesky,gemm,8192,2048,23068672,2801000,4,25669488,7729465163,417603087,2375887936,
cholesky,potrf,12288,512,23068672,1200000,24,1335073,400937445,36794816,144629115,
cholesky,trsm,12288,512,23068672,1200000,276,16826681,11099895815,1588524381,4620172538,
cholesky,syrk,12288,512,23068672,1200000,276,30166450,4880102040,415402309,1687047274,
cholesky,gemm,12288,512,23068672,1200000,2024,217481597,63390271562,4089201652,20363515535,
cholesky,potrf,12288,512,23068672,2801000,24,1292276,400936486,42738762,150701847,
cholesky,trsm,12288,512,23068672,2801000,276,16640596,11099894728,1660253936,4687438570,
cholesky,syrk,12288,512,23068672,2801000,276,29935121,4880100720,516883773,1788214352,
cholesky,gemm,12288,512,23068672,2801000,2024,218738517,63390266852,4606221030,20879262282,
cholesky,potrf,12288,1024,23068672,1200000,12,2928062,1104297226,114458465,408813073,
cholesky,trsm,12288,1024,23068672,1200000,66,22239348,14739861455,1824532596,5775653881,
cholesky,syrk,12288,1024,23068672,1200000,66,33478069,8605632674,537031434,2745896262,
cholesky,gemm,12288,1024,23068672,1200000,220,154136711,53764598924,2780699332,16475852609,
cholesky,potrf,12288,1024,23068672,2801000,12,2861891,1104297338,125909729,420765876,
cholesky,trsm,12288,1024,23068672,2801000,66,22873611,14739858107,1921901913,5873487999,
cholesky,syrk,12288,1024,23068672,2801000,66,33102337,8605632609,650313960,2858829421,
cholesky,gemm,12288,1024,23068672,2801000,220,155675729,53764596651,3142471147,16836580021,
cholesky,potrf,12288,2048,23068672,1200000,6,6929676,3289662598,363371049,1238369747,
cholesky,trsm,12288,2048,23068672,1200000,15,46309186,20634267388,2032811382,7457403710,
cholesky,syrk,12288,2048,23068672,1200000,15,51189394,14994172843,814470970,4625511810,
cholesky,gemm,12288,2048,23068672,1200000,20,127162400,38647323972,1848369088,11630578039,
cholesky,potrf,12288,2048,23068672,2801000,6,6989560,3289662660,396184136,1269469801,
cholesky,trsm,12288,2048,23068672,2801000,15,46665959,20634266350,2156102985,7578404428,
cholesky,syrk,12288,2048,23068672,2801000,15,50703442,14994172813,973242663,4786749750,
cholesky,gemm,12288,2048,23068672,2801000,20,127999086,38647322639,2070096983,11861604634,
cholesky,potrf,16384,512,23068672,1200000,32,1848624,534576438,49314045,193269392,
cholesky,trsm,16384,512,23068672,1200000,496,29932443,19947636728,2866162326,8306064294,
cholesky,syrk,16384,512,23068672,1200000,496,56008000,8770038947,747892853,3033680511,
cholesky,gemm,16384,512,23068672,1200000,4960,542563424,155343753695,10029755957,49910255059,
cholesky,potrf,16384,512,23068672,2801000,32,1802487,534576071,57413456,200804640,
cholesky,trsm,16384,512,23068672,2801000,496,29871472,19947621286,2985999490,8415550355,
cholesky,syrk,16384,512,23068672,2801000,496,55329329,8770038084,932846904,3218205392,
cholesky,gemm,16384,512,23068672,2801000,4960,545811214,155343739007,11308583402,51193954162,
cholesky,potrf,16384,1024,23068672,1200000,16,4085799,1472389764,152907004,545800811,
cholesky,trsm,16384,1024,23068672,1200000,120,40586825,26799742043,3314935683,10517100480,
cholesky,syrk,16384,1024,23068672,1200000,120,61654151,15646603292,975864042,4991871304,
