algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_VEC_DP,
cholesky,trsm,24576,1024,23068672,1200000,276,91764056,
cholesky,syrk,24576,1024,23068672,1200000,276,138421326,
cholesky,gemm,24576,1024,23068672,1200000,2024,1400204933,
cholesky,potrf,24576,1024,23068672,2801000,24,6108336,
cholesky,trsm,24576,1024,23068672,2801000,276,90676402,
cholesky,syrk,24576,1024,23068672,2801000,276,141459272,
cholesky,gemm,24576,1024,23068672,2801000,2024,1389721490,
cholesky,potrf,24576,2048,23068672,1200000,12,14863328,
cholesky,trsm,24576,2048,23068672,1200000,66,205499300,
cholesky,syrk,24576,2048,23068672,1200000,66,226834779,
cholesky,gemm,24576,2048,23068672,1200000,220,1402889506,
cholesky,potrf,24576,2048,23068672,2801000,12,14294910,
cholesky,trsm,24576,2048,23068672,2801000,66,202160779,
cholesky,syrk,24576,2048,23068672,2801000,66,220061824,
cholesky,gemm,24576,2048,23068672,2801000,220,1389138488,
cholesky,potrf,28672,512,23068672,1200000,56,3337377,
cholesky,trsm,28672,512,23068672,1200000,1540,91371680,
cholesky,syrk,28672,512,23068672,1200000,1540,174836857,
cholesky,gemm,28672,512,23068672,1200000,27720,3098790859,
cholesky,potrf,28672,512,23068672,2801000,56,3295658,
cholesky,trsm,28672,512,23068672,2801000,1540,91396495,
cholesky,syrk,28672,512,23068672,2801000,1540,175290341,
cholesky,gemm,28672,512,23068672,2801000,27720,3104586616,
cholesky,potrf,28672,1024,23068672,1200000,28,7244910,
cholesky,trsm,28672,1024,23068672,1200000,378,136475779,
cholesky,syrk,28672,1024,23068672,1200000,378,196538980,
cholesky,gemm,28672,1024,23068672,1200000,3276,2427241693,
cholesky,potrf,28672,1024,23068672,2801000,28,7171555,
cholesky,trsm,28672,1024,23068672,2801000,378,126320361,
cholesky,syrk,28672,1024,23068672,2801000,378,195373824,
cholesky,gemm,28672,1024,23068672,2801000,3276,2263782255,
cholesky,potrf,28672,2048,23068672,1200000,14,17133236,
cholesky,trsm,28672,2048,23068672,1200000,91,284824055,
cholesky,syrk,28672,2048,23068672,1200000,91,308780064,
cholesky,gemm,28672,2048,23068672,1200000,364,2317272355,
cholesky,potrf,28672,2048,23068672,2801000,14,17193034,
cholesky,trsm,28672,2048,23068672,2801000,91,284031113,
cholesky,syrk,28672,2048,23068672,2801000,91,304482311,
cholesky,gemm,28672,2048,23068672,2801000,364,2306012362,
