algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_VEC_DP,
lu,getrfpiv,20480,256,37486592,1000000,80,7181406699,
lu,gemm,20480,256,37486592,1000000,167480,705206696160,
lu,trsmswp,20480,256,37486592,1000000,3160,9574850560,
lu,geswp,20480,256,37486592,1000000,79,0,
lu,getrfpiv,20480,256,37486592,4000000,80,7181406699,
lu,gemm,20480,256,37486592,4000000,167480,705206696160,
lu,trsmswp,20480,256,37486592,4000000,3160,9574850560,
lu,geswp,20480,256,37486592,4000000,79,0,
lu,getrfpiv,20480,512,37486592,1000000,40,14039708139,
lu,gemm,20480,512,37486592,1000000,20540,691900334320,
lu,trsmswp,20480,512,37486592,1000000,780,16009543680,
lu,geswp,20480,512,37486592,1000000,39,0,
lu,getrfpiv,20480,512,37486592,4000000,40,14039708139,
lu,gemm,20480,512,37486592,4000000,20540,691900334320,
lu,trsmswp,20480,512,37486592,4000000,780,16009543680,
lu,geswp,20480,512,37486592,4000000,39,0,
lu,getrfpiv,20480,1024,37486592,1000000,20,27887167979,
lu,gemm,20480,1024,37486592,1000000,2470,664978073240,
lu,trsmswp,20480,1024,37486592,1000000,190,28381634560,
lu,geswp,20480,1024,37486592,1000000,19,0,
lu,getrfpiv,20480,1024,37486592,4000000,20,27887167979,
lu,gemm,20480,1024,37486592,4000000,2470,664978073240,
lu,trsmswp,20480,1024,37486592,4000000,190,28381634560,
lu,geswp,20480,1024,37486592,4000000,19,0,
lu,getrfpiv,20480,2048,37486592,1000000,10,56290662379,
lu,gemm,20480,2048,37486592,1000000,285,613825905780,
lu,trsmswp,20480,2048,37486592,1000000,45,51108986880,
lu,geswp,20480,2048,37486592,1000000,9,0,
lu,getrfpiv,20480,2048,37486592,4000000,10,56290662379,
lu,gemm,20480,2048,37486592,4000000,285,613825905780,
lu,trsmswp,20480,2048,37486592,4000000,45,51108986880,
lu,geswp,20480,2048,37486592,4000000,9,0,
lu,getrfpiv,22528,256,37486592,1000000,88,8682446057,
lu,gemm,22528,256,37486592,1000000,223300,940247523600,
lu,trsmswp,22528,256,37486592,1000000,3828,11598901248,
lu,geswp,22528,256,37486592,1000000,87,0,
lu,getrfpiv,22528,256,37486592,4000000,88,8682446057,
lu,gemm,22528,256,37486592,4000000,223300,940247523600,
lu,trsmswp,22528,256,37486592,4000000,3828,11598901248,
lu,geswp,22528,256,37486592,4000000,87,0,
lu,getrfpiv,22528,512,37486592,1000000,44,16967658729,
lu,gemm,22528,512,37486592,1000000,27434,924128226472,
lu,trsmswp,22528,512,37486592,1000000,946,19416702976,
lu,geswp,22528,512,37486592,1000000,43,0,
lu,getrfpiv,22528,512,37486592,4000000,44,16967658729,
lu,gemm,22528,512,37486592,4000000,27434,924128226472,
lu,trsmswp,22528,512,37486592,4000000,946,19416702976,
lu,geswp,22528,512,37486592,4000000,43,0,
lu,getrfpiv,22528,1024,37486592,1000000,22,33678061801,
lu,gemm,22528,1024,37486592,1000000,3311,891393684412,
lu,trsmswp,22528,1024,37486592,1000000,231,34506092544,
lu,geswp,22528,1024,37486592,1000000,21,0,
lu,getrfpiv,22528,1024,37486592,4000000,22,33678061801,
lu,gemm,22528,1024,37486592,4000000,3311,891393684412,
lu,trsmswp,22528,1024,37486592,4000000,231,34506092544,
lu,geswp,22528,1024,37486592,4000000,21,0,
lu,getrfpiv,22528,2048,37486592,1000000,11,67881994729,
lu,gemm,22528,2048,37486592,1000000,385,829203416580,
lu,trsmswp,22528,2048,37486592,1000000,55,62466539520,
lu,geswp,22528,2048,37486592,1000000,10,0,
lu,getrfpiv,22528,2048,37486592,4000000,11,67881994729,
lu,gemm,22528,2048,37486592,4000000,385,829203416580,
lu,trsmswp,22528,2048,37486592,4000000,55,62466539520,
lu,geswp,22528,2048,37486592,4000000,10,0,
lu,getrfpiv,24576,256,37486592,1000000,96,10325830631,
lu,gemm,24576,256,37486592,1000000,290320,1222448101440,
lu,trsmswp,24576,256,37486592,1000000,4560,13816872960,
lu,geswp,24576,256,37486592,1000000,95,0,
lu,getrfpiv,24576,256,37486592,4000000,96,10325830631,
lu,gemm,24576,256,37486592,4000000,290320,1222448101440,
lu,trsmswp,24576,256,37486592,4000000,4560,13816872960,
lu,geswp,24576,256,37486592,4000000,95,0,
lu,getrfpiv,24576,512,37486592,1000000,48,20172696551,
lu,gemm,24576,512,37486592,1000000,35720,1203246345760,
lu,trsmswp,24576,512,37486592,1000000,1128,23152263168,
lu,geswp,24576,512,37486592,1000000,47,0,
lu,getrfpiv,24576,512,37486592,4000000,48,20172696551,
lu,gemm,24576,512,37486592,4000000,35720,1203246345760,
lu,trsmswp,24576,512,37486592,4000000,1128,23152263168,
lu,geswp,24576,512,37486592,4000000,47,0,
lu,getrfpiv,24576,1024,37486592,1000000,24,40014805991,
lu,gemm,24576,1024,37486592,1000000,4324,1164115461008,
lu,trsmswp,24576,1024,37486592,1000000,276,41228058624,
lu,geswp,24576,1024,37486592,1000000,23,0,
lu,getrfpiv,24576,1024,37486592,4000000,24,40014805991,
lu,gemm,24576,1024,37486592,4000000,4324,1164115461008,
lu,trsmswp,24576,1024,37486592,4000000,276,41228058624,
lu,geswp,24576,1024,37486592,4000000,23,0,
lu,getrfpiv,24576,2048,37486592,1000000,12,80557375463,
lu,gemm,24576,2048,37486592,1000000,506,1089810204648,
lu,trsmswp,24576,2048,37486592,1000000,66,74959847424,
lu,geswp,24576,2048,37486592,1000000,11,0,
lu,getrfpiv,24576,2048,37486592,4000000,12,80557375463,
lu,gemm,24576,2048,37486592,4000000,506,1089810204648,
lu,trsmswp,24576,2048,37486592,4000000,66,74959847424,
lu,geswp,24576,2048,37486592,4000000,11,0,
