algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
lu,getrfpiv,20480,256,37486592,1000000,80,364764544,31044913,
lu,gemm,20480,256,37486592,1000000,167480,7958532022,14300577,
lu,trsmswp,20480,256,37486592,1000000,3160,334295244,9162739,
lu,geswp,20480,256,37486592,1000000,79,202656658,2690699,
lu,getrfpiv,20480,256,37486592,4000000,80,359109001,30274260,
lu,gemm,20480,256,37486592,4000000,167480,7944790937,17955895,
lu,trsmswp,20480,256,37486592,4000000,3160,334768485,8301666,
lu,geswp,20480,256,37486592,4000000,79,202499774,2472752,
lu,getrfpiv,20480,512,37486592,1000000,40,419869662,33235021,
lu,gemm,20480,512,37486592,1000000,20540,6977009420,31066946,
lu,trsmswp,20480,512,37486592,1000000,780,568158744,7129481,
lu,geswp,20480,512,37486592,1000000,39,410147276,3127025,
lu,getrfpiv,20480,512,37486592,4000000,40,413019904,33184053,
lu,gemm,20480,512,37486592,4000000,20540,6858683894,36922215,
lu,trsmswp,20480,512,37486592,4000000,780,565824295,9315740,
lu,geswp,20480,512,37486592,4000000,39,410961543,2274506,
lu,getrfpiv,20480,1024,37486592,1000000,20,567074242,28906509,
lu,gemm,20480,1024,37486592,1000000,2470,5180626385,28932724,
lu,trsmswp,20480,1024,37486592,1000000,190,638610680,6361582,
lu,geswp,20480,1024,37486592,1000000,19,399197325,2852811,
lu,getrfpiv,20480,1024,37486592,4000000,20,559328186,29029610,
lu,gemm,20480,1024,37486592,4000000,2470,5121506589,38779786,
lu,trsmswp,20480,1024,37486592,4000000,190,633386529,10025653,
lu,geswp,20480,1024,37486592,4000000,19,399366565,3272409,
lu,getrfpiv,20480,2048,37486592,1000000,10,713611428,59675626,
lu,gemm,20480,2048,37486592,1000000,285,4401737742,7448509,
lu,trsmswp,20480,2048,37486592,1000000,45,745933075,5236797,
lu,geswp,20480,2048,37486592,1000000,9,377977636,4745424,
lu,getrfpiv,20480,2048,37486592,4000000,10,710444571,59897617,
lu,gemm,20480,2048,37486592,4000000,285,4339254734,10402565,
lu,trsmswp,20480,2048,37486592,4000000,45,743388194,19915993,
lu,geswp,20480,2048,37486592,4000000,9,377835917,17515543,
lu,getrfpiv,22528,256,37486592,1000000,88,425022936,37419634,
lu,gemm,22528,256,37486592,1000000,223300,10623630716,18582844,
lu,trsmswp,22528,256,37486592,1000000,3828,406012946,11509172,
lu,geswp,22528,256,37486592,1000000,87,249102432,3391001,
lu,getrfpiv,22528,256,37486592,4000000,88,419310641,36704846,
lu,gemm,22528,256,37486592,4000000,223300,10595775514,24022046,
lu,trsmswp,22528,256,37486592,4000000,3828,405537685,10209850,
lu,geswp,22528,256,37486592,4000000,87,248795012,3190322,
lu,getrfpiv,22528,512,37486592,1000000,44,482450671,39998757,
lu,gemm,22528,512,37486592,1000000,27434,9314999003,40113066,
lu,trsmswp,22528,512,37486592,1000000,946,689542472,8626298,
lu,geswp,22528,512,37486592,1000000,43,497866802,3861330,
lu,getrfpiv,22528,512,37486592,4000000,44,473711982,40125856,
lu,gemm,22528,512,37486592,4000000,27434,9168558326,50626524,
lu,trsmswp,22528,512,37486592,4000000,946,686670933,11285470,
lu,geswp,22528,512,37486592,4000000,43,498870019,2786460,
lu,getrfpiv,22528,1024,37486592,1000000,22,637033811,34979558,
lu,gemm,22528,1024,37486592,1000000,3311,6937924556,41767553,
lu,trsmswp,22528,1024,37486592,1000000,231,777619814,7761678,
lu,geswp,22528,1024,37486592,1000000,21,485716548,3495312,
lu,getrfpiv,22528,1024,37486592,4000000,22,627041599,35488819,
lu,gemm,22528,1024,37486592,4000000,3311,6877875318,52028101,
lu,trsmswp,22528,1024,37486592,4000000,231,771305869,11994932,
lu,geswp,22528,1024,37486592,4000000,21,486005171,3966254,
lu,getrfpiv,22528,2048,37486592,1000000,11,777324093,72126260,
lu,gemm,22528,2048,37486592,1000000,385,5908533150,10060960,
lu,trsmswp,22528,2048,37486592,1000000,55,909726226,6319684,
lu,geswp,22528,2048,37486592,1000000,10,462156086,5447924,
lu,getrfpiv,22528,2048,37486592,4000000,11,769310850,72594396,
lu,gemm,22528,2048,37486592,4000000,385,5890245435,13679565,
lu,trsmswp,22528,2048,37486592,4000000,55,906574003,24036818,
lu,geswp,22528,2048,37486592,4000000,10,462058555,21029285,
lu,getrfpiv,24576,256,37486592,1000000,96,570991789,45669580,
lu,gemm,24576,256,37486592,1000000,290320,13818571971,23970356,
lu,trsmswp,24576,256,37486592,1000000,4560,484348901,13767752,
lu,geswp,24576,256,37486592,1000000,95,300088000,4201398,
lu,getrfpiv,24576,256,37486592,4000000,96,560837017,44748768,
lu,gemm,24576,256,37486592,4000000,290320,13785821479,30954375,
lu,trsmswp,24576,256,37486592,4000000,4560,483760981,12333242,
lu,geswp,24576,256,37486592,4000000,95,299902926,3794136,
lu,getrfpiv,24576,512,37486592,1000000,48,656681840,46022081,
lu,gemm,24576,512,37486592,1000000,35720,12137551383,51897586,
lu,trsmswp,24576,512,37486592,1000000,1128,822722840,10345813,
lu,geswp,24576,512,37486592,1000000,47,593751232,4682974,
lu,getrfpiv,24576,512,37486592,4000000,48,639039933,47735500,
lu,gemm,24576,512,37486592,4000000,35720,11930891781,63695261,
lu,trsmswp,24576,512,37486592,4000000,1128,819316810,13598569,
lu,geswp,24576,512,37486592,4000000,47,595041533,3327171,
lu,getrfpiv,24576,1024,37486592,1000000,24,890801977,41581417,
lu,gemm,24576,1024,37486592,1000000,4324,9075512872,54195351,
lu,trsmswp,24576,1024,37486592,1000000,276,929767816,9166173,
lu,geswp,24576,1024,37486592,1000000,23,580446968,4132126,
lu,getrfpiv,24576,1024,37486592,4000000,24,870659729,41695624,
lu,gemm,24576,1024,37486592,4000000,4324,8980665688,68113983,
lu,trsmswp,24576,1024,37486592,4000000,276,922535751,14204528,
lu,geswp,24576,1024,37486592,4000000,23,580793669,4636251,
lu,getrfpiv,24576,2048,37486592,1000000,12,1165224113,85175274,
lu,gemm,24576,2048,37486592,1000000,506,7720509226,13286661,
lu,trsmswp,24576,2048,37486592,1000000,66,1097001897,7369426,
lu,geswp,24576,2048,37486592,1000000,11,554533004,6228735,
lu,getrfpiv,24576,2048,37486592,4000000,12,1131907731,85388760,
lu,gemm,24576,2048,37486592,4000000,506,7680363750,18371998,
lu,trsmswp,24576,2048,37486592,4000000,66,1091159778,27675483,
lu,geswp,24576,2048,37486592,4000000,11,554511017,24540354,
