algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,trsm,10000,600,23068672,1200000,408,36189190,21284876626,3083704171,10067452485,5286070,
dpoinv,syrk,10000,600,23068672,1200000,272,17617079,7111171747,440850609,2262821133,916112,
dpoinv,gemm,10000,600,23068672,1200000,2040,308568824,95566199370,5101672059,29374173858,8361942,
dpoinv,trtri,10000,600,23068672,1200000,17,916250,433711214,73053308,210918539,187680,
dpoinv,lauum,10000,600,23068672,1200000,17,352919,174344471,18377858,65225864,81380,
dpoinv,trmm,10000,600,23068672,1200000,136,10599392,3252306251,219837203,1043779793,259809,
dpoinv,potrf,10000,600,23068672,2801000,17,732501,402684160,34928539,177657504,153783,
dpoinv,trsm,10000,600,23068672,2801000,408,34978135,21284878402,3575439958,10560248465,5203865,
dpoinv,syrk,10000,600,23068672,2801000,272,17244898,7111172065,637685327,2462311416,918876,
dpoinv,gemm,10000,600,23068672,2801000,2040,291774156,95566285291,7325630577,31620093004,8376674,
dpoinv,trtri,10000,600,23068672,2801000,17,877551,433711068,83734040,222197441,199202,
dpoinv,lauum,10000,600,23068672,2801000,17,369097,174344352,33259446,80418307,78995,
dpoinv,trmm,10000,600,23068672,2801000,136,10406823,3252308706,340329816,1166520097,254498,
dpoinv,potrf,10000,700,23068672,1200000,15,844361,508755861,39875524,214508859,169997,
dpoinv,trsm,10000,700,23068672,1200000,315,37796827,23069991404,3326300054,10843040310,7017172,
dpoinv,syrk,10000,700,23068672,1200000,210,18043205,8057600741,539086983,2591905843,472079,
dpoinv,gemm,10000,700,23068672,1200000,1365,273715807,92355058590,4790921569,28145365568,1870745,
dpoinv,trtri,10000,700,23068672,1200000,15,1071597,532850223,95041572,265601789,276077,
dpoinv,lauum,10000,700,23068672,1200000,15,370611,229581788,21257337,82331645,93100,
dpoinv,trmm,10000,700,23068672,1200000,105,10692011,3707534605,236602753,1176146057,383676,
dpoinv,potrf,10000,700,23068672,2801000,15,829979,508755057,48478235,223174375,168846,
dpoinv,trsm,10000,700,23068672,2801000,315,37691160,23069989667,3832582085,11280985087,5291611,
dpoinv,syrk,10000,700,23068672,2801000,210,17530040,8057601595,771301248,2827694415,484290,
dpoinv,gemm,10000,700,23068672,2801000,1365,262851927,92355054185,6664296590,30037691905,1907775,
dpoinv,trtri,10000,700,23068672,2801000,15,1063796,532849621,110557126,278978201,210057,
dpoinv,lauum,10000,700,23068672,2801000,15,357481,229581777,33198202,94754128,93902,
dpoinv,trmm,10000,700,23068672,2801000,105,10720412,3707534326,353862925,1295436823,386077,
dpoinv,potrf,10000,800,23068672,1200000,13,1043195,586129338,43152846,244696514,154226,
dpoinv,trsm,10000,800,23068672,1200000,234,39816389,24374243301,3529057808,11314352230,5012030,
