algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
cholesky, 16384, 1024, 1, 241117608, 218667165, 44229209, 19701535, 1.964660
cholesky, 16384, 1024, 2, 243927049, 221466047, 44851812, 19660975, 1.999790
cholesky, 16384, 1024, 3, 197409834, 181414819, 45589655, 20223846, 2.015910
cholesky, 16384, 1024, 4, 189137089, 174279827, 43366213, 19883344, 1.922900
cholesky, 16384, 1024, 5, 225514560, 203105987, 42801398, 19730988, 1.918330
cholesky, 16384, 1024, 6, 229066003, 205688621, 43548543, 19927271, 1.962290
cholesky, 16384, 1024, 7, 181921287, 189410526, 24434467, 38267273, 2.087020
cholesky, 16384, 1024, 8, 194904042, 172776719, 46898447, 19842815, 2.116240
cholesky, 16384, 1024, 9, 230433186, 207356220, 43286071, 20149748, 1.922620
cholesky, 16384, 1024, 10, 242408803, 214585388, 45630475, 18914487, 2.031580
cholesky, 16384, 1024, 11, 195474292, 174119488, 45826652, 19998859, 2.028340
cholesky, 16384, 1024, 12, 198005230, 176997960, 46166939, 21055661, 2.048940
cholesky, 16384, 1024, 13, 226407562, 198786783, 43984547, 19634980, 1.968830
cholesky, 16384, 1024, 14, 228374049, 203880643, 44662383, 19717707, 2.000340
cholesky, 16384, 1024, 15, 196094224, 173103011, 47477430, 20406252, 2.129180
cholesky, 16384, 1024, 16, 196315171, 173378096, 47321248, 20688706, 2.122040
cholesky, 16384, 2048, 1, 241082574, 222269145, 41723222, 18443615, 1.882490
cholesky, 16384, 2048, 2, 245262922, 226787444, 42470306, 19300261, 1.949590
cholesky, 16384, 2048, 3, 209245253, 187586861, 43217298, 19711556, 1.961190
cholesky, 16384, 2048, 4, 202803192, 204695826, 25537551, 36059422, 2.056220
cholesky, 16384, 2048, 5, 238568054, 226248078, 43102318, 19773812, 2.018420
cholesky, 16384, 2048, 6, 244445785, 224829381, 43953473, 19892096, 2.095960
cholesky, 16384, 2048, 7, 196942062, 195139271, 24939658, 35820651, 2.055540
cholesky, 16384, 2048, 8, 211170480, 191529539, 45801942, 20544902, 2.177730
cholesky, 16384, 2048, 9, 230587667, 216013363, 41935051, 19175964, 1.898500
cholesky, 16384, 2048, 10, 234387278, 217680351, 42080600, 19433020, 1.942860
cholesky, 16384, 2048, 11, 192603327, 191725339, 24118339, 35606359, 1.982090
cholesky, 16384, 2048, 12, 205293115, 182374594, 44117993, 20246444, 2.039100
cholesky, 16384, 2048, 13, 230008933, 209809033, 43116165, 20240814, 2.017500
cholesky, 16384, 2048, 14, 236657353, 215187132, 44731203, 19907289, 2.135410
cholesky, 16384, 2048, 15, 192120968, 181154932, 42889129, 21906755, 2.039080
cholesky, 16384, 2048, 16, 207718950, 188863164, 46642494, 21590350, 2.245620
