algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
sylsvd,10240,512,1,183544207,171906360,15784933,15219905,1.826380
sylsvd,10240,512,2,186685984,176605871,18817914,17521422,2.165000
sylsvd,10240,512,3,231833086,214671020,26666156,22566276,2.937300
sylsvd,10240,512,4,233248610,218080680,28959657,24930647,3.226840
sylsvd,10240,512,5,197545271,178237458,21235360,18579126,2.350760
sylsvd,10240,512,6,200913060,174769145,23994378,20158194,2.615950
sylsvd,10240,512,7,196806930,171263294,26891984,22136989,2.932390
sylsvd,10240,512,8,201360324,177692416,27131689,26111531,3.247970
sylsvd,10240,512,9,186225536,171645434,16681957,15543806,1.887960
sylsvd,10240,512,10,187744636,169173883,19959401,16825471,2.141890
sylsvd,10240,512,11,223689246,217668694,27036921,22634988,2.910570
sylsvd,10240,512,12,221504133,223240030,28856397,24541996,3.188490
sylsvd,10240,512,13,198763346,186756541,22861612,20288994,2.529450
sylsvd,10240,512,14,190786071,165958742,23047844,19944055,2.551520
sylsvd,10240,512,15,193990775,169843437,25447572,22932971,2.945270
sylsvd,10240,512,16,202640899,176438696,29299270,24557953,3.265010
sylsvd,10240,512,1,179108855,164149787,16996923,13934918,1.760620
sylsvd,10240,512,2,181012659,177698337,19468332,16904817,2.143760
sylsvd,10240,512,3,229689658,208212174,26245298,22242726,2.861010
sylsvd,10240,512,4,237061405,212973210,29194068,24638462,3.204140
sylsvd,10240,512,5,199996620,184378617,22158241,19119171,2.415890
sylsvd,10240,512,6,201876131,172653123,24504985,19603186,2.576380
sylsvd,10240,512,7,195624683,171122120,25742234,22781195,2.927880
sylsvd,10240,512,8,201138950,179856107,28734440,24665865,3.234780
sylsvd,10240,512,9,180581996,171459950,16691780,15611707,1.864410
sylsvd,10240,512,10,189229862,172115465,19924700,17364199,2.161930
sylsvd,10240,512,11,234698801,215845822,27445370,22969278,2.991330
sylsvd,10240,512,12,234756967,214785644,29092675,24922905,3.206620
sylsvd,10240,512,13,203333586,163418221,22640098,18061344,2.368710
sylsvd,10240,512,14,195153492,169585747,24058944,20282154,2.624090
sylsvd,10240,512,15,198926188,169582879,28531869,22059280,2.958330
sylsvd,10240,512,16,200877171,176854223,28299706,25289354,3.244340
sylsvd,10240,512,1,180094998,163003672,17481887,13530234,1.736130
sylsvd,10240,512,2,184668045,177343418,19457882,17095486,2.161230
sylsvd,10240,512,3,219884081,220327988,26949435,22027196,2.876800
sylsvd,10240,512,4,245313947,203548368,28756871,25010129,3.187780
sylsvd,10240,512,5,198483989,166373475,20968176,17483662,2.238400
sylsvd,10240,512,6,207755205,182391867,25093194,20679220,2.702220
sylsvd,10240,512,7,200016517,173622541,26637163,22898515,2.977920
sylsvd,10240,512,8,198717326,177495762,28948243,23966455,3.199850
sylsvd,10240,512,9,178734833,162044873,17147949,13757806,1.769420
sylsvd,10240,512,10,179323027,174134625,19548504,16700471,2.125440
sylsvd,10240,512,11,234341624,217801994,27310745,23254638,2.977810
sylsvd,10240,512,12,241247002,214882934,29885352,25148900,3.277060
sylsvd,10240,512,13,196953414,167390196,22071459,18133499,2.360940
sylsvd,10240,512,14,188289313,160926284,22728043,19099235,2.482980
sylsvd,10240,512,15,195180225,172466661,25857872,23666606,2.997900
sylsvd,10240,512,16,202978973,178609528,28847875,24934807,3.286720
