algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
sylsvd,20480,1024,1,2148523980,1957901421,233245195,191792737,21.843300
sylsvd,20480,1024,2,2419063388,2419430147,317590775,276446979,33.264800
sylsvd,20480,1024,3,2844384015,2459955922,345550255,284652935,33.870400
sylsvd,20480,1024,4,2774672584,2859836673,427321396,337060438,43.416600
sylsvd,20480,1024,5,2328210410,2043839494,281092992,236393889,27.521500
sylsvd,20480,1024,6,2519857807,2158819302,346279194,296234484,35.970500
sylsvd,20480,1024,7,2385083494,2158838528,340334011,276936656,33.695000
sylsvd,20480,1024,8,2910228878,2489682713,427471948,372640879,45.611300
sylsvd,20480,1024,9,2010742045,1850099451,220693855,186191116,20.811600
sylsvd,20480,1024,10,2145214235,2185507955,289464235,267645271,30.522300
sylsvd,20480,1024,11,2616021623,2466128941,341388333,284199275,33.962400
sylsvd,20480,1024,12,2933460264,2395229342,404592145,363201513,43.420400
sylsvd,20480,1024,13,2400626362,1832796333,295980168,224479764,27.588800
sylsvd,20480,1024,14,2496311237,2137632955,351962592,297084032,36.322500
sylsvd,20480,1024,15,2370526097,2100264582,335432167,287632427,34.082800
sylsvd,20480,1024,16,2609017979,2345475075,422148511,344857502,43.465200
sylsvd,20480,1024,1,2146378416,1961438948,227651699,194972490,21.793200
sylsvd,20480,1024,2,2521160904,2394292699,332926776,280293384,33.672200
sylsvd,20480,1024,3,2808661633,2540088651,356480285,271380292,33.910000
sylsvd,20480,1024,4,3061388891,2961082935,436533847,367881309,45.433600
sylsvd,20480,1024,5,2263802066,1935822498,272137627,225024245,26.307700
sylsvd,20480,1024,6,2618114270,2275417820,372955600,301449887,37.585500
sylsvd,20480,1024,7,2441990758,2183940698,335066970,283631338,33.870700
sylsvd,20480,1024,8,2778405791,2568642228,435153298,359657620,45.531300
sylsvd,20480,1024,9,2070071299,1945866234,228713320,195815734,21.948500
sylsvd,20480,1024,10,2444690030,2188291395,319824238,273158091,32.631700
sylsvd,20480,1024,11,2664500320,2453383673,349278880,280727613,34.075700
sylsvd,20480,1024,12,3069822280,2678787027,431708977,377037365,45.550100
sylsvd,20480,1024,13,2202494178,1953656132,272954035,230933320,26.765400
sylsvd,20480,1024,14,2437812423,2203510473,354866196,298816466,36.349600
sylsvd,20480,1024,15,2279102686,2019048786,316499716,280053938,32.513500
sylsvd,20480,1024,16,2724728254,2465937840,439755171,365303718,45.644900
sylsvd,20480,1024,1,2073226015,1891535807,227119871,184320584,20.947500
sylsvd,20480,1024,2,2411703543,2449655289,317431426,281485100,33.451600
sylsvd,20480,1024,3,2812788759,2444196990,340138095,291624808,33.870500
sylsvd,20480,1024,4,2989057778,2731811794,425744853,348617385,43.239700
sylsvd,20480,1024,5,2287588932,1972478654,272388302,231094321,26.343500
sylsvd,20480,1024,6,2356551341,2103696519,325384947,283076071,34.086700
sylsvd,20480,1024,7,2436105336,2162167072,339138056,284815314,33.959200
sylsvd,20480,1024,8,2689099073,2462112715,415143667,348254606,43.278200
sylsvd,20480,1024,9,2073115237,1816298328,227429236,181136195,21.094600
sylsvd,20480,1024,10,2447769979,2273715493,329973310,277348991,33.625700
sylsvd,20480,1024,11,2596944279,2510915264,353745884,278756759,34.007500
sylsvd,20480,1024,12,2963102460,2818690172,442623752,360622622,45.635900
sylsvd,20480,1024,13,2209997150,2114693988,278303787,246642502,27.938400
sylsvd,20480,1024,14,2567532672,2290398433,373042060,312435792,38.282900
sylsvd,20480,1024,15,2287138859,2012928929,317838788,276332902,32.428500
sylsvd,20480,1024,16,2549487065,2406483707,416457095,340581855,43.540100
