algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
sylsvd,40960,2048,1,12630163467,11374817926,1417143865,1199380051,130.313000
sylsvd,40960,2048,2,16136257702,14372801157,2257777303,2036358748,237.163000
sylsvd,40960,2048,3,13577410676,12259479968,1682721540,1388654377,158.734000
sylsvd,40960,2048,4,16524673639,15988968956,2608072165,2230450248,266.571000
sylsvd,40960,2048,5,12319789201,11104947401,1370203403,1186404244,128.684000
sylsvd,40960,2048,6,16585259849,16621505606,2469686098,2128021813,258.402000
sylsvd,40960,2048,7,13328755917,12008467915,1657007595,1442268836,158.155000
sylsvd,40960,2048,8,16622669848,15647817791,2567630011,2250092281,267.906000
sylsvd,40960,2048,9,12654276931,10930871309,1429076579,1186818582,132.102000
sylsvd,40960,2048,10,16196622050,14154203572,2312983666,2036822384,241.675000
sylsvd,40960,2048,11,13083376419,11837534332,1676374962,1459096144,160.424000
sylsvd,40960,2048,12,16265252856,15418275348,2609989577,2227545405,269.251000
sylsvd,40960,2048,13,13188750783,11951471297,1583765440,1398086047,150.835000
sylsvd,40960,2048,14,15974735655,14113899354,2296204401,2046464536,240.843000
sylsvd,40960,2048,15,13040409549,11606180493,1680447012,1431125096,160.037000
sylsvd,40960,2048,16,16692400626,14605080897,2571186343,2252989107,268.823000
