algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dcesca,laset,10000,500,31457280,1200000,1620,961,11287232,277422,5396743,2192,
dcesca,gesum,10000,500,31457280,1200000,400,884226,502960868,215520253,319258117,202277,
dcesca,gessq,10000,500,31457280,1200000,400,85844,1703764590,444611425,897355186,202582,
dcesca,geadd,10000,500,31457280,1200000,380,3293,3782140,152742,1191692,401,
dcesca,cesca,10000,500,31457280,1200000,400,579472,2305416697,959463656,1414018144,201683,
dcesca,plssq,10000,500,31457280,1200000,380,6240,6230481,629036,2526703,786,
dcesca,plssq2,10000,500,31457280,1200000,20,63,117620,111053,152121,23,
dcesca,laset,10000,500,31457280,2301000,1620,1229,11287230,286124,5500817,2192,
dcesca,gesum,10000,500,31457280,2301000,400,1325952,502960831,272146331,375979521,202093,
dcesca,gessq,10000,500,31457280,2301000,400,96102,1703764480,456975220,908928949,201914,
dcesca,geadd,10000,500,31457280,2301000,380,4058,3782141,460868,1489656,408,
dcesca,cesca,10000,500,31457280,2301000,400,623909,2305416519,1001805219,1456418885,201505,
dcesca,plssq,10000,500,31457280,2301000,380,7233,6230480,1086459,2989978,785,
dcesca,plssq2,10000,500,31457280,2301000,20,24,117620,112155,155436,31,
dcesca,laset,10000,600,31457280,1200000,1173,872,9483591,218542,4553804,1904,
dcesca,gesum,10000,600,31457280,1200000,289,826671,502496247,215147640,318202692,171624,
dcesca,gessq,10000,600,31457280,1200000,289,109985,1703178966,446707809,899687472,171507,
dcesca,geadd,10000,600,31457280,1200000,272,3263,3163216,148261,984694,291,
dcesca,cesca,10000,600,31457280,1200000,289,533739,2304576648,958828190,1412676560,171336,
dcesca,plssq,10000,600,31457280,1200000,272,3644,5227712,478326,2053672,569,
dcesca,plssq2,10000,600,31457280,1200000,17,20,116477,112433,151527,27,
dcesca,laset,10000,600,31457280,2301000,1173,959,9483588,257483,4525942,1924,
dcesca,gesum,10000,600,31457280,2301000,289,1231843,502496216,268231076,371444626,172173,
dcesca,gessq,10000,600,31457280,2301000,289,120501,1703178857,461004878,914022971,171933,
dcesca,geadd,10000,600,31457280,2301000,272,3553,3163217,397494,1237809,295,
dcesca,cesca,10000,600,31457280,2301000,289,563906,2304576463,997242806,1451165546,171323,
dcesca,plssq,10000,600,31457280,2301000,272,5033,5227713,848280,2430411,571,
dcesca,plssq2,10000,600,31457280,2301000,17,16,116477,112560,152778,27,
dcesca,laset,10000,700,31457280,1200000,915,780,8302923,191572,3868769,1492,
dcesca,gesum,10000,700,31457280,1200000,225,785730,502190513,215562511,318361932,151652,
dcesca,gessq,10000,700,31457280,1200000,225,132311,1702792667,449113912,901794522,151274,
dcesca,geadd,10000,700,31457280,1200000,210,2803,2755130,129560,838470,229,
dcesca,cesca,10000,700,31457280,1200000,225,511003,2304022023,958678265,1412074215,150883,
dcesca,plssq,10000,700,31457280,1200000,210,3341,4563160,434348,1769186,446,
dcesca,plssq2,10000,700,31457280,1200000,15,15,115715,112117,150232,26,
dcesca,laset,10000,700,31457280,2301000,915,927,8302925,193429,3988001,1630,
dcesca,gesum,10000,700,31457280,2301000,225,1102676,502190482,261978450,364841248,151135,
dcesca,gessq,10000,700,31457280,2301000,225,146016,1702792563,467589680,919084362,150971,
dcesca,geadd,10000,700,31457280,2301000,210,3271,2755130,365463,1081200,227,
dcesca,cesca,10000,700,31457280,2301000,225,536470,2304021842,994889057,1448342360,150657,
dcesca,plssq,10000,700,31457280,2301000,210,4288,4563160,745976,2059637,451,
dcesca,plssq2,10000,700,31457280,2301000,15,12,115715,112673,151599,22,
dcesca,laset,10000,800,31457280,1200000,689,777,7139683,161332,3239334,1165,
dcesca,gesum,10000,800,31457280,1200000,169,755124,501888008,215606505,317973253,130885,
dcesca,gessq,10000,800,31457280,1200000,169,160798,1702409641,451961642,904307770,130935,
dcesca,geadd,10000,800,31457280,1200000,156,2374,2350668,105170,697262,173,
dcesca,cesca,10000,800,31457280,1200000,169,494401,2303471728,958173208,1411129924,130539,
dcesca,plssq,10000,800,31457280,1200000,156,2153,3901776,343728,1490817,326,
dcesca,plssq2,10000,800,31457280,1200000,13,50,114953,112081,148838,27,
dcesca,laset,10000,800,31457280,2301000,689,838,7139679,183811,3249226,1154,
dcesca,gesum,10000,800,31457280,2301000,169,1039308,501887968,258884659,361317460,131022,
dcesca,gessq,10000,800,31457280,2301000,169,176331,1702409545,472657803,924999269,130972,
dcesca,geadd,10000,800,31457280,2301000,156,2925,2350668,330489,923697,171,
dcesca,cesca,10000,800,31457280,2301000,169,517016,2303471543,993132124,1446073196,130694,
dcesca,plssq,10000,800,31457280,2301000,156,3195,3901776,594213,1730551,345,
dcesca,plssq2,10000,800,31457280,2301000,13,17,114953,112848,150311,20,
dcesca,laset,10000,900,31457280,1200000,588,874,6564590,152201,2933361,925,
dcesca,gesum,10000,900,31457280,1200000,144,735444,501737951,215995053,318206724,121254,
dcesca,gessq,10000,900,31457280,1200000,144,191433,1702219383,454898293,906444494,120752,
dcesca,geadd,10000,900,31457280,1200000,132,1730,2149796,79993,615726,150,
dcesca,cesca,10000,900,31457280,1200000,144,494398,2303198292,958364586,1411153633,120483,
dcesca,plssq,10000,900,31457280,1200000,132,2677,3572275,340287,1379016,281,
dcesca,plssq2,10000,900,31457280,1200000,12,18,114572,112978,148619,16,
dcesca,laset,10000,900,31457280,2301000,588,793,6564590,157663,2975922,880,
dcesca,gesum,10000,900,31457280,2301000,144,1059204,501737923,261357156,363642674,120923,
dcesca,gessq,10000,900,31457280,2301000,144,203727,1702219262,479074409,930263742,120785,
dcesca,geadd,10000,900,31457280,2301000,132,2578,2149796,281880,822877,150,
dcesca,cesca,10000,900,31457280,2301000,144,516144,2303198021,993071441,1445833893,120406,
dcesca,plssq,10000,900,31457280,2301000,132,2780,3572272,528860,1550860,282,
dcesca,plssq2,10000,900,31457280,2301000,12,15,114572,112944,150423,18,
dcesca,laset,10000,1000,31457280,1200000,410,675,5427468,124282,2443233,723,
dcesca,gesum,10000,1000,31457280,1200000,100,713540,501440269,216286461,318062482,100612,
dcesca,gessq,10000,1000,31457280,1200000,100,228739,1701841291,457717782,909514521,100479,
dcesca,geadd,10000,1000,31457280,1200000,90,1681,1750770,72540,497775,105,
dcesca,cesca,10000,1000,31457280,1200000,100,481957,2302654396,957974680,1410249094,100226,
dcesca,plssq,10000,1000,31457280,1200000,90,1905,2915641,271470,1102052,201,
dcesca,plssq2,10000,1000,31457280,1200000,10,14,113810,113204,147146,12,
dcesca,laset,10000,1000,31457280,2301000,410,738,5427472,127910,2466258,752,
dcesca,gesum,10000,1000,31457280,2301000,100,966166,501440229,256778310,358614735,100805,
dcesca,gessq,10000,1000,31457280,2301000,100,244718,1701841187,486909462,938754272,100513,
dcesca,geadd,10000,1000,31457280,2301000,90,2156,1750770,228099,654688,104,
dcesca,cesca,10000,1000,31457280,2301000,100,501826,2302654216,991875903,1444188362,100303,
dcesca,plssq,10000,1000,31457280,2301000,90,2175,2915640,426690,1254092,201,
dcesca,plssq2,10000,1000,31457280,2301000,10,17,113810,113192,148694,12,
dcesca,laset,10000,1100,31457280,1200000,410,655,5427470,114874,2435895,667,
dcesca,gesum,10000,1100,31457280,1200000,100,713552,501440270,216465502,318308566,100618,
dcesca,gessq,10000,1100,31457280,1200000,100,249614,1701841286,459902522,910813933,100527,
dcesca,geadd,10000,1100,31457280,1200000,90,1976,1750770,84834,519297,100,
dcesca,cesca,10000,1100,31457280,1200000,100,472750,2302654395,957786697,1410057609,100262,
dcesca,plssq,10000,1100,31457280,1200000,90,1909,2915641,275796,1071495,209,
dcesca,plssq2,10000,1100,31457280,1200000,10,17,113810,112261,147488,13,
dcesca,laset,10000,1100,31457280,2301000,410,568,5427469,134217,2433158,692,
dcesca,gesum,10000,1100,31457280,2301000,100,944335,501440236,255583111,357450923,100786,
dcesca,gessq,10000,1100,31457280,2301000,100,261444,1701841176,490022056,941863647,100596,
dcesca,geadd,10000,1100,31457280,2301000,90,2123,1750770,236284,664024,104,
dcesca,cesca,10000,1100,31457280,2301000,100,495214,2302654217,991218791,1443571711,100373,
dcesca,plssq,10000,1100,31457280,2301000,90,2132,2915640,419769,1254848,209,
dcesca,plssq2,10000,1100,31457280,2301000,10,14,113810,113262,148210,12,
dcesca,laset,12000,500,31457280,1200000,2328,1366,16249612,405351,7695948,3105,
dcesca,gesum,12000,500,31457280,1200000,576,1277201,724263650,310493926,459903776,291512,
dcesca,gessq,12000,500,31457280,1200000,576,91163,2453421003,640434928,1290235563,291668,
dcesca,geadd,12000,500,31457280,1200000,552,5174,5494056,238795,1733367,565,
dcesca,cesca,12000,500,31457280,1200000,576,850484,3319800043,1381731584,2036270572,290047,
dcesca,plssq,12000,500,31457280,1200000,552,8395,9050593,908936,3602110,1142,
dcesca,plssq2,12000,500,31457280,1200000,24,6,141144,135074,182073,29,
dcesca,laset,12000,500,31457280,2301000,2328,1610,16249611,418092,7993439,3104,
dcesca,gesum,12000,500,31457280,2301000,576,2056614,724263589,402451019,551918212,291062,
dcesca,gessq,12000,500,31457280,2301000,576,102590,2453420851,651135014,1303081793,291837,
dcesca,geadd,12000,500,31457280,2301000,552,6440,5494056,703977,2199377,582,
dcesca,cesca,12000,500,31457280,2301000,576,900732,3319799784,1443301743,2097890395,290045,
dcesca,plssq,12000,500,31457280,2301000,552,11133,9050593,1641427,4409383,1136,
dcesca,plssq2,12000,500,31457280,2301000,24,91,141145,134429,189147,30,
dcesca,laset,12000,600,31457280,1200000,1620,1330,13367700,306727,6340601,2579,
dcesca,gesum,12000,600,31457280,1200000,400,1176715,723520889,309927034,458229536,242033,
dcesca,gessq,12000,600,31457280,1200000,400,114725,2452484676,641152465,1293365305,241895,
dcesca,geadd,12000,600,31457280,1200000,380,3590,4504141,168222,1343947,412,
dcesca,cesca,12000,600,31457280,1200000,400,786339,3318456826,1380879594,2034255081,240966,
dcesca,plssq,12000,600,31457280,1200000,380,5861,7446481,702760,2923088,791,
dcesca,plssq2,12000,600,31457280,1200000,20,103,139620,134801,182049,25,
dcesca,laset,12000,600,31457280,2301000,1620,1463,13367701,344833,6223833,2949,
dcesca,gesum,12000,600,31457280,2301000,400,1938023,723520847,397726319,546244290,242162,
dcesca,gessq,12000,600,31457280,2301000,400,125611,2452484503,656264020,1308531380,242327,
dcesca,geadd,12000,600,31457280,2301000,380,4178,4504141,497978,1682032,403,
dcesca,cesca,12000,600,31457280,2301000,400,832293,3318456569,1437824944,2091305207,241802,
dcesca,plssq,12000,600,31457280,2301000,380,8058,7446480,1294617,3464872,794,
dcesca,plssq2,12000,600,31457280,2301000,20,24,139620,135222,182861,31,
dcesca,laset,12000,700,31457280,1200000,1314,1127,11952868,263857,5531594,1859,
dcesca,gesum,12000,700,31457280,1200000,324,1135376,723154341,310640728,458681549,217669,
dcesca,gessq,12000,700,31457280,1200000,324,138617,2452021439,643916999,1295757927,217299,
dcesca,geadd,12000,700,31457280,1200000,306,3471,4014618,157373,1190353,348,
dcesca,cesca,12000,700,31457280,1200000,324,756322,3317791709,1380708730,2033560750,216750,
dcesca,plssq,12000,700,31457280,1200000,306,5628,6649176,646729,2616442,639,
dcesca,plssq2,12000,700,31457280,1200000,18,87,138858,134944,180770,22,
dcesca,laset,12000,700,31457280,2301000,1314,1429,11952870,328909,5489827,1794,
dcesca,gesum,12000,700,31457280,2301000,324,1872952,723154292,395912688,544088968,217982,
dcesca,gessq,12000,700,31457280,2301000,324,156495,2452021270,665490152,1314758541,218019,
dcesca,geadd,12000,700,31457280,2301000,306,3855,4014618,439575,1473623,333,
dcesca,cesca,12000,700,31457280,2301000,324,795674,3317791456,1434700302,2087712179,217115,
dcesca,plssq,12000,700,31457280,2301000,306,7540,6649176,1150639,3125694,638,
dcesca,plssq2,12000,700,31457280,2301000,18,11,138858,135362,179701,20,
dcesca,laset,12000,800,31457280,1200000,915,1220,9863278,221361,4450714,1482,
dcesca,gesum,12000,800,31457280,1200000,225,1079738,722610547,310710263,457994746,181713,
dcesca,gessq,12000,800,31457280,1200000,225,180051,2451332747,648517619,1299557164,181400,
dcesca,geadd,12000,800,31457280,1200000,210,3392,3287130,153611,975886,227,
dcesca,cesca,12000,800,31457280,1200000,225,717101,3316802151,1379909898,2032012820,180661,
dcesca,plssq,12000,800,31457280,1200000,210,3807,5459160,516497,2089484,443,
dcesca,plssq2,12000,800,31457280,1200000,15,5,137715,135763,177015,17,
dcesca,laset,12000,800,31457280,2301000,915,1161,9863279,296273,4542338,1492,
dcesca,gesum,12000,800,31457280,2301000,225,1806716,722610483,393144149,540546408,181469,
dcesca,gessq,12000,800,31457280,2301000,225,200399,2451332594,672272583,1323486776,181271,
dcesca,geadd,12000,800,31457280,2301000,210,4232,3287130,462808,1288940,225,
dcesca,cesca,12000,800,31457280,2301000,225,754090,3316801894,1431127662,2083232272,180822,
dcesca,plssq,12000,800,31457280,2301000,210,4927,5459160,870842,2461326,448,
dcesca,plssq2,12000,800,31457280,2301000,15,10,137715,135582,177016,22,
dcesca,laset,12000,900,31457280,1200000,798,1222,9175456,217330,4108524,1119,
dcesca,gesum,12000,900,31457280,1200000,196,1054752,722430874,311277970,458397481,169023,
dcesca,gessq,12000,900,31457280,1200000,196,203701,2451104842,652108227,1301274394,169042,
dcesca,geadd,12000,900,31457280,1200000,182,2749,3046446,125470,880078,202,
dcesca,cesca,12000,900,31457280,1200000,196,710483,3316474459,1379962768,2031711755,168469,
dcesca,plssq,12000,900,31457280,1200000,182,3647,5064073,476193,1946226,429,
dcesca,plssq2,12000,900,31457280,1200000,14,24,137334,135443,177909,22,
dcesca,laset,12000,900,31457280,2301000,798,1111,9175456,219190,4225064,1144,
dcesca,gesum,12000,900,31457280,2301000,196,1780064,722430832,392772676,539924823,169118,
dcesca,gessq,12000,900,31457280,2301000,196,224279,2451104665,679564025,1327663971,169000,
dcesca,geadd,12000,900,31457280,2301000,182,3346,3046447,369957,1125772,203,
dcesca,cesca,12000,900,31457280,2301000,196,742919,3316474204,1430343015,2082117373,168677,
dcesca,plssq,12000,900,31457280,2301000,182,4665,5064072,795291,2268605,398,
dcesca,plssq2,12000,900,31457280,2301000,14,18,137334,135658,178811,23,
dcesca,laset,12000,1000,31457280,1200000,588,1082,7812871,173394,3456336,1016,
dcesca,gesum,12000,1000,31457280,1200000,144,1032219,722073985,311578936,458147901,145079,
