algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dcesca,laset,10000,500,31457280,1200000,1620,952,11287234,266174,5604272,2176,
dcesca,gesum,10000,500,31457280,1200000,400,886462,502960868,215560800,319279267,202052,
dcesca,gessq,10000,500,31457280,1200000,400,86533,1703764591,443847481,897388570,202301,
dcesca,geadd,10000,500,31457280,1200000,380,3127,3782140,146436,1168009,409,
dcesca,cesca,10000,500,31457280,1200000,400,585110,2305416693,959537738,1414057084,201317,
dcesca,plssq,10000,500,31457280,1200000,380,5894,6230481,618641,2509035,778,
dcesca,plssq2,10000,500,31457280,1200000,20,22,117620,112142,153313,23,
dcesca,laset,10000,500,31457280,2301000,1620,1137,11287233,284556,5598812,2187,
dcesca,gesum,10000,500,31457280,2301000,400,1325846,502960834,272196848,376070424,202907,
dcesca,gessq,10000,500,31457280,2301000,400,95283,1703764480,455206819,908896463,202566,
dcesca,geadd,10000,500,31457280,2301000,380,4085,3782140,466680,1495283,406,
dcesca,cesca,10000,500,31457280,2301000,400,621345,2305416515,1001649337,1456314628,201783,
dcesca,plssq,10000,500,31457280,2301000,380,7527,6230481,1122724,3018090,795,
dcesca,plssq2,10000,500,31457280,2301000,20,34,117621,111917,157952,26,
dcesca,laset,10000,600,31457280,1200000,1173,984,9483587,203337,4495326,2210,
dcesca,gesum,10000,600,31457280,1200000,289,825486,502496245,215164838,318198389,171945,
dcesca,gessq,10000,600,31457280,1200000,289,109105,1703178966,446663381,899621564,171517,
dcesca,geadd,10000,600,31457280,1200000,272,3029,3163216,138423,967827,290,
dcesca,cesca,10000,600,31457280,1200000,289,533706,2304576644,958856309,1412657346,170944,
dcesca,plssq,10000,600,31457280,1200000,272,4148,5227712,494310,2068644,571,
dcesca,plssq2,10000,600,31457280,1200000,17,18,116477,112464,151726,31,
dcesca,laset,10000,600,31457280,2301000,1173,943,9483587,242102,4465986,1897,
dcesca,gesum,10000,600,31457280,2301000,289,1231148,502496216,268162576,371324790,171614,
dcesca,gessq,10000,600,31457280,2301000,289,120161,1703178855,460997735,914003142,171668,
dcesca,geadd,10000,600,31457280,2301000,272,3763,3163217,418669,1252047,295,
dcesca,cesca,10000,600,31457280,2301000,289,566048,2304576466,997438260,1451296021,170902,
dcesca,plssq,10000,600,31457280,2301000,272,5111,5227712,876971,2396527,570,
dcesca,plssq2,10000,600,31457280,2301000,17,8,116477,112572,151554,25,
dcesca,laset,10000,700,31457280,1200000,915,896,8302925,207141,3814785,1365,
dcesca,gesum,10000,700,31457280,1200000,225,787352,502190518,215587106,318389160,151220,
dcesca,gessq,10000,700,31457280,1200000,225,131653,1702792664,449035961,901752141,151281,
dcesca,geadd,10000,700,31457280,1200000,210,3062,2755130,141235,853156,222,
dcesca,cesca,10000,700,31457280,1200000,225,511225,2304022021,958654941,1412077386,150678,
dcesca,plssq,10000,700,31457280,1200000,210,3246,4563160,430584,1763761,435,
dcesca,plssq2,10000,700,31457280,1200000,15,12,115715,112721,150070,20,
dcesca,laset,10000,700,31457280,2301000,915,943,8302922,219060,3897491,1301,
dcesca,gesum,10000,700,31457280,2301000,225,1166564,502190488,265857114,368730799,151151,
dcesca,gessq,10000,700,31457280,2301000,225,144344,1702792549,466052825,918798454,151020,
dcesca,geadd,10000,700,31457280,2301000,210,3745,2755130,407471,1122310,228,
dcesca,cesca,10000,700,31457280,2301000,225,537680,2304021843,995082009,1448624131,150683,
dcesca,plssq,10000,700,31457280,2301000,210,4353,4563160,739657,2088424,443,
dcesca,plssq2,10000,700,31457280,2301000,15,3,115715,112921,149089,18,
dcesca,laset,10000,800,31457280,1200000,689,780,7139681,165859,3222951,1144,
dcesca,gesum,10000,800,31457280,1200000,169,757287,501888009,215645409,318017674,131103,
dcesca,gessq,10000,800,31457280,1200000,169,159655,1702409644,452323656,904232229,130937,
dcesca,geadd,10000,800,31457280,1200000,156,2503,2350668,111551,704021,177,
dcesca,cesca,10000,800,31457280,1200000,169,495743,2303471729,958248448,1411207709,130877,
dcesca,plssq,10000,800,31457280,1200000,156,2408,3901776,353395,1499958,351,
dcesca,plssq2,10000,800,31457280,1200000,13,11,114953,112953,148488,22,
dcesca,laset,10000,800,31457280,2301000,689,788,7139680,171812,3328329,1214,
dcesca,gesum,10000,800,31457280,2301000,169,1097187,501887959,262800381,365272456,130743,
dcesca,gessq,10000,800,31457280,2301000,169,174525,1702409548,472513140,924827987,130753,
dcesca,geadd,10000,800,31457280,2301000,156,2761,2350668,304576,895496,177,
dcesca,cesca,10000,800,31457280,2301000,169,517869,2303471548,993330757,1446289162,130479,
dcesca,plssq,10000,800,31457280,2301000,156,3281,3901776,590872,1737657,320,
dcesca,plssq2,10000,800,31457280,2301000,13,68,114953,112752,150955,18,
dcesca,laset,10000,900,31457280,1200000,588,724,6564589,141939,2987473,954,
dcesca,gesum,10000,900,31457280,1200000,144,739092,501737957,216108556,318316698,121218,
dcesca,gessq,10000,900,31457280,1200000,144,189886,1702219373,454228710,906383562,120747,
dcesca,geadd,10000,900,31457280,1200000,132,2117,2149796,90745,628832,146,
dcesca,cesca,10000,900,31457280,1200000,144,495167,2303198196,958291448,1410960419,120324,
dcesca,plssq,10000,900,31457280,1200000,132,2739,3572274,336151,1382582,284,
dcesca,plssq2,10000,900,31457280,1200000,12,8,114572,113103,147595,20,
dcesca,laset,10000,900,31457280,2301000,588,804,6564589,159896,2988269,893,
dcesca,gesum,10000,900,31457280,2301000,144,1058989,501737924,261253226,363505686,120755,
dcesca,gessq,10000,900,31457280,2301000,144,204837,1702219262,478342304,930540328,120622,
dcesca,geadd,10000,900,31457280,2301000,132,2114,2149796,240200,781151,146,
dcesca,cesca,10000,900,31457280,2301000,144,515644,2303198021,993133769,1445931076,120539,
dcesca,plssq,10000,900,31457280,2301000,132,3074,3572273,542230,1594094,281,
dcesca,plssq2,10000,900,31457280,2301000,12,6,114572,113146,149027,14,
dcesca,laset,10000,1000,31457280,1200000,410,642,5427470,123894,2387445,747,
dcesca,gesum,10000,1000,31457280,1200000,100,713445,501440267,216259303,318039923,100694,
dcesca,gessq,10000,1000,31457280,1200000,100,231106,1701841291,457882601,909690691,100605,
dcesca,geadd,10000,1000,31457280,1200000,90,1770,1750770,75181,501335,111,
dcesca,cesca,10000,1000,31457280,1200000,100,480587,2302654394,957967697,1410270792,100425,
dcesca,plssq,10000,1000,31457280,1200000,90,1810,2915640,269438,1099183,198,
dcesca,plssq2,10000,1000,31457280,1200000,10,24,113810,113125,147142,16,
dcesca,laset,10000,1000,31457280,2301000,410,662,5427470,122267,2484047,768,
dcesca,gesum,10000,1000,31457280,2301000,100,968494,501440229,256846760,358701346,100802,
dcesca,gessq,10000,1000,31457280,2301000,100,246283,1701841186,487170534,939026935,100530,
dcesca,geadd,10000,1000,31457280,2301000,90,2279,1750770,238404,667093,100,
dcesca,cesca,10000,1000,31457280,2301000,100,500468,2302654217,991722257,1444084755,100428,
dcesca,plssq,10000,1000,31457280,2301000,90,2070,2915640,408630,1244636,200,
dcesca,plssq2,10000,1000,31457280,2301000,10,13,113810,113338,147565,13,
dcesca,laset,10000,1100,31457280,1200000,410,508,5427470,121124,2417522,676,
dcesca,gesum,10000,1100,31457280,1200000,100,713415,501440268,216430619,318256806,100610,
dcesca,gessq,10000,1100,31457280,1200000,100,248001,1701841288,458933350,910734858,100469,
dcesca,geadd,10000,1100,31457280,1200000,90,1683,1750770,75916,500818,108,
dcesca,cesca,10000,1100,31457280,1200000,100,475733,2302654396,957882074,1410139028,100254,
dcesca,plssq,10000,1100,31457280,1200000,90,2363,2915641,287650,1109693,204,
dcesca,plssq2,10000,1100,31457280,1200000,10,9,113810,113380,146430,14,
dcesca,laset,10000,1100,31457280,2301000,410,577,5427468,129598,2413929,670,
dcesca,gesum,10000,1100,31457280,2301000,100,943661,501440237,255461834,357345264,100871,
dcesca,gessq,10000,1100,31457280,2301000,100,261456,1701841178,490016776,941862695,100582,
dcesca,geadd,10000,1100,31457280,2301000,90,2105,1750770,230775,665000,99,
dcesca,cesca,10000,1100,31457280,2301000,100,495888,2302654217,991254700,1443584642,100395,
dcesca,plssq,10000,1100,31457280,2301000,90,2006,2915640,410956,1247006,205,
dcesca,plssq2,10000,1100,31457280,2301000,10,14,113810,113252,148026,14,
dcesca,laset,12000,500,31457280,1200000,2328,1505,16249616,412398,7828818,3162,
dcesca,gesum,12000,500,31457280,1200000,576,1277022,724263647,310461672,459838991,293860,
dcesca,gessq,12000,500,31457280,1200000,576,90710,2453421009,637191656,1290258361,291160,
dcesca,geadd,12000,500,31457280,1200000,552,5006,5494056,234682,1734161,589,
dcesca,cesca,12000,500,31457280,1200000,576,848646,3319800040,1381747914,2036245918,289848,
dcesca,plssq,12000,500,31457280,1200000,552,8453,9050594,902387,3683701,1126,
dcesca,plssq2,12000,500,31457280,1200000,24,40,141144,134636,184663,29,
dcesca,laset,12000,500,31457280,2301000,2328,1601,16249613,452260,8035260,3077,
dcesca,gesum,12000,500,31457280,2301000,576,2060499,724263596,402531721,552042497,291036,
dcesca,gessq,12000,500,31457280,2301000,576,101843,2453420842,651215070,1302907703,290850,
dcesca,geadd,12000,500,31457280,2301000,552,6641,5494056,731248,2228645,575,
dcesca,cesca,12000,500,31457280,2301000,576,904306,3319799787,1443305862,2098000460,290048,
dcesca,plssq,12000,500,31457280,2301000,552,10631,9050592,1618254,4339022,1127,
dcesca,plssq2,12000,500,31457280,2301000,24,31,141144,134364,188302,30,
dcesca,laset,12000,600,31457280,1200000,1620,1211,13367700,306128,6309493,2607,
dcesca,gesum,12000,600,31457280,1200000,400,1184157,723520900,310000310,458354549,242477,
dcesca,gessq,12000,600,31457280,1200000,400,114974,2452484671,641161181,1293362321,241812,
dcesca,geadd,12000,600,31457280,1200000,380,3851,4504140,180606,1352881,403,
dcesca,cesca,12000,600,31457280,1200000,400,783797,3318456826,1380862790,2034295115,241010,
dcesca,plssq,12000,600,31457280,1200000,380,6442,7446481,724831,2950402,782,
dcesca,plssq2,12000,600,31457280,1200000,20,27,139620,135340,181678,22,
dcesca,laset,12000,600,31457280,2301000,1620,1387,13367699,351692,6258505,2573,
dcesca,gesum,12000,600,31457280,2301000,400,1941034,723520852,397903799,546480280,242067,
dcesca,gessq,12000,600,31457280,2301000,400,125497,2452484498,656329976,1308570244,241732,
dcesca,geadd,12000,600,31457280,2301000,380,4354,4504141,504329,1683432,409,
dcesca,cesca,12000,600,31457280,2301000,400,831381,3318456567,1437743498,2091174695,241179,
dcesca,plssq,12000,600,31457280,2301000,380,8543,7446481,1314679,3539257,779,
dcesca,plssq2,12000,600,31457280,2301000,20,31,139620,135066,184595,25,
dcesca,laset,12000,700,31457280,1200000,1314,1270,11952869,279515,5489655,1800,
dcesca,gesum,12000,700,31457280,1200000,324,1135666,723154342,310594467,458637241,217561,
dcesca,gessq,12000,700,31457280,1200000,324,136046,2452021439,643729720,1295607386,217731,
dcesca,geadd,12000,700,31457280,1200000,306,3515,4014618,165111,1199739,331,
dcesca,cesca,12000,700,31457280,1200000,324,756905,3317791712,1380658281,2033570311,216924,
dcesca,plssq,12000,700,31457280,1200000,306,5405,6649176,637040,2612049,630,
dcesca,plssq2,12000,700,31457280,1200000,18,16,138858,135413,179455,20,
dcesca,laset,12000,700,31457280,2301000,1314,1318,11952866,303031,5595700,1829,
dcesca,gesum,12000,700,31457280,2301000,324,1870949,723154290,395835093,543952669,218160,
dcesca,gessq,12000,700,31457280,2301000,324,155267,2452021272,664000296,1314536385,217719,
dcesca,geadd,12000,700,31457280,2301000,306,3737,4014618,442422,1474919,327,
dcesca,cesca,12000,700,31457280,2301000,324,795939,3317791456,1434965618,2087885169,216971,
dcesca,plssq,12000,700,31457280,2301000,306,7365,6649176,1157140,3132305,646,
dcesca,plssq2,12000,700,31457280,2301000,18,12,138858,135171,180703,32,
dcesca,laset,12000,800,31457280,1200000,915,1229,9863278,227767,4469169,1495,
dcesca,gesum,12000,800,31457280,1200000,225,1078080,722610547,310697114,457980177,181281,
dcesca,gessq,12000,800,31457280,1200000,225,178904,2451332749,648323272,1299510720,181064,
dcesca,geadd,12000,800,31457280,1200000,210,3648,3287130,167314,994227,235,
dcesca,cesca,12000,800,31457280,1200000,225,717049,3316802151,1379902922,2032020182,180696,
dcesca,plssq,12000,800,31457280,1200000,210,3558,5459160,508131,2085807,458,
dcesca,plssq2,12000,800,31457280,1200000,15,13,137715,135613,177875,17,
dcesca,laset,12000,800,31457280,2301000,915,1273,9863278,251969,4611320,1473,
dcesca,gesum,12000,800,31457280,2301000,225,1804079,722610483,393102536,540523325,181282,
dcesca,gessq,12000,800,31457280,2301000,225,200914,2451332594,672287933,1323519058,181069,
dcesca,geadd,12000,800,31457280,2301000,210,4539,3287130,498410,1320345,235,
dcesca,cesca,12000,800,31457280,2301000,225,752709,3316801895,1430969825,2083074565,180688,
dcesca,plssq,12000,800,31457280,2301000,210,4551,5459161,846590,2390108,451,
dcesca,plssq2,12000,800,31457280,2301000,15,84,137715,135335,180703,20,
dcesca,laset,12000,900,31457280,1200000,798,1192,9175457,202338,4090035,1180,
dcesca,gesum,12000,900,31457280,1200000,196,1055750,722430877,311266342,458394233,169741,
