algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,18432,256,37486592,1000000,72,12633521,2521500,
invert,gemm,18432,256,37486592,1000000,121836,4882451885,4979423114,
invert,trsm,18432,256,37486592,1000000,2556,1027006514,94451120,
invert,getri,18432,256,37486592,1000000,72,36648932,5454980,
invert,getrf,18432,256,37486592,4000000,72,12648994,2411728,
invert,gemm,18432,256,37486592,4000000,121836,4912458010,4935359090,
invert,trsm,18432,256,37486592,4000000,2556,1022557792,92608457,
invert,getri,18432,256,37486592,4000000,72,36651988,5400754,
invert,getrf,18432,512,37486592,1000000,36,44745974,6598940,
invert,gemm,18432,512,37486592,1000000,14910,3740008271,2991846414,
invert,trsm,18432,512,37486592,1000000,630,1312297400,101366352,
invert,getri,18432,512,37486592,1000000,36,97065511,18768540,
invert,getrf,18432,512,37486592,4000000,36,44800972,6506976,
invert,gemm,18432,512,37486592,4000000,14910,3749609203,2981248682,
invert,trsm,18432,512,37486592,4000000,630,1319262386,94141292,
invert,getri,18432,512,37486592,4000000,36,96781633,18293300,
invert,getrf,18432,1024,37486592,1000000,18,120430686,16264324,
invert,gemm,18432,1024,37486592,1000000,1785,1942846963,1709304749,
invert,trsm,18432,1024,37486592,1000000,153,1460222370,115440570,
invert,getri,18432,1024,37486592,1000000,18,201632292,59338200,
invert,getrf,18432,1024,37486592,4000000,18,120238541,16236342,
invert,gemm,18432,1024,37486592,4000000,1785,1911773375,1698310094,
invert,trsm,18432,1024,37486592,4000000,153,1458342931,113837006,
invert,getri,18432,1024,37486592,4000000,18,201243158,58057090,
invert,getrf,18432,2048,37486592,1000000,9,329721707,40430866,
invert,gemm,18432,2048,37486592,1000000,204,1730156112,1126568780,
invert,trsm,18432,2048,37486592,1000000,36,1492059126,140958404,
invert,getri,18432,2048,37486592,1000000,9,514864848,212929864,
invert,getrf,18432,2048,37486592,4000000,9,330206924,39998034,
invert,gemm,18432,2048,37486592,4000000,204,1728165972,1125099322,
invert,trsm,18432,2048,37486592,4000000,36,1491045704,136040952,
invert,getri,18432,2048,37486592,4000000,9,522115945,209636714,
invert,getrf,20480,256,37486592,1000000,80,14390303,2912366,
invert,gemm,20480,256,37486592,1000000,167480,6671416228,6993604685,
invert,trsm,20480,256,37486592,1000000,3160,1272138532,118041301,
invert,getri,20480,256,37486592,1000000,80,41831855,6418800,
invert,getrf,20480,256,37486592,4000000,80,14394425,2827382,
invert,gemm,20480,256,37486592,4000000,167480,6693542006,6954747761,
invert,trsm,20480,256,37486592,4000000,3160,1272246125,119544102,
invert,getri,20480,256,37486592,4000000,80,41794058,6377175,
invert,getrf,20480,512,37486592,1000000,40,49651121,7466410,
invert,gemm,20480,512,37486592,1000000,20540,5194463403,4254273673,
invert,trsm,20480,512,37486592,1000000,780,1631837895,130469696,
invert,getri,20480,512,37486592,1000000,40,107896869,20841952,
invert,getrf,20480,512,37486592,4000000,40,49754371,7279054,
invert,gemm,20480,512,37486592,4000000,20540,5253330146,4235307260,
invert,trsm,20480,512,37486592,4000000,780,1633547635,118355912,
invert,getri,20480,512,37486592,4000000,40,107512167,20365592,
invert,getrf,20480,1024,37486592,1000000,20,133756612,18184572,
invert,gemm,20480,1024,37486592,1000000,2470,2646564987,2452096718,
invert,trsm,20480,1024,37486592,1000000,190,1808811873,150731741,
invert,getri,20480,1024,37486592,1000000,20,223755265,66077992,
invert,getrf,20480,1024,37486592,4000000,20,133331916,17667908,
invert,gemm,20480,1024,37486592,4000000,2470,2640921834,2442110392,
invert,trsm,20480,1024,37486592,4000000,190,1807302123,138277130,
invert,getri,20480,1024,37486592,4000000,20,223408990,64552060,
invert,getrf,20480,2048,37486592,1000000,10,368453638,45060718,
invert,gemm,20480,2048,37486592,1000000,285,2411024061,1651359575,
invert,trsm,20480,2048,37486592,1000000,45,1864616596,181221151,
invert,getri,20480,2048,37486592,1000000,10,574191706,236607966,
invert,getrf,20480,2048,37486592,4000000,10,369030131,44586098,
invert,gemm,20480,2048,37486592,4000000,285,2488737018,1652742183,
invert,trsm,20480,2048,37486592,4000000,45,1864423840,175153096,
invert,getri,20480,2048,37486592,4000000,10,582438564,232947452,
