algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
sylsvd,trsyl,22528,256,37486592,1000000,88,3788934,10397130741,5553645653,1719307921,
sylsvd,gesvd,22528,256,37486592,1000000,88,113771,9780318004,6313712544,3173148430,
sylsvd,geev,22528,256,37486592,1000000,88,82110,20425687364,9296308314,2983670118,
sylsvd,gemm,22528,256,37486592,1000000,88,126906,349432660,136626817,30319344,
sylsvd,trsyl,22528,256,37486592,4000000,88,3756804,10397129314,5757307386,1930646099,
sylsvd,gesvd,22528,256,37486592,4000000,88,99389,9780334101,6361768867,3223223156,
sylsvd,geev,22528,256,37486592,4000000,88,79119,20425779786,9364754903,3045706702,
sylsvd,gemm,22528,256,37486592,4000000,88,127018,349433329,140134186,34077192,
sylsvd,trsyl,22528,512,37486592,1000000,44,11273702,31878641281,43146191498,31308412402,
sylsvd,gesvd,22528,512,37486592,1000000,44,124487,46515714617,39775620277,24837667299,
sylsvd,geev,22528,512,37486592,1000000,44,129839,68785357088,40817981504,18365828703,
sylsvd,gemm,22528,512,37486592,1000000,44,1179881,1356140149,481005345,101004467,
sylsvd,trsyl,22528,512,37486592,4000000,44,12139324,31878631696,51710661862,39834200856,
sylsvd,gesvd,22528,512,37486592,4000000,44,128814,46515710850,41555209872,26679837130,
sylsvd,geev,22528,512,37486592,4000000,44,126212,68785287416,42318737297,19892183746,
sylsvd,gemm,22528,512,37486592,4000000,44,1197412,1356140296,495597009,115203731,
sylsvd,trsyl,22528,1024,37486592,1000000,22,49342022,108073483309,221082637200,180227799467,
sylsvd,gesvd,22528,1024,37486592,1000000,22,14460144,114736933108,145248027835,66009221234,
sylsvd,geev,22528,1024,37486592,1000000,22,13238461,234509023719,173283765086,71083229734,
sylsvd,gemm,22528,1024,37486592,1000000,22,11881025,5332783165,5734931435,349701153,
sylsvd,trsyl,22528,1024,37486592,4000000,22,47060886,108073435639,265576351028,224204493530,
sylsvd,gesvd,22528,1024,37486592,4000000,22,13661116,114736908341,151108570416,71823152833,
sylsvd,geev,22528,1024,37486592,4000000,22,12492372,234508990574,181440056151,79326745108,
sylsvd,gemm,22528,1024,37486592,4000000,22,11631226,5332782390,5779292141,394261124,
sylsvd,trsyl,22528,2048,37486592,1000000,11,18360100912,393381948467,1576491089190,1294333405122,
sylsvd,gesvd,22528,2048,37486592,1000000,11,559716256,175072704857,312472497515,109366141826,
sylsvd,geev,22528,2048,37486592,1000000,11,886471526,215663793988,307134675718,189409422233,
