algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,8192,256,37486592,1000000,32,216136,112081626,34179415,3443671,
cholesky,trsm,8192,256,37486592,1000000,496,3944032,3887101656,1619142354,531459125,
cholesky,syrk,8192,256,37486592,1000000,496,5649187,1247370448,437245190,105541517,
cholesky,gemm,8192,256,37486592,1000000,4960,56868007,20307795668,6693211103,1382742366,
cholesky,potrf,8192,256,37486592,4000000,32,219255,112080025,35206414,4684170,
cholesky,trsm,8192,256,37486592,4000000,496,3915014,3887101449,1633908652,571541299,
cholesky,syrk,8192,256,37486592,4000000,496,5650752,1247367791,469048905,137236636,
cholesky,gemm,8192,256,37486592,4000000,4960,56689071,20307799414,6857155433,1548620021,
cholesky,potrf,8192,512,37486592,1000000,16,806599,267298388,95691842,22825609,
cholesky,trsm,8192,512,37486592,1000000,120,6895987,4826042940,2009266616,693099389,
cholesky,syrk,8192,512,37486592,1000000,120,11432887,2121783176,727157793,171029840,
cholesky,gemm,8192,512,37486592,1000000,560,48037943,17538800657,5653048135,1116998259,
cholesky,potrf,8192,512,37486592,4000000,16,793135,267297952,99772505,26961158,
cholesky,trsm,8192,512,37486592,4000000,120,7042063,4826044484,2031865606,717398751,
cholesky,syrk,8192,512,37486592,4000000,120,11437682,2121782236,767093497,211294316,
cholesky,gemm,8192,512,37486592,4000000,560,47999322,17538792984,5752393964,1215902683,
cholesky,potrf,8192,1024,37486592,1000000,8,1885984,736205304,273373270,73824792,
cholesky,trsm,8192,1024,37486592,1000000,28,8316361,6253274579,2459372889,781396235,
cholesky,syrk,8192,1024,37486592,1000000,28,12619002,3650874711,1156796379,220000763,
cholesky,gemm,8192,1024,37486592,1000000,56,32230809,13685534458,4179108964,695660557,
cholesky,potrf,8192,1024,37486592,4000000,8,1801851,736205271,280293707,81128798,
cholesky,trsm,8192,1024,37486592,4000000,28,7830199,6253274765,2473086897,797117082,
cholesky,syrk,8192,1024,37486592,4000000,28,12659292,3650874299,1200960438,264831925,
cholesky,gemm,8192,1024,37486592,4000000,56,32563266,13685530913,4258825852,776894502,
cholesky,potrf,8192,2048,37486592,1000000,4,3989093,2193115760,823971165,236615891,
cholesky,trsm,8192,2048,37486592,1000000,6,13704884,8253707520,2973337823,805870344,
cholesky,syrk,8192,2048,37486592,1000000,6,15588343,5997669465,1841893209,315923867,
cholesky,gemm,8192,2048,37486592,1000000,4,18265002,7729465448,2324760823,366559736,
cholesky,potrf,8192,2048,37486592,4000000,4,3751613,2193115580,841253589,254619965,
cholesky,trsm,8192,2048,37486592,4000000,6,13752693,8253706832,3012891151,845204570,
cholesky,syrk,8192,2048,37486592,4000000,6,14776947,5997668972,1900857799,374176362,
cholesky,gemm,8192,2048,37486592,4000000,4,18161408,7729464903,2367449208,407626849,
