algorithm,matrix_size,tile_size,threads,case,task,PKG1,PKG2,DRAM1,DRAM2,time
qr,18432,512,24,1,geqrt,1756201680,1713967109,250228210,190487188,14.287000
qr,18432,512,24,1,ormqr,1756201680,1713967109,250228210,190487188,14.287000
qr,18432,512,24,1,tsmqr,1756201680,1713967109,250228210,190487188,14.287000
qr,18432,512,24,1,tsqrt,1756201680,1713967109,250228210,190487188,14.287000
qr,18432,512,24,2,geqrt,1798470249,1749582923,254611247,192782387,14.674500
qr,18432,512,24,2,ormqr,1798470249,1749582923,254611247,192782387,14.674500
qr,18432,512,24,2,tsmqr,1798470249,1749582923,254611247,192782387,14.674500
qr,18432,512,24,2,tsqrt,1798470249,1749582923,254611247,192782387,14.674500
qr,18432,512,24,3,geqrt,1762093206,1697649219,251830626,190798681,14.415900
qr,18432,512,24,3,ormqr,1762093206,1697649219,251830626,190798681,14.415900
qr,18432,512,24,3,tsmqr,1762093206,1697649219,251830626,190798681,14.415900
qr,18432,512,24,3,tsqrt,1762093206,1697649219,251830626,190798681,14.415900
qr,18432,512,24,4,geqrt,1821306555,1760919626,258898920,193300368,15.155800
qr,18432,512,24,4,ormqr,1821306555,1760919626,258898920,193300368,15.155800
qr,18432,512,24,4,tsmqr,1821306555,1760919626,258898920,193300368,15.155800
qr,18432,512,24,4,tsqrt,1821306555,1760919626,258898920,193300368,15.155800
qr,18432,512,24,5,geqrt,1986694072,1813539302,320949049,244746221,21.818800
qr,18432,512,24,5,ormqr,1986694072,1813539302,320949049,244746221,21.818800
qr,18432,512,24,5,tsmqr,1986694072,1813539302,320949049,244746221,21.818800
qr,18432,512,24,5,tsqrt,1986694072,1813539302,320949049,244746221,21.818800
qr,18432,512,24,6,geqrt,1992929224,1845433386,323208644,248015998,22.294300
qr,18432,512,24,6,ormqr,1992929224,1845433386,323208644,248015998,22.294300
qr,18432,512,24,6,tsmqr,1992929224,1845433386,323208644,248015998,22.294300
qr,18432,512,24,6,tsqrt,1992929224,1845433386,323208644,248015998,22.294300
qr,18432,512,24,7,geqrt,1987206156,1809921148,323548702,246843162,22.164000
qr,18432,512,24,7,ormqr,1987206156,1809921148,323548702,246843162,22.164000
qr,18432,512,24,7,tsmqr,1987206156,1809921148,323548702,246843162,22.164000
qr,18432,512,24,7,tsqrt,1987206156,1809921148,323548702,246843162,22.164000
qr,18432,512,24,8,geqrt,2007391224,1841684128,327455266,249321395,22.682100
qr,18432,512,24,8,ormqr,2007391224,1841684128,327455266,249321395,22.682100
qr,18432,512,24,8,tsmqr,2007391224,1841684128,327455266,249321395,22.682100
qr,18432,512,24,8,tsqrt,2007391224,1841684128,327455266,249321395,22.682100
qr,18432,512,24,9,geqrt,2006623525,1879483164,284558336,217143108,17.695900
qr,18432,512,24,9,ormqr,2006623525,1879483164,284558336,217143108,17.695900
qr,18432,512,24,9,tsmqr,2006623525,1879483164,284558336,217143108,17.695900
qr,18432,512,24,9,tsqrt,2006623525,1879483164,284558336,217143108,17.695900
qr,18432,512,24,10,geqrt,1997608900,1877839492,285651535,217812712,17.722900
qr,18432,512,24,10,ormqr,1997608900,1877839492,285651535,217812712,17.722900
qr,18432,512,24,10,tsmqr,1997608900,1877839492,285651535,217812712,17.722900
qr,18432,512,24,10,tsqrt,1997608900,1877839492,285651535,217812712,17.722900
qr,18432,512,24,11,geqrt,1982973805,1829142046,285007742,214638176,17.731500
qr,18432,512,24,11,ormqr,1982973805,1829142046,285007742,214638176,17.731500
qr,18432,512,24,11,tsmqr,1982973805,1829142046,285007742,214638176,17.731500
qr,18432,512,24,11,tsqrt,1982973805,1829142046,285007742,214638176,17.731500
qr,18432,512,24,12,geqrt,2003646482,1871006196,289555529,216448962,18.048200
qr,18432,512,24,12,ormqr,2003646482,1871006196,289555529,216448962,18.048200
qr,18432,512,24,12,tsmqr,2003646482,1871006196,289555529,216448962,18.048200
qr,18432,512,24,12,tsqrt,2003646482,1871006196,289555529,216448962,18.048200
qr,18432,512,24,13,geqrt,2123820796,1954394960,349424169,266635487,25.091600
qr,18432,512,24,13,ormqr,2123820796,1954394960,349424169,266635487,25.091600
qr,18432,512,24,13,tsmqr,2123820796,1954394960,349424169,266635487,25.091600
qr,18432,512,24,13,tsqrt,2123820796,1954394960,349424169,266635487,25.091600
qr,18432,512,24,14,geqrt,2125462698,1958515067,350324757,267984534,25.365000
qr,18432,512,24,14,ormqr,2125462698,1958515067,350324757,267984534,25.365000
qr,18432,512,24,14,tsmqr,2125462698,1958515067,350324757,267984534,25.365000
qr,18432,512,24,14,tsqrt,2125462698,1958515067,350324757,267984534,25.365000
qr,18432,512,24,15,geqrt,2112657739,1946020775,349475409,270147571,25.424800
qr,18432,512,24,15,ormqr,2112657739,1946020775,349475409,270147571,25.424800
qr,18432,512,24,15,tsmqr,2112657739,1946020775,349475409,270147571,25.424800
qr,18432,512,24,15,tsqrt,2112657739,1946020775,349475409,270147571,25.424800
qr,18432,512,24,16,geqrt,2132289647,1956837764,353629956,270269022,25.717300
qr,18432,512,24,16,ormqr,2132289647,1956837764,353629956,270269022,25.717300
qr,18432,512,24,16,tsmqr,2132289647,1956837764,353629956,270269022,25.717300
qr,18432,512,24,16,tsqrt,2132289647,1956837764,353629956,270269022,25.717300
qr,18432,1024,24,1,geqrt,4137123503,4209886684,408756927,535618575,38.637400
qr,18432,1024,24,1,ormqr,4137123503,4209886684,408756927,535618575,38.637400
qr,18432,1024,24,1,tsmqr,4137123503,4209886684,408756927,535618575,38.637400
qr,18432,1024,24,1,tsqrt,4137123503,4209886684,408756927,535618575,38.637400
qr,18432,1024,24,2,geqrt,4276001871,4347527872,419871092,551398398,39.918600
qr,18432,1024,24,2,ormqr,4276001871,4347527872,419871092,551398398,39.918600
qr,18432,1024,24,2,tsmqr,4276001871,4347527872,419871092,551398398,39.918600
qr,18432,1024,24,2,tsqrt,4276001871,4347527872,419871092,551398398,39.918600
qr,18432,1024,24,3,geqrt,3908255132,3973083090,393895058,522587902,37.482600
qr,18432,1024,24,3,ormqr,3908255132,3973083090,393895058,522587902,37.482600
qr,18432,1024,24,3,tsmqr,3908255132,3973083090,393895058,522587902,37.482600
qr,18432,1024,24,3,tsqrt,3908255132,3973083090,393895058,522587902,37.482600
qr,18432,1024,24,4,geqrt,4280835782,4293994622,433997291,560577725,41.349500
qr,18432,1024,24,4,ormqr,4280835782,4293994622,433997291,560577725,41.349500
qr,18432,1024,24,4,tsmqr,4280835782,4293994622,433997291,560577725,41.349500
qr,18432,1024,24,4,tsqrt,4280835782,4293994622,433997291,560577725,41.349500
qr,18432,1024,24,5,geqrt,3320942670,3276971592,404295523,536665340,40.537900
qr,18432,1024,24,5,ormqr,3320942670,3276971592,404295523,536665340,40.537900
qr,18432,1024,24,5,tsmqr,3320942670,3276971592,404295523,536665340,40.537900
qr,18432,1024,24,5,tsqrt,3320942670,3276971592,404295523,536665340,40.537900
qr,18432,1024,24,6,geqrt,3412104058,3388212762,412618035,568696778,42.466700
qr,18432,1024,24,6,ormqr,3412104058,3388212762,412618035,568696778,42.466700
qr,18432,1024,24,6,tsmqr,3412104058,3388212762,412618035,568696778,42.466700
qr,18432,1024,24,6,tsqrt,3412104058,3388212762,412618035,568696778,42.466700
qr,18432,1024,24,7,geqrt,3126839285,3172529293,393928060,533169764,39.709900
qr,18432,1024,24,7,ormqr,3126839285,3172529293,393928060,533169764,39.709900
qr,18432,1024,24,7,tsmqr,3126839285,3172529293,393928060,533169764,39.709900
qr,18432,1024,24,7,tsqrt,3126839285,3172529293,393928060,533169764,39.709900
qr,18432,1024,24,8,geqrt,3297733379,3318037771,411250306,559026917,42.559800
qr,18432,1024,24,8,ormqr,3297733379,3318037771,411250306,559026917,42.559800
qr,18432,1024,24,8,tsmqr,3297733379,3318037771,411250306,559026917,42.559800
qr,18432,1024,24,8,tsqrt,3297733379,3318037771,411250306,559026917,42.559800
