algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
lu,16384,512,1,624049977,669428035,61368866,91890101,5.506150
lu,16384,512,2,637022417,681480006,62105378,93096783,5.685630
lu,16384,512,3,821044529,880043402,96751218,138355605,10.605200
lu,16384,512,4,812386897,864413925,96725254,138360547,10.688700
lu,16384,512,5,584993498,624631396,65061093,98786133,5.980990
lu,16384,512,6,584319305,619228029,61945783,99703046,6.035210
lu,16384,512,7,792612595,846144989,95318296,139609027,11.031000
lu,16384,512,8,784055122,813623832,94181170,136498445,11.104300
lu,16384,512,9,626241012,663461558,62655443,95944739,5.620850
lu,16384,512,10,636964372,581966955,100092539,48768887,5.631070
lu,16384,512,11,835130064,861038445,96581526,139113016,10.669600
lu,16384,512,12,831219064,862087637,96840937,138175784,10.775600
lu,16384,512,13,585648648,607114962,64733214,98506143,6.001490
lu,16384,512,14,572095825,607952667,60358592,99674604,6.026670
lu,16384,512,15,774853974,814745839,92562904,138189356,10.971600
lu,16384,512,16,778499289,817399092,93819921,139618329,11.108200
lu,16384,1024,1,1061067230,1085626616,108059004,124805940,9.412990
lu,16384,1024,2,1081826760,1109108000,112359727,128482866,9.863380
lu,16384,1024,3,1492888695,1470692402,196410001,206731764,18.761100
lu,16384,1024,4,1495211016,1546970405,202502309,212419018,19.163700
lu,16384,1024,5,871045012,998763861,112939613,135006037,10.374100
lu,16384,1024,6,969363485,961580485,119892039,137936523,10.894400
lu,16384,1024,7,1358771363,1296332802,237455434,117905319,19.711000
lu,16384,1024,8,1372845119,1409297662,186767360,213216088,20.209000
lu,16384,1024,9,1031021530,1067202040,109221636,126919069,9.512610
lu,16384,1024,10,993138571,1102647995,111187487,132203506,9.882590
lu,16384,1024,11,1477414980,1468716760,195822191,208821713,18.804000
lu,16384,1024,12,1472190079,1441385287,199987386,203448827,19.202400
lu,16384,1024,13,890256571,961609110,114680630,133711780,10.485900
lu,16384,1024,14,928002385,969885334,118648149,141641602,10.950300
lu,16384,1024,15,1316448534,1331854135,175927386,191764386,19.811100
lu,16384,1024,16,1336892878,1345217687,181807223,195742861,20.184000
lu,16384,2048,1,1862760429,1884033202,193907978,194924861,17.066200
lu,16384,2048,2,1830385512,1916566139,209888246,206072885,18.661300
lu,16384,2048,3,2823188818,2972790912,361505264,330087646,33.077600
lu,16384,2048,4,2817981068,2744278741,371039473,341928394,34.533700
lu,16384,2048,5,1789940853,1795150677,215124426,219149871,19.689400
lu,16384,2048,6,1936513292,1812871885,230668002,230083389,21.061800
lu,16384,2048,7,2496005085,2615217793,360020720,351215937,35.484400
lu,16384,2048,8,2543642536,2633725985,372047071,356033540,36.870000
lu,16384,2048,9,1838723381,1837292599,194830261,194470314,17.091300
lu,16384,2048,10,1920426053,1829305010,210324465,208779271,18.904500
lu,16384,2048,11,2716291203,2792969351,353869859,330620193,32.945000
lu,16384,2048,12,2694713927,2815935357,369098685,346676809,34.673500
lu,16384,2048,13,1690998661,1725914771,212323991,216340424,19.624100
lu,16384,2048,14,1611247340,1875804097,224743811,230976358,21.034300
lu,16384,2048,15,2517185329,2426432448,360775453,300798826,35.713900
lu,16384,2048,16,2486370039,2504587583,350229714,309299766,37.151400
