algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
lu,28672,512,1,2058204753,2268773122,202443373,356332410,18.373200
lu,28672,512,2,2066236166,2267697625,201266620,358530836,18.538200
lu,28672,512,3,2566282188,2836725831,287234780,511032745,32.862800
lu,28672,512,4,2546385632,2735371721,282192160,507231031,32.636100
lu,28672,512,5,1909831781,2141040723,198588966,358220048,18.374000
lu,28672,512,6,1944351285,2219651849,195500630,368252686,18.797800
lu,28672,512,7,2525133917,2768087396,278800853,513908854,33.520600
lu,28672,512,8,2528161191,2772003463,282392436,514225366,33.819400
lu,28672,512,9,2033122542,2181842864,199391697,356289983,18.339700
lu,28672,512,10,1985530013,2220188957,199718122,358781053,18.581800
lu,28672,512,11,2525019415,2822658850,281984707,511580867,32.711600
lu,28672,512,12,2474767530,2739153327,278778179,503120258,32.660300
lu,28672,512,13,1937271225,2149198172,198399185,364739255,18.610900
lu,28672,512,14,1920475369,2114136860,197198425,360398002,18.771100
lu,28672,512,15,2509874129,2741319338,275068938,506600686,33.495100
lu,28672,512,16,2495578878,2742041015,274280928,509172984,33.642100
lu,28672,1024,1,3285081373,3482917475,335537415,447062986,29.030000
lu,28672,1024,2,3325066927,3559672222,334446005,458602369,29.732100
lu,28672,1024,3,4580277826,4737448321,602258704,712865586,58.475500
lu,28672,1024,4,4657388162,4751947186,599099667,725719759,59.339900
lu,28672,1024,5,2972320699,3113442652,347396659,464839291,30.971800
lu,28672,1024,6,2988499369,3177134505,343196625,480340134,31.476300
lu,28672,1024,7,4196057191,4368168505,559619777,706395966,60.685200
lu,28672,1024,8,4253910924,4298440657,587178489,706689268,61.251500
lu,28672,1024,9,3240634465,3361489076,336137389,453297032,29.456800
lu,28672,1024,10,3119023631,3474576005,330514502,461554870,29.384200
lu,28672,1024,11,4551963262,4770266902,592426297,727493473,59.051900
lu,28672,1024,12,4627880792,4697504332,609307123,725537322,59.177900
lu,28672,1024,13,2873498442,3129726851,339083940,473915588,30.858600
lu,28672,1024,14,2947545311,3108104593,341704370,478239107,31.338100
lu,28672,1024,15,4058997177,4236546954,543964526,690337744,60.505200
lu,28672,1024,16,4096917857,4252765663,532326780,696356933,61.274000
lu,28672,2048,1,5835554946,6022325464,590373955,672493767,52.784800
lu,28672,2048,2,6156302538,5871408187,791816310,486351856,55.434200
lu,28672,2048,3,8418576776,8821284425,1138712016,1141026142,107.076000
lu,28672,2048,4,8700476689,8961924201,1179677277,1155529884,110.075000
lu,28672,2048,5,4746027278,5474936607,612100384,709440131,57.090300
lu,28672,2048,6,5095308550,5436928342,641735565,721703647,59.221000
lu,28672,2048,7,7639371618,7650495613,1088272430,1114593861,111.853000
lu,28672,2048,8,7642957058,7610249317,1101542686,1123857431,114.688000
lu,28672,2048,9,5582814871,5590366487,583219216,657699202,52.288700
lu,28672,2048,10,5777420573,6034675653,616783637,687114111,55.003300
lu,28672,2048,11,8155313168,8410775038,1136907855,1135789273,107.080000
lu,28672,2048,12,8520399392,8231465439,1164521724,1160550181,110.024000
lu,28672,2048,13,5027939155,5291951358,617131084,712799690,57.194200
lu,28672,2048,14,5155788253,5047894059,638289898,740955514,59.898900
lu,28672,2048,15,7227770865,7256361123,1006368057,1033647131,111.853000
lu,28672,2048,16,7384041400,7331903472,1027096604,1073659140,114.517000
