algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,getri,14336,512,37486592,4000000,28,5949535,1319220034,855505028,473416093,75337804,14215240,35212613,2500246,693447552
invert,getrf,14336,1024,37486592,1000000,14,14779267,2294063085,1090000512,479615243,93492322,12580690,47266139,3753714,1371494614
invert,gemm,14336,1024,37486592,1000000,819,589170810,198523166890,62182975726,11685587815,891232939,785894388,1856314304,8366384,220492729548
invert,trsm,14336,1024,37486592,1000000,91,37857969,15887342214,7196522891,2805598478,868027394,68819098,128374427,2495061,12425387520
invert,getri,14336,1024,37486592,1000000,14,10108318,3628596950,1841329110,838914737,157547605,45911114,110407605,5527293,2613967552
invert,getrf,14336,1024,37486592,4000000,14,12676787,2294063004,1321206765,710152504,93527569,12550222,47365021,3817568,1371494614
invert,gemm,14336,1024,37486592,4000000,819,580092456,198523159435,64161824872,13650175171,877135778,781388872,1833295130,10155458,220492729548
invert,trsm,14336,1024,37486592,4000000,91,36345112,15887341244,7394567681,3001368637,867445787,67860988,125035466,3872750,12425387520
invert,getri,14336,1024,37486592,4000000,14,9744788,3628596331,2117212921,1117034367,157870475,45214510,112033091,5886457,2613967552
invert,getrf,14336,2048,37486592,1000000,7,45698364,6853224493,3517315397,1683227722,256857708,31324824,114124975,4932892,5255939563
invert,gemm,14336,2048,37486592,1000000,91,484111483,175120453660,53975749363,9562077031,769835367,504143294,1417620897,3509883,195993534828
invert,trsm,14336,2048,37486592,1000000,21,51887170,24825493743,9787734600,3163302320,870321491,82178848,183035230,2113632,22772779008
invert,getri,14336,2048,37486592,1000000,7,45857404,11676343734,5910078241,2751328118,401294706,165484804,302482083,8623985,10218063744
invert,getrf,14336,2048,37486592,4000000,7,44225439,6853224070,4266791132,2435186384,257581048,30731996,113844816,4888187,5255939563
invert,gemm,14336,2048,37486592,4000000,91,440267005,175120440961,55285332902,10853328993,771123361,504057375,1432332096,4185965,195993534828
invert,trsm,14336,2048,37486592,4000000,21,47360475,24825491712,10011066395,3381185530,870132906,77815202,180499134,3241252,22772779008
invert,getri,14336,2048,37486592,4000000,7,44534774,11676341986,6794276239,3628221101,405551565,162500164,291812059,9657575,10218063744
invert,getrf,16384,256,37486592,1000000,64,2809578,374392540,164887898,59163842,13627233,2778032,6148095,562594,118659720
invert,gemm,16384,256,37486592,1000000,85344,3213949854,338871276555,121299004199,32948436669,3603191315,3405137892,5191289582,29201989,359357298048
invert,trsm,16384,256,37486592,1000000,2016,45327313,9404716916,5240188961,2459611849,814407120,76455448,85402877,2932386,4491841536
invert,getri,16384,256,37486592,1000000,64,2471479,620979126,296847162,114859761,39374332,6201782,6152847,160437,214914224
invert,getrf,16384,256,37486592,4000000,64,2758015,374392285,194819607,89718590,13601123,2688872,6117977,567403,118659720
invert,gemm,16384,256,37486592,4000000,85344,3167603558,338871896353,132907194622,44483629342,3529342961,3381042417,4949876970,36516797,359357298048
invert,trsm,16384,256,37486592,4000000,2016,44794700,9404728286,5526980466,2748783403,812784901,72276510,82171323,3286940,4491841536
invert,getri,16384,256,37486592,4000000,64,2600552,620977818,329340433,146842818,39481673,6138486,6058482,164603,214914224
invert,getrf,16384,512,37486592,1000000,32,8559246,954683810,487868337,229326344,40119908,5969596,23622192,2198957,425367456
invert,gemm,16384,512,37486592,1000000,10416,2301638794,321029304498,109020238833,26078001724,2752582087,1978171825,4621899494,15477359,350868251328
invert,trsm,16384,512,37486592,1000000,496,51939852,13803555822,7203560475,3238217579,1043491381,77078238,126435292,3306040,8589418496
invert,getri,16384,512,37486592,1000000,32,7482994,1507693038,823184432,386009984,86700075,16783900,41610845,2624242,792511488
invert,getrf,16384,512,37486592,4000000,32,8046420,954683806,636562114,376634161,39820803,5795128,23583483,2217204,425367456
invert,gemm,16384,512,37486592,4000000,10416,2184968015,321029240881,115749632950,32686175600,2780327571,1974132755,4419469933,20479941,350868251328
invert,trsm,16384,512,37486592,4000000,496,51394666,13803570686,7457953128,3496469241,1042256844,71840280,120427526,5309723,8589418496
invert,getri,16384,512,37486592,4000000,32,7452239,1507692965,992604447,555714012,86064490,16241382,40436612,2834615,792511488
invert,getrf,16384,1024,37486592,1000000,16,21074685,2621778716,1271569451,574481986,107208430,14330434,54489003,4343259,1567422416
invert,gemm,16384,1024,37486592,1000000,1240,1826677964,300572349335,95567934854,18990311226,1384382384,1106271252,3918634964,10092047,333835146080
invert,trsm,16384,1024,37486592,1000000,120,76002784,20950341250,9606232386,3812773421,1150564122,86355326,189812024,2954740,16385126400
invert,getri,16384,1024,37486592,1000000,16,18689553,4146943745,2133298020,988384777,180690727,52724686,133188857,6176269,2987391488
invert,getrf,16384,1024,37486592,4000000,16,22209640,2621778612,1674002803,976845995,106935920,14089810,54273269,4408355,1567422416
invert,gemm,16384,1024,37486592,4000000,1240,1746141983,300572298050,99492681663,22826738807,1483005548,1094375594,3744774599,12445967,333835146080
invert,trsm,16384,1024,37486592,4000000,120,73501884,20950339110,9901996696,4110944700,1149273049,81255888,183883281,4756542,16385126400
invert,getri,16384,1024,37486592,4000000,16,18801341,4146943589,2595126405,1450370539,179921546,51454480,128555083,6745570,2987391488
invert,getrf,16384,2048,37486592,1000000,8,51387876,7832063036,4035888013,1938810376,294109511,35970462,130637187,5582166,6006788072
invert,gemm,16384,2048,37486592,1000000,140,1497778549,269416081412,84268612488,15835466287,1242162886,692807572,3101032637,4285937,301528515120
invert,trsm,16384,2048,37486592,1000000,28,125659105,33100658315,13212811774,4373917439,1163419940,102189328,298711355,2321109,30363705344
invert,getri,16384,2048,37486592,1000000,8,52040902,13344347738,6773158461,3163067857,458481058,189153318,344285542,9854513,11677787136
invert,getrf,16384,2048,37486592,4000000,8,52328660,7832062246,4971416509,2877080514,294650338,35362902,130624908,5612755,6006788072
invert,gemm,16384,2048,37486592,4000000,140,1431743977,269416068846,86934178519,18403252288,1364858146,693952050,3011691729,5196879,301528515120
invert,trsm,16384,2048,37486592,4000000,28,121107373,33100655598,13581268419,4738251042,1172699876,95610748,290723503,3748148,30363705344
invert,getri,16384,2048,37486592,4000000,8,53415154,13344346238,7863705656,4255132295,464374235,185670942,333836763,11054116,11677787136
invert,getrf,18432,256,37486592,1000000,72,3709562,350234464,158399223,59777213,12633521,2521500,5660541,553814,111003924
invert,gemm,18432,256,37486592,1000000,121836,4033482971,483768467518,171383910867,45416152992,4882451885,4979423114,6940879258,63907821,513013870512
invert,trsm,18432,256,37486592,1000000,2556,44923184,11923847660,6649393769,3113557896,1027006514,94451120,121303059,5115499,5695013376
invert,getri,18432,256,37486592,1000000,72,2970342,580243521,281049280,110858844,36648932,5454980,5628233,283242,200821488
invert,getrf,18432,256,37486592,4000000,72,3782353,350234168,200462005,101376590,12648994,2411728,5632630,557413,111003924
invert,gemm,18432,256,37486592,4000000,121836,3918165889,483767772449,185736074649,59808456123,4912458010,4935359090,6766961674,83380063,513013870512
invert,trsm,18432,256,37486592,4000000,2556,44683310,11923820457,6812702990,3287632463,1022557792,92608457,116606479,5924961,5695013376
