algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,8192,256,37486592,1000000,32,7002936,1417100,
invert,gemm,8192,256,37486592,1000000,10416,437579718,420521164,
invert,trsm,8192,256,37486592,1000000,992,394038852,36395039,
invert,getri,8192,256,37486592,1000000,32,20286141,3167246,
invert,getrf,8192,256,37486592,4000000,32,6966582,1382432,
invert,gemm,8192,256,37486592,4000000,10416,430309432,417194740,
invert,trsm,8192,256,37486592,4000000,992,392876755,34397281,
invert,getri,8192,256,37486592,4000000,32,20265204,3140284,
invert,getrf,8192,512,37486592,1000000,16,19991253,3010506,
invert,gemm,8192,512,37486592,1000000,1240,314780930,250298298,
invert,trsm,8192,512,37486592,1000000,240,491337947,39002182,
invert,getri,8192,512,37486592,1000000,16,42814101,8417408,
invert,getrf,8192,512,37486592,4000000,16,19918545,2895728,
invert,gemm,8192,512,37486592,4000000,1240,316167423,242062534,
invert,trsm,8192,512,37486592,4000000,240,491722387,34404460,
invert,getri,8192,512,37486592,4000000,16,42549389,8187220,
invert,getrf,8192,1024,37486592,1000000,8,53635935,7242414,
invert,gemm,8192,1024,37486592,1000000,140,151993752,128552714,
invert,trsm,8192,1024,37486592,1000000,56,519002924,42257670,
invert,getri,8192,1024,37486592,1000000,8,89987758,26275652,
invert,getrf,8192,1024,37486592,4000000,8,53536209,7049720,
invert,gemm,8192,1024,37486592,4000000,140,154665901,129122920,
invert,trsm,8192,1024,37486592,4000000,56,518905208,39346702,
invert,getri,8192,1024,37486592,4000000,8,89563730,25729956,
invert,getrf,8192,2048,37486592,1000000,4,147259236,17859686,
invert,gemm,8192,2048,37486592,1000000,14,120494812,74211940,
invert,trsm,8192,2048,37486592,1000000,12,482616277,45912224,
invert,getri,8192,2048,37486592,1000000,4,229795982,94542824,
invert,getrf,8192,2048,37486592,4000000,4,147720563,17425082,
invert,gemm,8192,2048,37486592,4000000,14,126340925,74890450,
invert,trsm,8192,2048,37486592,4000000,12,483680742,43398346,
invert,getri,8192,2048,37486592,4000000,4,230037514,92803266,
invert,getrf,10240,256,37486592,1000000,40,8748109,1744722,
invert,gemm,10240,256,37486592,1000000,20540,850892933,836351334,
invert,trsm,10240,256,37486592,1000000,1560,620550281,57567731,
invert,getri,10240,256,37486592,1000000,40,25903496,3850148,
invert,getrf,10240,256,37486592,4000000,40,8744119,1683870,
invert,gemm,10240,256,37486592,4000000,20540,805940708,831137629,
