algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
cholesky,potrf,8192,512,37486592,1000000,16,6249822,1823434,
cholesky,trsm,8192,512,37486592,1000000,120,240985312,18859798,
cholesky,syrk,8192,512,37486592,1000000,120,23494741,17825989,
cholesky,gemm,8192,512,37486592,1000000,560,144232591,96553976,
cholesky,potrf,8192,512,37486592,4000000,16,6183035,1739886,
cholesky,trsm,8192,512,37486592,4000000,120,239667164,15976074,
cholesky,syrk,8192,512,37486592,4000000,120,22720560,17091423,
cholesky,gemm,8192,512,37486592,4000000,560,142798998,96262441,
cholesky,potrf,8192,1024,37486592,1000000,8,21944876,3136822,
cholesky,trsm,8192,1024,37486592,1000000,28,251058141,19467942,
cholesky,syrk,8192,1024,37486592,1000000,28,22312478,17422248,
cholesky,gemm,8192,1024,37486592,1000000,56,60406026,42734120,
cholesky,potrf,8192,1024,37486592,4000000,8,21876632,2965772,
cholesky,trsm,8192,1024,37486592,4000000,28,250443171,17509418,
cholesky,syrk,8192,1024,37486592,4000000,28,21484392,15813696,
cholesky,gemm,8192,1024,37486592,4000000,56,59079622,42253140,
cholesky,potrf,8192,2048,37486592,1000000,4,70411534,7364798,
cholesky,trsm,8192,2048,37486592,1000000,6,230122769,19976066,
cholesky,syrk,8192,2048,37486592,1000000,6,28223424,18237656,
cholesky,gemm,8192,2048,37486592,1000000,4,30124177,16672546,
cholesky,potrf,8192,2048,37486592,4000000,4,70472292,6856512,
cholesky,trsm,8192,2048,37486592,4000000,6,231036208,18457494,
cholesky,syrk,8192,2048,37486592,4000000,6,27594539,17098260,
cholesky,gemm,8192,2048,37486592,4000000,4,29813107,16585844,
cholesky,potrf,10240,512,37486592,1000000,20,7820913,2259084,
cholesky,trsm,10240,512,37486592,1000000,190,382028426,29770952,
cholesky,syrk,10240,512,37486592,1000000,190,37110850,28269478,
cholesky,gemm,10240,512,37486592,1000000,1140,293495351,195848052,
cholesky,potrf,10240,512,37486592,4000000,20,7693641,2162978,
cholesky,trsm,10240,512,37486592,4000000,190,377449746,25552406,
cholesky,syrk,10240,512,37486592,4000000,190,35832094,27028168,
cholesky,gemm,10240,512,37486592,4000000,1140,289652922,195760403,
cholesky,potrf,10240,1024,37486592,1000000,10,27403158,3974048,
cholesky,trsm,10240,1024,37486592,1000000,45,404073205,32318066,
cholesky,syrk,10240,1024,37486592,1000000,45,35802830,27962587,
cholesky,gemm,10240,1024,37486592,1000000,120,128654583,91520592,
cholesky,potrf,10240,1024,37486592,4000000,10,27222041,3662324,
cholesky,trsm,10240,1024,37486592,4000000,45,402329064,29039578,
cholesky,syrk,10240,1024,37486592,4000000,45,34537484,25348824,
cholesky,gemm,10240,1024,37486592,4000000,120,126264991,90370010,
cholesky,potrf,10240,2048,37486592,1000000,5,88319937,9439882,
cholesky,trsm,10240,2048,37486592,1000000,10,385862593,34279100,
cholesky,syrk,10240,2048,37486592,1000000,10,47151198,30379074,
cholesky,gemm,10240,2048,37486592,1000000,10,75466844,41720345,
cholesky,potrf,10240,2048,37486592,4000000,5,88050656,8673804,
cholesky,trsm,10240,2048,37486592,4000000,10,384841432,31069674,
cholesky,syrk,10240,2048,37486592,4000000,10,45797299,28526814,
cholesky,gemm,10240,2048,37486592,4000000,10,74534545,41557130,
cholesky,potrf,12288,512,37486592,1000000,24,9376532,2709996,
cholesky,trsm,12288,512,37486592,1000000,276,555087249,45399944,
cholesky,syrk,12288,512,37486592,1000000,276,53844564,41031262,
cholesky,gemm,12288,512,37486592,1000000,2024,521159124,348607454,
cholesky,potrf,12288,512,37486592,4000000,24,9315710,2585368,
cholesky,trsm,12288,512,37486592,4000000,276,552306302,36720980,
cholesky,syrk,12288,512,37486592,4000000,276,52289347,39183378,
cholesky,gemm,12288,512,37486592,4000000,2024,513228238,347471398,
cholesky,potrf,12288,1024,37486592,1000000,12,32825621,4728656,
cholesky,trsm,12288,1024,37486592,1000000,66,591695624,46960951,
cholesky,syrk,12288,1024,37486592,1000000,66,52536491,40973422,
cholesky,gemm,12288,1024,37486592,1000000,220,236635707,167696264,
cholesky,potrf,12288,1024,37486592,4000000,12,32674908,4385530,
cholesky,trsm,12288,1024,37486592,4000000,66,590454466,41101270,
cholesky,syrk,12288,1024,37486592,4000000,66,50437358,37011368,
cholesky,gemm,12288,1024,37486592,4000000,220,231297896,165526800,
cholesky,potrf,12288,2048,37486592,1000000,6,105507313,11084650,
cholesky,trsm,12288,2048,37486592,1000000,15,574694521,50143322,
cholesky,syrk,12288,2048,37486592,1000000,15,70850278,45662462,
cholesky,gemm,12288,2048,37486592,1000000,20,150756670,83519542,
cholesky,potrf,12288,2048,37486592,4000000,6,105600540,10617254,
cholesky,trsm,12288,2048,37486592,4000000,15,577316764,47812642,
cholesky,syrk,12288,2048,37486592,4000000,15,68705493,42761154,
cholesky,gemm,12288,2048,37486592,4000000,20,149241648,83096006,
cholesky,potrf,14336,512,37486592,1000000,28,10951983,3159300,
cholesky,trsm,14336,512,37486592,1000000,378,759945874,59351926,
cholesky,syrk,14336,512,37486592,1000000,378,73974342,56203988,
cholesky,gemm,14336,512,37486592,1000000,3276,843772084,562996035,
cholesky,potrf,14336,512,37486592,4000000,28,10774038,3071756,
cholesky,trsm,14336,512,37486592,4000000,378,754854248,53142094,
cholesky,syrk,14336,512,37486592,4000000,378,71484197,53655460,
cholesky,gemm,14336,512,37486592,4000000,3276,830003761,563093809,
cholesky,potrf,14336,1024,37486592,1000000,14,38359630,5534404,
cholesky,trsm,14336,1024,37486592,1000000,91,816549222,63311562,
cholesky,syrk,14336,1024,37486592,1000000,91,72265358,56488858,
cholesky,gemm,14336,1024,37486592,1000000,364,391588476,277712930,
cholesky,potrf,14336,1024,37486592,4000000,14,38148064,5113310,
cholesky,trsm,14336,1024,37486592,4000000,91,814421890,56396022,
cholesky,syrk,14336,1024,37486592,4000000,91,69661426,51062530,
cholesky,gemm,14336,1024,37486592,4000000,364,383241822,273765908,
cholesky,potrf,14336,2048,37486592,1000000,7,123645926,12995448,
cholesky,trsm,14336,2048,37486592,1000000,21,810103886,70074814,
cholesky,syrk,14336,2048,37486592,1000000,21,99319060,63779774,
cholesky,gemm,14336,2048,37486592,1000000,35,263889445,146207412,
cholesky,potrf,14336,2048,37486592,4000000,7,123463499,12092328,
cholesky,trsm,14336,2048,37486592,4000000,21,809453698,65007722,
cholesky,syrk,14336,2048,37486592,4000000,21,96134754,59780588,
cholesky,gemm,14336,2048,37486592,4000000,35,262249952,145671328,
cholesky,potrf,16384,512,37486592,1000000,32,12447680,3633536,
cholesky,trsm,16384,512,37486592,1000000,496,995431151,78179544,
cholesky,syrk,16384,512,37486592,1000000,496,96810449,73729915,
cholesky,gemm,16384,512,37486592,1000000,4960,1275931002,853189036,
cholesky,potrf,16384,512,37486592,4000000,32,12373557,3451056,
cholesky,trsm,16384,512,37486592,4000000,496,992061489,70996985,
cholesky,syrk,16384,512,37486592,4000000,496,93736631,70329662,
cholesky,gemm,16384,512,37486592,4000000,4960,1259121885,851710516,
cholesky,potrf,16384,1024,37486592,1000000,16,43790685,6305394,
cholesky,trsm,16384,1024,37486592,1000000,120,1077359957,83133318,
cholesky,syrk,16384,1024,37486592,1000000,120,94803916,74672964,
cholesky,gemm,16384,1024,37486592,1000000,560,602474670,427471083,
cholesky,potrf,16384,1024,37486592,4000000,16,43368781,5999264,
cholesky,trsm,16384,1024,37486592,4000000,120,1066316148,79371773,
cholesky,syrk,16384,1024,37486592,4000000,120,91412353,67285438,
cholesky,gemm,16384,1024,37486592,4000000,560,591552308,420973442,
cholesky,potrf,16384,2048,37486592,1000000,8,141295480,14844628,
cholesky,trsm,16384,2048,37486592,1000000,28,1079925706,93822978,
cholesky,syrk,16384,2048,37486592,1000000,28,131562249,85156072,
cholesky,gemm,16384,2048,37486592,1000000,56,421087677,234135014,
cholesky,potrf,16384,2048,37486592,4000000,8,140245164,13849210,
cholesky,trsm,16384,2048,37486592,4000000,28,1071030222,86806282,
cholesky,syrk,16384,2048,37486592,4000000,28,128421939,79980428,
cholesky,gemm,16384,2048,37486592,4000000,56,419346586,232850658,
