algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,8192,512,37486592,1000000,16,2307606,40418,
cholesky,trsm,8192,512,37486592,1000000,120,23726348,435773,
cholesky,syrk,8192,512,37486592,1000000,120,26983872,359420,
cholesky,gemm,8192,512,37486592,1000000,560,185036346,257925,
cholesky,potrf,8192,512,37486592,4000000,16,2272889,56581,
cholesky,trsm,8192,512,37486592,4000000,120,22470301,1509749,
cholesky,syrk,8192,512,37486592,4000000,120,26370034,587683,
cholesky,gemm,8192,512,37486592,4000000,560,184476013,461893,
cholesky,potrf,8192,1024,37486592,1000000,8,5515124,89826,
cholesky,trsm,8192,1024,37486592,1000000,28,34603761,398745,
cholesky,syrk,8192,1024,37486592,1000000,28,36058196,333162,
cholesky,gemm,8192,1024,37486592,1000000,56,115027146,246913,
cholesky,potrf,8192,1024,37486592,4000000,8,5354203,152913,
cholesky,trsm,8192,1024,37486592,4000000,28,33592544,1179571,
cholesky,syrk,8192,1024,37486592,4000000,28,35424507,963506,
cholesky,gemm,8192,1024,37486592,4000000,56,115299896,486985,
cholesky,potrf,8192,2048,37486592,1000000,4,14169398,145494,
cholesky,trsm,8192,2048,37486592,1000000,6,48911488,289272,
cholesky,syrk,8192,2048,37486592,1000000,6,53297772,314599,
cholesky,gemm,8192,2048,37486592,1000000,4,60550808,70485,
cholesky,potrf,8192,2048,37486592,4000000,4,14011837,298553,
cholesky,trsm,8192,2048,37486592,4000000,6,47985651,821333,
cholesky,syrk,8192,2048,37486592,4000000,6,52885236,755554,
cholesky,gemm,8192,2048,37486592,4000000,4,60451540,135516,
cholesky,potrf,10240,512,37486592,1000000,20,2890994,51537,
cholesky,trsm,10240,512,37486592,1000000,190,37584694,696579,
cholesky,syrk,10240,512,37486592,1000000,190,42592858,574427,
cholesky,gemm,10240,512,37486592,1000000,1140,376849453,565779,
cholesky,potrf,10240,512,37486592,4000000,20,2809265,70829,
cholesky,trsm,10240,512,37486592,4000000,190,35534392,2397097,
cholesky,syrk,10240,512,37486592,4000000,190,41719018,931889,
cholesky,gemm,10240,512,37486592,4000000,1140,377295609,932039,
cholesky,potrf,10240,1024,37486592,1000000,10,6855514,114911,
cholesky,trsm,10240,1024,37486592,1000000,45,55808157,652364,
cholesky,syrk,10240,1024,37486592,1000000,45,58112479,541823,
cholesky,gemm,10240,1024,37486592,1000000,120,246524965,534474,
cholesky,potrf,10240,1024,37486592,4000000,10,6672643,192546,
cholesky,trsm,10240,1024,37486592,4000000,45,54050150,1868338,
cholesky,syrk,10240,1024,37486592,4000000,45,56623167,1599666,
cholesky,gemm,10240,1024,37486592,4000000,120,246659704,1068502,
cholesky,potrf,10240,2048,37486592,1000000,5,17630947,171761,
cholesky,trsm,10240,2048,37486592,1000000,10,80909010,488226,
cholesky,syrk,10240,2048,37486592,1000000,10,89827841,524441,
cholesky,gemm,10240,2048,37486592,1000000,10,150558083,157160,
cholesky,potrf,10240,2048,37486592,4000000,5,17506841,389585,
cholesky,trsm,10240,2048,37486592,4000000,10,79687927,1370957,
cholesky,syrk,10240,2048,37486592,4000000,10,87564311,1264610,
cholesky,gemm,10240,2048,37486592,4000000,10,151204605,319396,
cholesky,potrf,12288,512,37486592,1000000,24,3461865,61672,
cholesky,trsm,12288,512,37486592,1000000,276,54453617,1021857,
