algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
lu,24576,512,1,2648578669,2608417883,210670367,310063849,22.883200
lu,24576,512,2,2523375681,2507892201,201874350,300457314,22.018100
lu,24576,512,3,2889731555,2654889199,363342320,451556397,41.309600
lu,24576,512,4,2805063925,2626165945,359135600,454323906,40.514300
lu,24576,512,5,2614746114,2212023878,334718880,174304729,22.802700
lu,24576,512,6,2423412070,2427042310,211838521,315139822,22.877100
lu,24576,512,7,2768650566,2548205757,368343644,463100110,41.719400
lu,24576,512,8,2777145296,2334189765,502615435,304944697,40.520800
lu,24576,512,9,2591908587,2544622209,211692192,311589503,23.009800
lu,24576,512,10,2592858719,2552509945,213224794,313427829,23.249800
lu,24576,512,11,2864021049,2634387238,362801449,451960730,41.340600
lu,24576,512,12,2718526183,2567927691,355166443,452192984,40.292500
lu,24576,512,13,2483839406,2480101256,220868551,317563511,23.752200
lu,24576,512,14,2444325346,2453415167,218911054,318151199,23.625900
lu,24576,512,15,2725328228,2510880047,366471032,458465204,41.595200
lu,24576,512,16,2739354987,2534792095,374594352,471347604,42.447100
lu,24576,1024,1,4130792220,3905548046,392798644,452311911,39.234500
lu,24576,1024,2,4052866883,3916938093,393030944,458073187,39.582300
lu,24576,1024,3,5225922169,4894504926,727021009,730782575,75.768200
lu,24576,1024,4,5394252548,4858877881,744313390,744462137,76.904600
lu,24576,1024,5,3704209451,3658902620,403580401,475119560,41.679900
lu,24576,1024,6,3702800091,3512058941,410001337,477585201,42.330400
lu,24576,1024,7,4901863367,4339564147,732807239,748582335,77.500300
lu,24576,1024,8,4898359714,4378475059,739780398,754228479,78.223300
lu,24576,1024,9,4012829449,3805830467,388148240,455641421,39.149400
lu,24576,1024,10,4158104163,3636253143,538753132,309276373,40.311500
lu,24576,1024,11,5340900817,4694884343,724167651,737889348,75.584300
lu,24576,1024,12,5237662129,4686765224,734534487,740643058,76.487600
lu,24576,1024,13,3574808720,3619771312,409702772,477771509,41.733500
