algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
lu,8192,512,1,234696726,202954314,29128247,17504944,2.290290
lu,8192,512,2,233853466,204823512,30207142,18385673,2.410950
lu,8192,512,3,307838689,263730099,49693880,32968425,4.363820
lu,8192,512,4,307732366,257183424,49686291,32842567,4.446270
lu,8192,512,5,226119233,184351457,32421190,20449521,2.608170
lu,8192,512,6,225798067,194690053,33650697,21092733,2.771120
lu,8192,512,7,280297744,241276727,49951854,33429827,4.512640
lu,8192,512,8,281109387,244961714,50536237,34144934,4.521730
lu,8192,512,9,231018757,199417153,29319803,17799516,2.323430
lu,8192,512,10,225679842,200337744,30715882,19110251,2.418370
lu,8192,512,11,288999321,255697710,49022577,32681320,4.316050
lu,8192,512,12,298278045,261742677,50015303,33257916,4.412270
lu,8192,512,13,201814120,199521523,32566723,20591184,2.619690
lu,8192,512,14,214796081,194188101,33843187,21268652,2.748750
lu,8192,512,15,276474878,234454661,49670104,33563564,4.435820
lu,8192,512,16,280357559,236825260,50535824,34213906,4.540390
lu,8192,1024,1,391719456,352880078,49438600,31248139,4.139200
lu,8192,1024,2,403664494,355675664,52037472,33412308,4.474760
lu,8192,1024,3,598243036,473557321,84366143,56628789,7.610070
lu,8192,1024,4,568743417,478989130,88067825,57997573,7.915240
lu,8192,1024,5,393104462,327177019,55206256,35361222,4.709230
lu,8192,1024,6,389128276,330932929,57034085,37052010,4.991330
lu,8192,1024,7,518662796,443219568,87575807,58818800,7.993720
lu,8192,1024,8,519240065,472416882,91503899,61265882,8.337440
lu,8192,1024,9,385025198,322784452,48896658,30529406,4.092250
lu,8192,1024,10,385831898,357419495,53376039,34155552,4.555270
lu,8192,1024,11,540863362,485994788,84693440,56218703,7.584170
lu,8192,1024,12,591570385,485458535,86606186,58965099,7.939900
lu,8192,1024,13,398143451,322634733,56195431,36061259,4.794780
lu,8192,1024,14,406721859,327518326,59513619,39386591,5.298370
lu,8192,1024,15,501916196,429826231,87518157,59455188,8.045260
lu,8192,1024,16,505551013,438230263,90332592,61648183,8.363760
lu,8192,2048,1,666240848,606217381,86673797,54086173,7.327730
lu,8192,2048,2,698911114,671276297,97153715,62216517,8.479740
lu,8192,2048,3,1034260780,953479432,139679637,90890675,12.412100
lu,8192,2048,4,1076841542,980830253,152644551,99585834,13.670100
lu,8192,2048,5,729315393,651819559,96851234,61858925,8.400200
lu,8192,2048,6,751116851,732495256,112388032,71549287,9.786290
lu,8192,2048,7,1014467862,973465770,151869911,98743996,13.508300
lu,8192,2048,8,1111494164,996055495,164865134,107184150,14.699300
lu,8192,2048,9,666997316,587040123,86057956,54216835,7.322790
lu,8192,2048,10,773798922,641390814,100068288,63918856,8.711910
lu,8192,2048,11,1025458801,896779381,138522451,90110727,12.303700
lu,8192,2048,12,1061159392,933677175,151173547,99160218,13.613900
lu,8192,2048,13,726218600,629398596,98753008,62629127,8.485230
lu,8192,2048,14,776930689,743341603,112063167,71709677,9.839690
lu,8192,2048,15,1058430885,917076754,149877928,98745588,13.536600
lu,8192,2048,16,1043214004,1006896836,163419866,107227587,14.748300
