algorithm,matrix_size,tile_size,threads,case,task,PKG1,PKG2,DRAM1,DRAM2,time
qr,24576,256,48,1,geqrt,3487747480,3568938434,196074472,400001654,21.508400
qr,24576,256,48,1,ormqr,3487747480,3568938434,196074472,400001654,21.508400
qr,24576,256,48,1,tsmqr,3487747480,3568938434,196074472,400001654,21.508400
qr,24576,256,48,1,tsqrt,3487747480,3568938434,196074472,400001654,21.508400
qr,24576,256,48,2,geqrt,3109324437,3276027075,237331596,342871577,19.888300
qr,24576,256,48,2,ormqr,3109324437,3276027075,237331596,342871577,19.888300
qr,24576,256,48,2,tsmqr,3109324437,3276027075,237331596,342871577,19.888300
qr,24576,256,48,2,tsqrt,3109324437,3276027075,237331596,342871577,19.888300
qr,24576,256,48,3,geqrt,3339831233,3411744135,211093733,378040371,20.662900
qr,24576,256,48,3,ormqr,3339831233,3411744135,211093733,378040371,20.662900
qr,24576,256,48,3,tsmqr,3339831233,3411744135,211093733,378040371,20.662900
qr,24576,256,48,3,tsqrt,3339831233,3411744135,211093733,378040371,20.662900
qr,24576,256,48,4,geqrt,3286725107,3288052129,252763329,341280469,19.993800
qr,24576,256,48,4,ormqr,3286725107,3288052129,252763329,341280469,19.993800
qr,24576,256,48,4,tsmqr,3286725107,3288052129,252763329,341280469,19.993800
qr,24576,256,48,4,tsqrt,3286725107,3288052129,252763329,341280469,19.993800
qr,24576,256,48,5,geqrt,2961904771,3133148595,265342300,449708494,27.484100
qr,24576,256,48,5,ormqr,2961904771,3133148595,265342300,449708494,27.484100
qr,24576,256,48,5,tsmqr,2961904771,3133148595,265342300,449708494,27.484100
qr,24576,256,48,5,tsqrt,2961904771,3133148595,265342300,449708494,27.484100
qr,24576,256,48,6,geqrt,2856898326,2961004139,297080008,436479287,28.513900
qr,24576,256,48,6,ormqr,2856898326,2961004139,297080008,436479287,28.513900
qr,24576,256,48,6,tsmqr,2856898326,2961004139,297080008,436479287,28.513900
qr,24576,256,48,6,tsqrt,2856898326,2961004139,297080008,436479287,28.513900
qr,24576,256,48,7,geqrt,2901497638,3130366071,250551025,461376610,27.776600
qr,24576,256,48,7,ormqr,2901497638,3130366071,250551025,461376610,27.776600
qr,24576,256,48,7,tsmqr,2901497638,3130366071,250551025,461376610,27.776600
qr,24576,256,48,7,tsqrt,2901497638,3130366071,250551025,461376610,27.776600
qr,24576,256,48,8,geqrt,2945110014,3084981238,281242244,442771259,27.721400
qr,24576,256,48,8,ormqr,2945110014,3084981238,281242244,442771259,27.721400
qr,24576,256,48,8,tsmqr,2945110014,3084981238,281242244,442771259,27.721400
qr,24576,256,48,8,tsqrt,2945110014,3084981238,281242244,442771259,27.721400
qr,24576,256,48,9,geqrt,3008359913,3275373451,208347414,363236336,20.665000
qr,24576,256,48,9,ormqr,3008359913,3275373451,208347414,363236336,20.665000
qr,24576,256,48,9,tsmqr,3008359913,3275373451,208347414,363236336,20.665000
qr,24576,256,48,9,tsqrt,3008359913,3275373451,208347414,363236336,20.665000
qr,24576,256,48,10,geqrt,3295901719,3353355918,234507767,355305658,20.296700
qr,24576,256,48,10,ormqr,3295901719,3353355918,234507767,355305658,20.296700
qr,24576,256,48,10,tsmqr,3295901719,3353355918,234507767,355305658,20.296700
qr,24576,256,48,10,tsqrt,3295901719,3353355918,234507767,355305658,20.296700
qr,24576,256,48,11,geqrt,3293202140,3356613416,226849214,361775752,20.466700
qr,24576,256,48,11,ormqr,3293202140,3356613416,226849214,361775752,20.466700
qr,24576,256,48,11,tsmqr,3293202140,3356613416,226849214,361775752,20.466700
qr,24576,256,48,11,tsqrt,3293202140,3356613416,226849214,361775752,20.466700
qr,24576,256,48,12,geqrt,3383186041,3391519516,247584034,352986958,20.725300
qr,24576,256,48,12,ormqr,3383186041,3391519516,247584034,352986958,20.725300
qr,24576,256,48,12,tsmqr,3383186041,3391519516,247584034,352986958,20.725300
qr,24576,256,48,12,tsqrt,3383186041,3391519516,247584034,352986958,20.725300
qr,24576,256,48,13,geqrt,3029768916,3204376867,267680615,464801623,28.704500
qr,24576,256,48,13,ormqr,3029768916,3204376867,267680615,464801623,28.704500
qr,24576,256,48,13,tsmqr,3029768916,3204376867,267680615,464801623,28.704500
qr,24576,256,48,13,tsqrt,3029768916,3204376867,267680615,464801623,28.704500
qr,24576,256,48,14,geqrt,2950374038,3084761207,299490171,472430202,31.908600
qr,24576,256,48,14,ormqr,2950374038,3084761207,299490171,472430202,31.908600
qr,24576,256,48,14,tsmqr,2950374038,3084761207,299490171,472430202,31.908600
qr,24576,256,48,14,tsqrt,2950374038,3084761207,299490171,472430202,31.908600
qr,24576,256,48,15,geqrt,2924462423,3190715525,236375468,486654291,29.285500
qr,24576,256,48,15,ormqr,2924462423,3190715525,236375468,486654291,29.285500
qr,24576,256,48,15,tsmqr,2924462423,3190715525,236375468,486654291,29.285500
qr,24576,256,48,15,tsqrt,2924462423,3190715525,236375468,486654291,29.285500
qr,24576,256,48,16,geqrt,2885408507,3012245646,296112299,457899425,30.078400
qr,24576,256,48,16,ormqr,2885408507,3012245646,296112299,457899425,30.078400
qr,24576,256,48,16,tsmqr,2885408507,3012245646,296112299,457899425,30.078400
qr,24576,256,48,16,tsqrt,2885408507,3012245646,296112299,457899425,30.078400
qr,24576,512,48,1,geqrt,4217278388,4273629012,307479081,482682182,25.875300
qr,24576,512,48,1,ormqr,4217278388,4273629012,307479081,482682182,25.875300
qr,24576,512,48,1,tsmqr,4217278388,4273629012,307479081,482682182,25.875300
qr,24576,512,48,1,tsqrt,4217278388,4273629012,307479081,482682182,25.875300
qr,24576,512,48,2,geqrt,4026432624,4022179156,326685815,444297312,24.434300
qr,24576,512,48,2,ormqr,4026432624,4022179156,326685815,444297312,24.434300
qr,24576,512,48,2,tsmqr,4026432624,4022179156,326685815,444297312,24.434300
qr,24576,512,48,2,tsqrt,4026432624,4022179156,326685815,444297312,24.434300
qr,24576,512,48,3,geqrt,4007502131,3997316244,315057447,450958213,24.383200
qr,24576,512,48,3,ormqr,4007502131,3997316244,315057447,450958213,24.383200
qr,24576,512,48,3,tsmqr,4007502131,3997316244,315057447,450958213,24.383200
qr,24576,512,48,3,tsqrt,4007502131,3997316244,315057447,450958213,24.383200
qr,24576,512,48,4,geqrt,4067802757,4057612049,331377895,446627778,24.868600
qr,24576,512,48,4,ormqr,4067802757,4057612049,331377895,446627778,24.868600
qr,24576,512,48,4,tsmqr,4067802757,4057612049,331377895,446627778,24.868600
qr,24576,512,48,4,tsqrt,4067802757,4057612049,331377895,446627778,24.868600
qr,24576,512,48,5,geqrt,3196849481,3441506693,293810230,520478888,28.056000
qr,24576,512,48,5,ormqr,3196849481,3441506693,293810230,520478888,28.056000
qr,24576,512,48,5,tsmqr,3196849481,3441506693,293810230,520478888,28.056000
qr,24576,512,48,5,tsqrt,3196849481,3441506693,293810230,520478888,28.056000
qr,24576,512,48,6,geqrt,3102596549,3204097938,343524903,459795814,26.442500
qr,24576,512,48,6,ormqr,3102596549,3204097938,343524903,459795814,26.442500
qr,24576,512,48,6,tsmqr,3102596549,3204097938,343524903,459795814,26.442500
qr,24576,512,48,6,tsqrt,3102596549,3204097938,343524903,459795814,26.442500
qr,24576,512,48,7,geqrt,3152229723,3493122222,292998351,560485268,30.478600
qr,24576,512,48,7,ormqr,3152229723,3493122222,292998351,560485268,30.478600
qr,24576,512,48,7,tsmqr,3152229723,3493122222,292998351,560485268,30.478600
qr,24576,512,48,7,tsqrt,3152229723,3493122222,292998351,560485268,30.478600
qr,24576,512,48,8,geqrt,3068183551,3284393508,321316922,495019949,27.379000
qr,24576,512,48,8,ormqr,3068183551,3284393508,321316922,495019949,27.379000
qr,24576,512,48,8,tsmqr,3068183551,3284393508,321316922,495019949,27.379000
qr,24576,512,48,8,tsqrt,3068183551,3284393508,321316922,495019949,27.379000
qr,24576,512,48,9,geqrt,4340569393,4542240264,303986046,573058073,31.506200
qr,24576,512,48,9,ormqr,4340569393,4542240264,303986046,573058073,31.506200
qr,24576,512,48,9,tsmqr,4340569393,4542240264,303986046,573058073,31.506200
qr,24576,512,48,9,tsqrt,4340569393,4542240264,303986046,573058073,31.506200
qr,24576,512,48,10,geqrt,3932597782,4058254198,346861603,451656107,25.022700
qr,24576,512,48,10,ormqr,3932597782,4058254198,346861603,451656107,25.022700
qr,24576,512,48,10,tsmqr,3932597782,4058254198,346861603,451656107,25.022700
qr,24576,512,48,10,tsqrt,3932597782,4058254198,346861603,451656107,25.022700
qr,24576,512,48,11,geqrt,4285155228,4471292203,319959582,540972994,29.867600
qr,24576,512,48,11,ormqr,4285155228,4471292203,319959582,540972994,29.867600
qr,24576,512,48,11,tsmqr,4285155228,4471292203,319959582,540972994,29.867600
qr,24576,512,48,11,tsqrt,4285155228,4471292203,319959582,540972994,29.867600
qr,24576,512,48,12,geqrt,4260428058,4329288111,350332102,483169012,27.788800
qr,24576,512,48,12,ormqr,4260428058,4329288111,350332102,483169012,27.788800
qr,24576,512,48,12,tsmqr,4260428058,4329288111,350332102,483169012,27.788800
