algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
lu,28672,512,1,4388563045,4097051157,642310662,299059783,34.515000
lu,28672,512,2,4207002719,3893025495,628486530,283036383,33.369200
lu,28672,512,3,3700459643,3291654537,708966520,305984303,39.072900
lu,28672,512,4,3822783670,3349104585,726868391,315637317,40.927600
lu,28672,512,5,3958377805,3700801561,640637989,297029763,34.094500
lu,28672,512,6,3816400387,3543205407,626367541,285325247,33.378200
lu,28672,512,7,3525902717,3094120130,711505967,296077231,39.476400
lu,28672,512,8,3580673024,3134465548,729802793,300978571,40.889200
lu,28672,512,9,4154195786,3911078855,634473528,292143157,33.889200
lu,28672,512,10,4164256307,3919645727,638291703,290406515,34.229700
lu,28672,512,11,3753034033,3350585233,727895511,317107892,40.589900
lu,28672,512,12,3680010659,3301495394,730259178,310494329,40.687100
lu,28672,512,13,3844118150,3544450521,636516307,298225412,33.811000
lu,28672,512,14,3750151045,3566063869,640694156,293000049,34.075800
lu,28672,512,15,3520909566,3122244448,727716654,294771177,40.696100
lu,28672,512,16,3406296273,2992331878,712777627,285180617,39.458100
lu,28672,1024,1,5978529312,5816203922,749360891,375083340,45.318700
lu,28672,1024,2,5886919805,5810830888,749610954,382263493,45.433600
lu,28672,1024,3,5900650543,5584897812,963421936,502355273,61.690100
lu,28672,1024,4,5902150174,5323471113,962882152,501803648,61.539400
lu,28672,1024,5,5085055647,4763576001,749542120,382694340,45.286000
lu,28672,1024,6,4667139175,4593113851,729611880,383156813,44.499200
lu,28672,1024,7,4995069855,4543240384,937737382,454371979,60.718400
lu,28672,1024,8,4868238331,4507917354,938101477,436962783,59.864300
lu,28672,1024,9,5710266632,5592685268,744463438,382689108,44.660600
lu,28672,1024,10,5681025862,5375723543,737195830,381570066,44.458200
lu,28672,1024,11,5605583183,5402305140,690901258,879464181,60.161100
lu,28672,1024,12,5700825921,5164045679,956135755,501972330,61.426400
lu,28672,1024,13,4617283650,4604365044,728174843,360462629,43.196900
lu,28672,1024,14,4498968951,4465101790,728979408,364449427,43.280600
lu,28672,1024,15,4983360839,4572850659,963692149,392156488,62.214200
lu,28672,1024,16,4938868277,4468704014,963636289,401851349,62.285000
lu,28672,2048,1,8724529667,8635906725,999330792,537833969,64.958100
lu,28672,2048,2,8438899661,8436584786,986358870,540241103,64.259500
lu,28672,2048,3,9827348316,10054174151,1477434325,832837248,101.756000
lu,28672,2048,4,10065708179,9604889107,1516092117,845623167,103.945000
lu,28672,2048,5,7468101670,7387234263,1021881094,564030277,67.079800
lu,28672,2048,6,6878070649,6944122909,1014815952,538116254,65.882200
lu,28672,2048,7,8509175360,7668407676,1484112209,785226034,102.523000
lu,28672,2048,8,8339575391,8109158501,1519069129,845838438,105.515000
lu,28672,2048,9,8087201953,8222441963,969114699,530597344,62.569400
lu,28672,2048,10,8134912403,8221568857,996798565,539434273,63.850100
lu,28672,2048,11,9146180993,9315641985,1468502047,802541273,99.515200
lu,28672,2048,12,9537434690,8463543946,1263011144,1214088859,98.897900
lu,28672,2048,13,6724310972,6780526954,982702476,537158107,63.114700
lu,28672,2048,14,6231939979,6811377827,1005365142,531682712,64.331300
lu,28672,2048,15,8155472347,7384812088,1482318131,654974135,101.857000
lu,28672,2048,16,8124483046,7237911891,1502925043,642604881,103.890000
