algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
lu,20480,512,1,1963792580,1877009599,273331363,125356373,15.224300
lu,20480,512,2,2012050086,1939800027,281546300,128280800,15.886200
lu,20480,512,3,1776111603,1657125885,326746984,141980481,19.409400
lu,20480,512,4,1755749656,1608296664,329477498,141770382,19.404500
lu,20480,512,5,1650582811,1595396246,272031430,124576593,15.253900
lu,20480,512,6,1658491360,1573548156,275627649,123763949,15.495700
lu,20480,512,7,1638732683,1475931097,325576304,129854129,19.207900
lu,20480,512,8,1641798349,1499485114,331854705,130669252,19.750400
lu,20480,512,9,1853660172,1782912428,270825927,123127040,15.006700
lu,20480,512,10,1900490008,1780178487,274676310,125772869,15.426900
lu,20480,512,11,1778464930,1572347415,324956501,138202743,19.414700
lu,20480,512,12,1713599190,1565085654,325299664,133424415,19.291300
lu,20480,512,13,1628827435,1549184999,273326605,128134670,15.189600
lu,20480,512,14,1606890173,1531762192,275336137,123414528,15.254800
lu,20480,512,15,1633597259,1460110581,327417139,126547647,19.471000
lu,20480,512,16,1582561500,1408796382,324127440,123783304,19.115300
lu,20480,1024,1,2835559269,2807077775,335696275,178539219,21.537800
lu,20480,1024,2,2595302499,2612959254,321319125,165327608,20.150700
lu,20480,1024,3,2991300692,2887200494,459076026,244127244,30.958700
lu,20480,1024,4,2743917841,2799669774,358073321,399897890,30.305700
lu,20480,1024,5,2396962248,2277518339,344101621,181033211,22.251800
lu,20480,1024,6,2218572384,2279044398,344733694,176661572,21.718900
lu,20480,1024,7,2494336998,2264824707,450245417,217347286,30.470100
lu,20480,1024,8,2362050899,2309969428,344577910,393760509,30.111100
lu,20480,1024,9,2751237402,2688476821,339106293,175068980,21.665700
lu,20480,1024,10,2607241799,2624372371,245901952,309876759,20.167100
lu,20480,1024,11,2738680856,2679154823,449727083,236679188,29.870300
lu,20480,1024,12,2677879619,2612914698,437860495,238256404,29.275100
lu,20480,1024,13,2219239924,2090805438,335806818,177012356,21.378600
lu,20480,1024,14,2258953873,2116628981,335419605,175044270,21.320700
lu,20480,1024,15,2409981685,2237984505,455809231,192803149,30.634000
lu,20480,1024,16,2328724324,2135915980,443112404,193633388,29.935200
lu,20480,2048,1,4226437667,4152811268,472297031,249399196,31.439900
lu,20480,2048,2,4344198107,4271807119,492290979,280477978,33.786800
lu,20480,2048,3,5329237578,4546242939,712293137,388987215,49.032100
lu,20480,2048,4,5228202009,4466724710,716290568,403872799,49.970100
lu,20480,2048,5,3511471113,3526441961,480411508,263043643,32.241900
lu,20480,2048,6,3897495393,3532067984,501910839,277744541,34.341300
lu,20480,2048,7,4346314984,4175020379,746201624,397669843,52.601700
lu,20480,2048,8,4301057166,3901689231,737254246,406000188,51.925500
lu,20480,2048,9,3898995939,3869612897,456556468,245651965,30.085800
lu,20480,2048,10,4196798949,3929502758,478662245,261960159,32.350600
lu,20480,2048,11,4693153512,4745012878,633171284,553351107,48.738400
lu,20480,2048,12,4849331397,4441299970,720423771,377905992,49.581800
lu,20480,2048,13,3511191573,3076393736,482599882,255786762,32.211600
lu,20480,2048,14,3362600096,3371171179,489606273,257047130,32.447000
lu,20480,2048,15,4354662863,3943897436,735512647,371444648,51.838800
lu,20480,2048,16,4088520905,3889504142,644193266,567129002,52.329200
