algorithm,task,matrix_size,tile_size,frequency,papi_l3_tcm,papi_tot_ins,papi_res_stl,papi_tot_cyc,papi_br_msp,weight,l3_cache_size
lu,getrfpiv,20480,1024,1200000,242474194,29062911944,3799114646,11810127247,1469772,20,23068672
lu,trsmswp,20480,1024,1200000,366317957,43513180614,13094819189,27499876381,7432532,190,23068672
lu,gemm,20480,1024,1200000,1675878759,598714307771,32920692903,184827391923,34447780,2470,23068672
lu,geswp,20480,1024,1200000,189478226,1258657191,6827500238,7371339434,195144,19,23068672
lu,getrfpiv,20480,2048,2801000,356224480,55436724750,9410505153,24338023619,1958470,10,23068672
lu,trsmswp,20480,2048,2801000,491035588,62908037026,34255678981,53369516965,6997080,45,23068672
lu,gemm,20480,2048,2801000,1837413525,548449865189,34642943140,173593598402,5389399,285,23068672
lu,geswp,20480,2048,2801000,298924009,1185685253,24528122568,25074799658,92443,9,23068672
lu,getrfpiv,20480,2048,1200000,358345268,55436727369,5540501981,20283143568,2098625,10,23068672
lu,trsmswp,20480,2048,1200000,498411022,62908040598,14182760776,33296610421,8042368,45,23068672
lu,gemm,20480,2048,1200000,1884497717,548449888510,27482903967,166088206245,5443806,285,23068672
lu,geswp,20480,2048,1200000,292121856,1185685432,7498180571,8018075968,92472,9,23068672
lu,getrfpiv,24576,512,2801000,330507049,23652204579,8944249521,15403455184,2717823,48,23068672
lu,trsmswp,24576,512,2801000,519252010,47017478460,42703021953,59643069812,11091030,1128,23068672
lu,gemm,24576,512,2801000,3729276010,1100893264276,96474112609,376970623026,19685672,35720,23068672
lu,geswp,24576,512,2801000,189532788,1888417036,19510389851,20328581118,4660,47,23068672
lu,getrfpiv,24576,512,1200000,337594708,23652205797,4681126293,11098713777,2126084,48,23068672
lu,trsmswp,24576,512,1200000,524890668,47017486039,17195873306,34098613897,11125585,1128,23068672
lu,gemm,24576,512,1200000,3842563927,1100893362504,72852083887,353163651364,19868417,35720,23068672
lu,geswp,24576,512,1200000,190556875,1888417190,8477209932,9238529622,577519,47,23068672
lu,getrfpiv,24576,1024,2801000,366452832,41447912242,10148558012,21983110155,1902420,24,23068672
lu,trsmswp,24576,1024,2801000,537563525,63208506681,47510804217,68365721016,10903565,276,23068672
lu,gemm,24576,1024,2801000,2928654330,1048113582334,73835767099,339988140559,59896480,4324,23068672
lu,geswp,24576,1024,2801000,298628779,1827611021,28911857210,29736688764,283130,23,23068672
lu,getrfpiv,24576,1024,1200000,379610139,41447914402,5609768754,17010997986,1889831,24,23068672
lu,trsmswp,24576,1024,1200000,538840314,63208510555,19104355479,40038088545,10949638,276,23068672
lu,gemm,24576,1024,1200000,3076270800,1048113622529,57547647894,323447614865,59620903,4324,23068672
lu,geswp,24576,1024,1200000,299751927,1827610871,10191237806,10986193621,283253,23,23068672
lu,getrfpiv,24576,2048,2801000,541174135,78816583192,13683481750,34842147664,2497966,12,23068672
lu,trsmswp,24576,2048,2801000,711351674,92265030938,49960898029,78068501408,10431406,66,23068672
lu,gemm,24576,2048,2801000,3225755271,973739059027,61434184733,308049813806,9567126,506,23068672
lu,geswp,24576,2048,2801000,440820377,1738273811,36251097653,37060407018,135597,11,23068672
lu,getrfpiv,24576,2048,1200000,562957134,78816586921,8021883043,28908153020,2510715,12,23068672
lu,trsmswp,24576,2048,1200000,731943059,92265036097,20820253364,48862144296,10290125,66,23068672
lu,gemm,24576,2048,1200000,3298670148,973739099396,48812858537,294839243366,9703112,506,23068672
lu,geswp,24576,2048,1200000,444955147,1738273848,11202393132,11966155987,135568,11,23068672
lu,getrfpiv,28672,512,2801000,455247303,32024224533,12095623896,20808743289,2317291,56,23068672
lu,trsmswp,28672,512,2801000,726710833,64190641971,59047804259,82142415194,14357830,1540,23068672
lu,gemm,28672,512,2801000,5874767357,1756128202878,153761464598,601207231688,31546870,56980,23068672
lu,geswp,28672,512,2801000,284021378,2578973453,28302821401,29428890306,3980,55,23068672
lu,getrfpiv,28672,512,1200000,461943417,32024226439,6214705096,14882884782,2619269,56,23068672
lu,trsmswp,28672,512,1200000,734359937,64190648418,23653936556,46681680037,14411253,1540,23068672
lu,gemm,28672,512,1200000,6063887966,1756128262721,115790748633,562963845270,31394107,56980,23068672
lu,geswp,28672,512,1200000,285234166,2578974374,11846222082,12877618015,4614,55,23068672
lu,getrfpiv,28672,1024,2801000,496743765,56016777232,13499062983,29440500205,2417366,28,23068672
lu,trsmswp,28672,1024,2801000,738241463,86568270377,65140597874,93819545072,14898477,378,23068672
lu,gemm,28672,1024,2801000,4587138937,1679793498956,117811334216,544281266345,96095037,6930,23068672
lu,geswp,28672,1024,2801000,434530107,2503834153,41330914939,42464408895,387685,27,23068672
lu,getrfpiv,28672,1024,1200000,503598138,56016779855,7384824019,22751378504,2416001,28,23068672
lu,trsmswp,28672,1024,1200000,747196253,86568272973,26286794152,54945624789,14922248,378,23068672
lu,gemm,28672,1024,1200000,4750695447,1679793544344,92163639926,518364029479,95673979,6930,23068672
lu,geswp,28672,1024,1200000,437326307,2503834619,14268941017,15363300501,387695,27,23068672
lu,getrfpiv,28672,2048,2801000,713086579,106287080600,18163668371,46642422447,3165732,14,23068672
lu,trsmswp,28672,2048,2801000,953490358,127213991713,68546135205,107291703774,14225326,91,23068672
lu,gemm,28672,2048,2801000,5188799733,1576071717390,98688989613,497798015583,15603387,819,23068672
lu,geswp,28672,2048,2801000,613182096,2397488646,50657230362,51776021120,186864,13,23068672
lu,getrfpiv,28672,2048,1200000,710854486,106287085552,10554609554,38641088627,3168166,14,23068672
lu,trsmswp,28672,2048,1200000,1017486824,127213999041,28923912189,67556842803,14592542,91,23068672
lu,gemm,28672,2048,1200000,5290947994,1576071783141,78943949057,477172775682,15612019,819,23068672
lu,geswp,28672,2048,1200000,629343687,2397488820,15680612898,16734479642,186858,13,23068672
