algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
lu,28672,512,1,4321551742,4023557388,633792907,293100723,33.802800
lu,28672,512,2,4233470974,3934039794,628198217,287749028,33.628700
lu,28672,512,3,3692807624,3284316665,708780089,314767481,39.577200
lu,28672,512,4,3646017217,3237619458,708934389,306753035,39.149700
lu,28672,512,5,3665118974,3988396650,330980876,647650469,33.746800
lu,28672,512,6,3958262084,3718744325,648515623,297991812,34.701200
lu,28672,512,7,3637548183,3236341813,729980197,309207829,41.036800
lu,28672,512,8,3527891542,3075371094,717384289,299683640,39.892200
lu,28672,512,9,4170232122,3995995019,640518282,298706505,34.351500
lu,28672,512,10,4150429194,3926552082,638966495,291420125,34.170600
lu,28672,512,11,3646061894,3307039203,718671477,312228263,39.875100
lu,28672,512,12,3634603244,3227532448,717027371,310699625,39.778000
lu,28672,512,13,3840868708,3642104568,644151420,298843425,34.248900
lu,28672,512,14,3781990685,3601675045,641653481,294551515,34.085700
lu,28672,512,15,3518030361,3146223819,732112022,289874029,40.793200
lu,28672,512,16,3465753213,3035269390,726019012,290642151,40.341600
lu,28672,1024,1,5772535881,5663097197,731118624,372618908,43.763000
lu,28672,1024,2,5796634941,5592366420,739875151,359871116,44.196400
lu,28672,1024,3,5853156097,5473393642,956973507,497403367,61.510500
lu,28672,1024,4,5901577482,5301981727,954722708,504368309,61.127500
lu,28672,1024,5,4771089837,4844490222,496267312,714051505,43.928600
lu,28672,1024,6,4979115183,4953882338,756219590,399792595,46.890400
lu,28672,1024,7,5042158174,4695765567,953613412,490523355,62.308800
lu,28672,1024,8,5078537109,4719993227,976944994,472172611,63.545500
lu,28672,1024,9,5502806530,5429091326,734256394,358949215,43.515900
lu,28672,1024,10,5538267194,5369428027,732787855,380577280,44.065500
lu,28672,1024,11,5656579330,5432258494,957480640,506350777,61.477600
lu,28672,1024,12,5342094296,5236340538,689042905,858668528,59.540700
lu,28672,1024,13,4760894978,4598541451,730956429,389471705,44.671000
lu,28672,1024,14,4788911934,4490456094,739741092,380568544,44.631600
lu,28672,1024,15,5012995284,4562450601,957083513,414436287,62.380400
lu,28672,1024,16,4730926122,4309688186,925802724,417346286,59.353200
lu,28672,2048,1,8599271138,8475688751,992570930,530829155,63.980900
lu,28672,2048,2,8665124058,8624929520,1013155795,527108317,65.554000
lu,28672,2048,3,9823834592,10283276410,1468582755,796397329,100.169000
lu,28672,2048,4,9773384160,9758437116,1492186019,835763204,102.308000
lu,28672,2048,5,6676463377,7681065053,797142638,914340485,65.158700
lu,28672,2048,6,6619376059,7129117553,1023903035,528521043,66.274000
lu,28672,2048,7,8422446700,7651000738,1489766263,775903315,102.556000
lu,28672,2048,8,8277865467,7978247153,1496945283,838738181,103.190000
lu,28672,2048,9,8103274239,8011281860,966810106,535151206,62.479300
lu,28672,2048,10,7780242778,7938099552,981220105,510329710,62.780200
lu,28672,2048,11,9705920588,9478047453,1476266002,829648130,100.530000
lu,28672,2048,12,9462695379,8991054925,1245514355,1218947603,99.567000
lu,28672,2048,13,6822149650,6292718265,786114368,888751954,62.290600
lu,28672,2048,14,6864293524,6888564946,814931672,904142897,65.011500
lu,28672,2048,15,7947965310,7679330805,1231123726,1190294743,101.397000
lu,28672,2048,16,7958589367,7660324018,1246116685,1231257524,104.367000
