algorithm,task,matrix_size,tile_size,frequency,papi_l3_tcm,papi_tot_ins,papi_res_stl,papi_tot_cyc,papi_br_msp,weight,l3_cache_size
lu,geswp,12288,512,1200000,27896037,461796893,1920150204,2100492065,142979,23,23068672
lu,getrfpiv,12288,1024,2801000,78548058,10869203887,2417199863,5552158781,697367,12,23068672
lu,trsmswp,12288,1024,2801000,117720644,15115077993,10847398864,15853625181,2591176,66,23068672
lu,gemm,12288,1024,2801000,331282896,122651589721,8625455336,39774104970,7027725,506,23068672
lu,geswp,12288,1024,2801000,48684763,436789702,5410846617,5602633913,67710,11,23068672
lu,getrfpiv,12288,1024,1200000,79067906,10869204442,1391265118,4421906623,698403,12,23068672
lu,trsmswp,12288,1024,1200000,117317375,15115079085,4468796190,9468505924,2583527,66,23068672
lu,gemm,12288,1024,1200000,356671880,122651595260,6739842534,37854691904,6985562,506,23068672
lu,geswp,12288,1024,1200000,48062610,436789694,2190194577,2374779141,67768,11,23068672
lu,getrfpiv,12288,2048,2801000,124377648,20973340637,3500796710,9211466617,969961,6,23068672
lu,trsmswp,12288,2048,2801000,160014686,20969332874,11309411793,17692633259,2326468,15,23068672
lu,gemm,12288,2048,2801000,352900890,105841202681,6742433381,33551548900,1037084,55,23068672
lu,geswp,12288,2048,2801000,91185742,394830227,7699268695,7878732241,30892,5,23068672
lu,getrfpiv,12288,2048,1200000,127639727,20973341645,2096283766,7746912171,978229,6,23068672
lu,trsmswp,12288,2048,1200000,160145644,20969334004,4661319737,11035589070,2346351,15,23068672
lu,gemm,12288,2048,1200000,363047458,105841207214,5343472622,32088912306,1052077,55,23068672
lu,geswp,12288,2048,1200000,88079996,394830215,2382435140,2554035254,30882,5,23068672
lu,getrfpiv,16384,512,2801000,132748543,10698713963,3748535746,6683003901,1093449,32,23068672
lu,trsmswp,16384,512,2801000,219323632,20674399980,18387838664,25824877650,4619182,496,23068672
lu,gemm,16384,512,2801000,1082402880,321021952139,28045759171,109845842038,5767296,10416,23068672
lu,geswp,16384,512,2801000,62104706,830594192,7185162733,7538763182,6376,31,23068672
lu,getrfpiv,16384,512,1200000,135254605,10698714569,2011444079,4928505691,988536,32,23068672
lu,trsmswp,16384,512,1200000,220601316,20674402255,7524137617,14920586935,4812829,496,23068672
lu,gemm,16384,512,1200000,1109592145,321021981588,21188847717,102939090597,5721520,10416,23068672
lu,geswp,16384,512,1200000,62468762,830594225,3552005775,3875801948,1569,31,23068672
lu,getrfpiv,16384,1024,2801000,149162937,18870102546,4386721881,9800862730,1054649,16,23068672
lu,trsmswp,16384,1024,2801000,222751077,27482000538,20127132364,29228741359,4689285,120,23068672
lu,gemm,16384,1024,2801000,827877219,300569113514,21171728169,97510777865,17390043,1240,23068672
lu,geswp,16384,1024,2801000,106493898,794832170,11031407782,11384950924,123099,15,23068672
lu,getrfpiv,16384,1024,1200000,151425714,18870103667,2473118605,7698674873,1032534,16,23068672
lu,trsmswp,16384,1024,1200000,225983214,27482002519,8226430564,17325218462,4695674,120,23068672
lu,gemm,16384,1024,1200000,853585909,300569126500,16516879201,92780097498,17110389,1240,23068672
lu,geswp,16384,1024,1200000,107725175,794832341,4198617318,4539329619,123159,15,23068672
lu,getrfpiv,16384,2048,2801000,223844426,36155740829,6192077131,15969475258,1431268,8,23068672
lu,trsmswp,16384,2048,2801000,300488049,39142778649,21232580316,33151761758,4361820,28,23068672
lu,gemm,16384,2048,2801000,898441982,269413969639,17021889680,85249144583,2656017,140,23068672
lu,geswp,16384,2048,2801000,180199360,737652113,14889382355,15227293732,57558,7,23068672
lu,getrfpiv,16384,2048,1200000,229991954,36155742650,3643860181,13307027573,1459352,8,23068672
lu,trsmswp,16384,2048,1200000,306216527,39142780789,8769495923,20672666271,4549831,28,23068672
lu,gemm,16384,2048,1200000,921061321,269413980712,13514398953,81589536564,2670426,140,23068672
lu,geswp,16384,2048,1200000,177801109,737652139,4597392312,4919634384,57571,7,23068672
lu,getrfpiv,20480,512,2801000,216497762,16540903849,5873106985,10393956324,1585522,40,23068672
lu,trsmswp,20480,512,2801000,353078587,32512172207,29262492183,40960315443,7262227,780,23068672
lu,gemm,20480,512,2801000,2153739142,633044473895,55350840415,216661260904,11261380,20540,23068672
lu,geswp,20480,512,2801000,113260439,1306354121,12327435118,12888489638,1932,39,23068672
lu,getrfpiv,20480,512,1200000,219328056,16540904750,3121434365,7615931472,1488732,40,23068672
lu,trsmswp,20480,512,1200000,355034653,32512175103,11820998776,23487306386,7342156,780,23068672
lu,gemm,20480,512,1200000,2194224512,633044486772,41796971713,203000608760,11436839,20540,23068672
lu,geswp,20480,512,1200000,114376916,1306353817,5707295201,6221054441,2316,39,23068672
lu,getrfpiv,20480,1024,2801000,238484839,29062910418,6809526571,15112708652,1447548,20,23068672
lu,trsmswp,20480,1024,2801000,359050887,43513177677,32118063202,46533754197,7395984,190,23068672
lu,gemm,20480,1024,2801000,1650566182,598714281798,42177595964,194190552854,34229567,2470,23068672
lu,geswp,20480,1024,2801000,184517858,1258656858,18536191914,19100313976,196656,19,23068672
lu,getrfpiv,20480,1024,1200000,242121592,29062912140,3801286886,11814221260,1461237,20,23068672
lu,trsmswp,20480,1024,1200000,367390058,43513180843,13093563616,27496094490,7443519,190,23068672
lu,gemm,20480,1024,1200000,1721787372,598714304928,32915367050,184814210373,34526802,2470,23068672
lu,geswp,20480,1024,1200000,189126272,1258656586,6821912630,7366187615,194942,19,23068672
lu,getrfpiv,20480,2048,2801000,352335230,55436724717,9463824407,24386296914,1937802,10,23068672
lu,trsmswp,20480,2048,2801000,486198898,62908037146,34161615978,53323692745,6996757,45,23068672
lu,gemm,20480,2048,2801000,1822472930,548449865652,34610985303,173496443097,5393099,285,23068672
lu,geswp,20480,2048,2801000,297019659,1185685141,24409697933,24957492164,92484,9,23068672
lu,getrfpiv,20480,2048,1200000,354720676,55436727418,5533152265,20278327308,1944515,10,23068672
lu,trsmswp,20480,2048,1200000,490052662,62908040571,14106826340,33230660800,7031590,45,23068672
lu,gemm,20480,2048,1200000,1853107466,548449888495,27535560102,166106416852,5350387,285,23068672
lu,geswp,20480,2048,1200000,292426201,1185685437,7508770345,8028421590,92451,9,23068672
lu,getrfpiv,24576,512,2801000,330855058,23652204595,8960451578,15412523777,2162311,48,23068672
lu,trsmswp,24576,512,2801000,518185190,47017483092,42859300825,59700750355,10916085,1128,23068672
lu,gemm,24576,512,2801000,3709815847,1100893280510,96102273598,376608645887,19753365,35720,23068672
lu,geswp,24576,512,2801000,189522556,1888416988,19510000753,20328440161,3084,47,23068672
lu,getrfpiv,24576,512,1200000,336509580,23652205894,4680601311,11098671933,2195938,48,23068672
lu,trsmswp,24576,512,1200000,523939366,47017486844,17353235501,34137950418,10554220,1128,23068672
lu,gemm,24576,512,1200000,3841758021,1100893382096,72689716273,353012747766,19614838,35720,23068672
lu,geswp,24576,512,1200000,191223593,1888416903,8495661550,9246413227,4040,47,23068672
lu,getrfpiv,24576,1024,2801000,371831986,41447912617,10070323125,21885605910,1906157,24,23068672
lu,trsmswp,24576,1024,2801000,532617957,63208506262,47109307411,68050183113,10783350,276,23068672
lu,gemm,24576,1024,2801000,2875448057,1048113582997,73921138346,340089804429,60883939,4324,23068672
lu,geswp,24576,1024,2801000,297975820,1827610881,28812925121,29637240001,283050,23,23068672
lu,getrfpiv,24576,1024,1200000,380522936,41447914542,5613396209,17011325035,1902629,24,23068672
lu,trsmswp,24576,1024,1200000,539906582,63208510113,19103895589,40031117860,10794727,276,23068672
lu,gemm,24576,1024,1200000,3077414689,1048113625561,57580230680,323501103488,60341779,4324,23068672
lu,geswp,24576,1024,1200000,300618470,1827610872,10202310969,10997372080,283057,23,23068672
lu,getrfpiv,24576,2048,2801000,545295653,78816583220,13731330357,34886578946,2736465,12,23068672
lu,trsmswp,24576,2048,2801000,714930121,92265031028,50017918399,78193937493,13756854,66,23068672
lu,gemm,24576,2048,2801000,3315121879,973739058991,61583812765,308159315972,9630962,506,23068672
lu,geswp,24576,2048,2801000,441748639,1738273727,36275918309,37084678547,135566,11,23068672
lu,getrfpiv,24576,2048,1200000,561500655,78816586923,8011890542,28911641942,2549307,12,23068672
lu,trsmswp,24576,2048,1200000,728709770,92265036157,20806885304,48858310962,10310946,66,23068672
lu,gemm,24576,2048,1200000,3297338295,973739099191,48810981980,294873326074,9695691,506,23068672
lu,geswp,24576,2048,1200000,442176009,1738273929,11196303480,11959642982,135586,11,23068672
lu,getrfpiv,28672,512,2801000,453597756,32024224650,12075440804,20792302966,2663431,56,23068672
lu,trsmswp,28672,512,2801000,724694595,64190645425,59015992798,82120959483,14471690,1540,23068672
lu,gemm,28672,512,2801000,5907242363,1756128236150,153947353177,601400466310,31549971,56980,23068672
lu,geswp,28672,512,2801000,284080571,2578973540,28292942990,29418378994,4021,55,23068672
lu,getrfpiv,28672,512,1200000,462499360,32024226285,6219902421,14888257752,2609276,56,23068672
lu,trsmswp,28672,512,1200000,729806889,64190648420,23686607396,46699683266,14608579,1540,23068672
lu,gemm,28672,512,1200000,6059990219,1756128295946,115769462042,562931532254,31717617,56980,23068672
lu,geswp,28672,512,1200000,287154194,2578973675,11866944832,12897920656,9045,55,23068672
lu,getrfpiv,28672,1024,2801000,492296693,56016777199,13537243663,29489370370,2524507,28,23068672
lu,trsmswp,28672,1024,2801000,747069419,86568270780,65288369683,93976983998,15905550,378,23068672
lu,gemm,28672,1024,2801000,4512018206,1679793507990,118096853782,544617719733,95950520,6930,23068672
lu,geswp,28672,1024,2801000,437997009,2503834169,41535859492,42670341909,387608,27,23068672
lu,getrfpiv,28672,1024,1200000,502275693,56016780029,7405385825,22771362489,2412641,28,23068672
lu,trsmswp,28672,1024,1200000,749802148,86568276366,26282185897,54949477283,15057576,378,23068672
lu,gemm,28672,1024,1200000,4740595164,1679793569096,92259576882,518414300184,95617399,6930,23068672
lu,geswp,28672,1024,1200000,441030702,2503834736,14329687739,15421964850,387658,27,23068672
lu,getrfpiv,28672,2048,2801000,707351006,106287080587,18208188170,46665429532,3122299,14,23068672
lu,trsmswp,28672,2048,2801000,985193432,127213989967,69376629818,108125632260,14320655,91,23068672
lu,gemm,28672,2048,2801000,5160868738,1576071706535,99498117218,498504985998,15451990,819,23068672
lu,geswp,28672,2048,2801000,622956013,2397488657,51106573197,52224787545,187016,13,23068672
lu,getrfpiv,28672,2048,1200000,713084941,106287085438,10543498787,38640000169,3143238,14,23068672
lu,trsmswp,28672,2048,1200000,1010156158,127213997115,28846740044,67518051654,14175661,91,23068672
lu,gemm,28672,2048,1200000,5290518502,1576071781338,79058506613,477290895210,15659738,819,23068672
lu,geswp,28672,2048,1200000,626494066,2397488893,15673183906,16727534888,186858,13,23068672
