,algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time,l3_cache_size,number_of_tasks,frequency,PAPI_VEC_DP,PAPI_L2_TCR,PAPI_L3_TCR,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCW,PAPI_L3_TCW,PAPI_TOT_INS,PAPI_L3_TCM,ilp,cpi,cmr,vr,scr,edp,energy,normalized_energy,normalized_time,matrix_size_normalized,tile_size_normalized,number_of_tasks_normalized,case_normalized,frequency_normalized
155,invert,12288,512,12,163874417.66666666,169293186.33333334,12681298.0,25476876.333333332,1.5759333333333334,37486592.0,4924,1336311.9415109667,1.0270009728734575,0.014488793517907383,0.012977574787542296,40226472802.08124,0.0918886774960709,0.0006870329687206028,6.417024776298178e-06,119139224286.76604,0.004834227934324616,2.87520564259367,0.35254482387166564,0.37357050185642743,1.0270009728734575,0.25251704494564725,0.9735252121770599,371.3257783333333,0.7969942327787364,1.2214959307583,0.5,0.25,0.016433491749879854,0.75,0.33407798537774164
156,invert,12288,512,13,219223234.33333334,226088166.0,11545655.333333334,24170659.333333332,1.4690333333333332,37486592.0,4924,3649065.8001624695,1.0270012688124919,0.014493212860782999,0.01284683121867032,42331088888.42215,0.10680072703317305,0.0006871865974507297,7.496904860000592e-06,119139188926.4449,0.004822128680683961,2.7451426637558627,0.36766022940957976,0.3754009073009916,1.0270012688124919,0.28542973269638433,1.1755903473616942,481.027715,1.0324527329680375,1.1386384188089393,0.5,0.25,0.016433491749879854,0.8125,0.9122664500406172
157,invert,12288,512,14,232974277.33333334,238875162.0,12604426.0,25126878.666666668,1.5883,37486592.0,4924,3634443.541835906,1.0270012686820758,0.014494084125156376,0.012846723894533053,42330623701.7349,0.10615757258576883,0.0006871869766385771,7.4968517368884414e-06,119139188926.65448,0.004823884094872254,2.747165078196948,0.36701054942885725,0.3754740642842078,1.0270012686820758,0.28489212272248954,1.3464796871891533,509.58074400000004,1.093737461282633,1.2310812556517245,0.5,0.25,0.016433491749879854,0.875,0.9086108854589764
158,invert,12288,512,15,160159909.0,164416917.0,12849083.0,25980547.0,1.6199333333333332,37486592.0,4924,1014622.2583265638,1.02700098103561,0.014504633713544586,0.013006772219718871,40198094877.8554,0.09096114834834472,0.0006878016694300881,6.1100483697046674e-06,119139224016.64745,0.004829486569088211,2.880253102878743,0.3516549700396483,0.37148627262965384,1.02700098103561,0.25101831470911534,0.9793637881520897,363.406456,0.7799966134496613,1.2556000516729104,0.5,0.25,0.016433491749879854,0.9375,0.2536555645816409
159,invert,12288,512,16,166922282.0,170458467.0,13803685.333333334,26862929.333333332,1.7438333333333336,37486592.0,4924,1000000.0,1.0270009809051939,0.01450550497791796,0.013006664895581605,40197629691.16815,0.0903179939009405,0.0006878020486179355,6.109995246592517e-06,119139224016.85703,0.004831241983276504,2.8822755173198282,0.3510052900589258,0.37155942961287003,1.0270009809051939,0.25048070473522055,1.0967444627389866,378.0473636666666,0.8114210920445852,1.3516341557938252,0.5,0.25,0.016433491749879854,1.0,0.24999999999999997
160,invert,12288,1024,1,274441069.6666667,276473718.3333333,14911696.0,25177486.333333332,1.7782333333333333,37486592.0,662,4000000.0,1.0164007214215276,0.014201739778850564,0.0105791334188103,33007399969.33938,0.09973815571921602,0.0003477705041899418,4.837954233628617e-06,99067766762.06444,0.0033714878416147803,2.8547728503862007,0.35861417367512904,0.3266863409440102,1.0164007214215276,0.26354901856251445,1.0,591.0039703333334,1.0,1.0,0.5,0.5,0.0022093768355849843,0.0625,0.9999999999999999
161,invert,12288,1024,2,342326719.6666667,338198536.3333333,18268312.333333332,29662543.666666668,2.2563,37486592.0,662,3945619.3353474317,1.0164007205231063,0.014202776671582228,0.01057912779790889,33002929374.692852,0.09747872650982894,0.0003477743945939019,4.8374299839049815e-06,99067766765.01912,0.0033697673987467904,2.862632287647112,0.3563405090188369,0.32660332339661347,1.0164007205231063,0.26148164216844794,1.5639436085337421,728.456112,1.2325739733848857,1.2688436088252386,0.5,0.5,0.0022093768355849843,0.125,0.9864048338368578
162,invert,12288,1024,3,209984203.66666666,215188271.66666666,16958418.333333332,28421897.333333332,2.1019666666666663,37486592.0,662,1706948.6404833836,1.0164007175039806,0.014214582165558437,0.010503039223672635,31902127545.990936,0.09095111588321125,0.00034987252564305023,3.966198769826362e-06,99067767194.6868,0.0033732414790558257,2.9420416495291657,0.349602788102442,0.32921341412150895,1.0164007175039806,0.24201569278848034,0.941141735628001,470.55279099999996,0.7961922670918817,1.1820533488293623,0.5,0.5,0.0022093768355849843,0.1875,0.42673716012084584
163,invert,12288,1024,4,237333641.33333334,246484293.0,19993713.333333332,32989339.666666668,2.5988666666666664,37486592.0,662,1652567.9758308157,1.0164007166055593,0.0142156190582901,0.010503033602771225,31897656951.34441,0.0886916866738242,0.0003498764160470103,3.965674520102726e-06,99067767197.64148,0.003371521036187836,2.949901086790077,0.34732912344614986,0.3291303965741122,1.0164007166055593,0.23994831639441383,1.32744996205754,536.8009873333334,0.9082866009014645,1.4614879937016139,0.5,0.5,0.0022093768355849843,0.25,0.4131419939577039
164,invert,12288,1024,5,314800443.0,312894767.6666667,18395990.666666668,30139189.333333332,2.2923666666666667,37486592.0,662,3401812.688821752,1.0164006775296364,0.014198780998219687,0.010610303253825651,32952268915.937565,0.09760735877248283,0.00034895980388735965,4.409377639347676e-06,99067768359.75629,0.003375948693660444,2.8662149921401756,0.3565106252846568,0.32588034617407746,1.0164006775296364,0.260374043516127,1.47502582470042,676.2303906666667,1.1442061722280217,1.2891259114851819,0.5,0.5,0.0022093768355849843,0.3125,0.8504531722054379
