,algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time,l3_cache_size,number_of_tasks,frequency,PAPI_VEC_DP,PAPI_L2_TCR,PAPI_L3_TCR,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCW,PAPI_L3_TCW,PAPI_TOT_INS,PAPI_L3_TCM,ilp,cpi,cmr,vr,scr,edp,energy,normalized_energy,normalized_time,matrix_size_normalized,tile_size_normalized,number_of_tasks_normalized,case_normalized,frequency_normalized
343,lu,18432,512,8,1087324304.0,952829409.0,158912353.33333334,137706237.33333334,14.275266666666667,37486592.0,15611,1006726.0265197617,1.0657062409120883,0.010870033379309585,0.011984873939914239,144756566651.9901,0.09177429643348062,0.0024599089025545804,1.880593602010338e-05,439996034192.0379,0.004018593159609428,2.9825680621181685,0.3506723767114878,0.3372475086372018,1.0657062409120883,0.22978732274298974,2.331174467256102,2336.772303666667,1.0961568194154698,2.1266797103896233,0.75,0.25,0.05290591078079513,0.5,0.2516815066299404
344,lu,18432,512,9,986318621.6666666,906622150.3333334,94708433.0,68242008.33333333,6.667133333333333,37486592.0,15611,3993273.973480238,1.0657070674485791,0.010835634724985959,0.011810212100826079,149861890947.5232,0.10656316961334908,0.002453680710988543,2.3096138495632264e-05,439995689603.09564,0.0039418985836909975,2.871059223697311,0.36539608329296175,0.33540379503418977,1.0657070674485791,0.25898240843862,0.9578851099262554,2055.8912133333333,0.9643982727523561,0.9932463972508864,0.75,0.25,0.05290591078079513,0.5625,0.9983184933700594
345,lu,18432,512,10,1002747331.3333334,896804426.0,95556420.66666667,69047467.0,6.747166666666668,37486592.0,15611,3986355.7747741975,1.0657070673077196,0.010836237007506086,0.01181110964938256,149858461981.3332,0.10630630739199132,0.0024536858505773335,2.3096225566166406e-05,439995689605.2718,0.003941990385770911,2.8721095676736734,0.3651375768933726,0.3353892414764778,1.0657070673077196,0.2587077856043063,0.9732805199504598,2064.1556450000003,0.9682750360620699,1.0051694856336966,0.75,0.25,0.05290591078079513,0.625,0.9965889436935492
346,lu,18432,512,11,1245309332.3333333,1128995360.0,155901716.0,136046539.0,13.802633333333333,37486592.0,15611,1127986.6760617513,1.0657062488836595,0.010932956658135682,0.011979794059345955,144923684599.43787,0.09571419209537438,0.002458749156799565,1.8867462496661446e-05,439996033774.08344,0.004017286552268209,2.9674495261914307,0.3546497970585054,0.3372709428681153,1.0657062488836595,0.2338362241501548,2.5718015342054565,2666.252947333333,1.250712936780396,2.0562684358457397,0.75,0.25,0.05290591078079513,0.6875,0.2819966690154378
347,lu,18432,512,12,1254763308.0,1125484851.0,156288929.0,136852936.0,13.867366666666667,37486592.0,15611,1121068.4773557107,1.0657062487428,0.01093355894065581,0.011980691607902437,144920255633.24786,0.09545732987401662,0.0024587542963883558,1.886754956719559e-05,439996033776.2596,0.004017378354348122,2.968499870167793,0.3543912906589163,0.33725638931040336,1.0657062487428,0.23356160131584108,2.590779627844396,2673.390024,1.254060868988674,2.065912183300724,0.75,0.25,0.05290591078079513,0.75,0.2802671193389276
348,lu,18432,512,13,824222764.0,723169230.3333334,98196318.0,69564229.66666667,7.069166666666667,37486592.0,15611,3872205.4961245274,1.0657070596178673,0.010893256656435047,0.011813053927087305,149695442404.9372,0.10033679369470486,0.0024548429522248828,2.3035800363578505e-05,439995690021.3738,0.00394355117844292,2.8852421715557237,0.3590626920305579,0.3353971154892911,1.0657070596178673,0.25517920487272006,0.847315446595237,1715.1525420000003,0.8045611257464069,1.0531399286899004,0.75,0.25,0.05290591078079513,0.8125,0.9680513740311317
349,lu,18432,512,14,808615687.3333334,711014089.0,98101998.33333333,69531421.0,7.051566666666667,37486592.0,15611,3865287.297418487,1.065707059477008,0.010893858938955175,0.011813951475643784,149692013438.7472,0.1000799314733471,0.0024548480918136733,2.3035887434112648e-05,439995690023.5499,0.003943642980522834,2.886292515532086,0.3588041856309688,0.33538256193157917,1.065707059477008,0.2549045820384063,0.8314623738917007,1687.2631956666667,0.7914785087005126,1.0505179417402446,0.75,0.25,0.05290591078079513,0.875,0.9663218243546216
350,lu,18432,512,15,1061440886.0,943607772.6666666,159488531.33333334,137011704.33333334,14.191666666666668,37486592.0,15611,1006918.1987060405,1.0657062410529476,0.01099057858958477,0.011982635885607182,144757236056.85187,0.08948781617673016,0.002459911398035905,1.8807124364607687e-05,439996034192.3616,0.004018939147020131,2.981632474049843,0.34831640579610157,0.33726426332321663,1.0657062410529476,0.23003302058425482,2.2825892040261677,2301.5488943333335,1.0796338658169478,2.114225272378758,0.75,0.25,0.05290591078079513,0.9375,0.2517295496765101
351,lu,18432,512,16,1059320408.3333334,932109633.3333334,159908042.0,137824226.33333334,14.300400000000002,37486592.0,15611,999999.9999999999,1.0657062409120883,0.010991180872104898,0.011983533434163661,144753807090.66187,0.0892309539553724,0.0024599165376246956,1.880721143514183e-05,439996034194.5377,0.004019030949100045,2.9826828180262055,0.34805789939651244,0.3372497097655047,1.0657062409120883,0.2297583977499411,2.287699217551696,2289.1623100000006,1.073823441384519,2.130423987207882,0.75,0.25,0.05290591078079513,1.0,0.24999999999999994
352,lu,18432,1024,1,1526006001.3333333,1513616201.3333333,127348361.33333333,116515584.33333333,11.2369,37486592.0,1973,4000000.0,1.0640776221131274,0.011309331531803683,0.011758207135919138,125725732733.61191,0.1391626787681427,0.001326835968493524,2.2919782935182464e-05,394394439221.121,0.0035682256334840985,3.0016023700026357,0.39657363747236674,0.27724732435017446,1.0640776221131274,0.23395119066700562,1.0,3283.4861483333334,1.0,1.0,0.75,0.5,0.006686526293671693,0.0625,0.9999999999999999
353,lu,18432,1024,2,1619273788.6666667,1485895956.0,129037104.66666667,118980327.66666667,11.443166666666665,37486592.0,1973,3972630.5119107957,1.0640776214724148,0.011310718580434673,0.011760654128542268,125710886883.09697,0.13854296021064622,0.001326871318861093,2.2917815586961466e-05,394394439237.12,0.003568532807561608,3.005141705960749,0.3959492817464069,0.277196977430105,1.0640776214724148,0.23304610793816619,1.0399736019121368,3353.187177,1.0212277516998347,1.0183561895777897,0.75,0.5,0.006686526293671693,0.125,0.9931576279776988
