algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
lu,getrfpiv,8192,512,23068672,1200000,16,33570810,2774957062,542030477,1304279417,
lu,gemm,8192,512,23068672,1200000,1240,122917726,38217743117,2773933636,12549120626,
lu,trsmswp,8192,512,23068672,1200000,120,46273412,5005954940,1801840642,3207762378,
lu,geswp,8192,512,23068672,1200000,15,9788647,200781145,816535934,892150110,
lu,getrfpiv,8192,512,23068672,2801000,16,35793231,2774957170,849063573,1610293661,
lu,gemm,8192,512,23068672,2801000,1240,119767711,38217750833,3144531321,12923603037,
lu,trsmswp,8192,512,23068672,2801000,120,45926968,5005952425,3635859370,5040997618,
lu,geswp,8192,512,23068672,2801000,15,9708729,200781257,1318816894,1399245204,
lu,getrfpiv,8192,1024,23068672,1200000,8,50280536,5071626194,730412958,2079389335,
lu,gemm,8192,1024,23068672,1200000,140,92351221,33935588235,1940815624,10571801756,
lu,trsmswp,8192,1024,23068672,1200000,28,46749504,6415515160,1936739518,3690439465,
lu,geswp,8192,1024,23068672,1200000,7,15859190,185246814,886343165,963473995,
lu,getrfpiv,8192,1024,23068672,2801000,8,50851921,5071625917,1089880586,2437192190,
lu,gemm,8192,1024,23068672,2801000,140,86649509,33935586671,2174217599,10806393525,
lu,trsmswp,8192,1024,23068672,2801000,28,46988709,6415515543,4060875230,5819700549,
lu,geswp,8192,1024,23068672,2801000,7,17038553,185246868,1854205725,1934295652,
lu,getrfpiv,8192,2048,23068672,1200000,4,73666366,9836269601,1098751634,3705125523,
lu,gemm,8192,2048,23068672,1200000,14,89064991,26941608482,1446098815,8266299712,
lu,trsmswp,8192,2048,23068672,1200000,6,64110289,8390010538,1944286841,4192968218,
lu,geswp,8192,2048,23068672,1200000,3,35716987,157862098,948637085,1017488029,
lu,getrfpiv,8192,2048,23068672,2801000,4,70750830,9836269202,1510106414,4135021971,
lu,gemm,8192,2048,23068672,2801000,14,89209769,26941607220,1615553951,8441799787,
lu,trsmswp,8192,2048,23068672,2801000,6,64387452,8390010026,4138573813,6377287054,
lu,geswp,8192,2048,23068672,2801000,3,37779262,157862089,2803780707,2877440609,
lu,getrfpiv,12288,512,23068672,1200000,24,71775149,6036273870,1156363958,2808325057,
lu,gemm,12288,512,23068672,1200000,4324,454800381,133268829201,9699294574,43792747872,
lu,trsmswp,12288,512,23068672,1200000,276,117754698,11513667128,4270871554,7495931269,
lu,geswp,12288,512,23068672,1200000,23,28223292,462080684,1927957861,2103728501,
lu,getrfpiv,12288,512,23068672,2801000,24,71192364,6036274441,1855187977,3503991421,
lu,gemm,12288,512,23068672,2801000,4324,438214252,133269000810,11053251954,45144826494,
lu,trsmswp,12288,512,23068672,2801000,276,116706801,11513664534,8979270937,12215169193,
lu,geswp,12288,512,23068672,2801000,23,28928885,462081423,3372932231,3561894394,
lu,getrfpiv,12288,1024,23068672,1200000,12,98783438,10906837283,1522750551,4411205892,
lu,gemm,12288,1024,23068672,1200000,506,333169040,122652909903,7015112019,38210461571,
lu,trsmswp,12288,1024,23068672,1200000,66,122711369,15122261229,4697688333,8840253350,
lu,geswp,12288,1024,23068672,1200000,11,52990102,436925861,2259927187,2445559966,
lu,getrfpiv,12288,1024,23068672,2801000,12,98567172,10906836674,2312692158,5200802293,
lu,gemm,12288,1024,23068672,2801000,506,326819801,122652899442,7888929545,39087795518,
lu,trsmswp,12288,1024,23068672,2801000,66,120577839,15122260831,10068452589,14216552813,
lu,geswp,12288,1024,23068672,2801000,11,50290910,436925944,5013619698,5205819738,
