algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
lu,getrfpiv,8192,512,23068672,1200000,16,28943020,2774957131,
lu,gemm,8192,512,23068672,1200000,1240,124868038,38217741251,
lu,trsmswp,8192,512,23068672,1200000,120,45595322,5005951399,
lu,geswp,8192,512,23068672,1200000,15,9580399,200781069,
lu,getrfpiv,8192,512,23068672,2801000,16,29032974,2774957067,
lu,gemm,8192,512,23068672,2801000,1240,122974432,38217739185,
lu,trsmswp,8192,512,23068672,2801000,120,45186807,5005950778,
lu,geswp,8192,512,23068672,2801000,15,9486374,200781152,
lu,getrfpiv,8192,1024,23068672,1200000,8,43025772,5071626039,
lu,gemm,8192,1024,23068672,1200000,140,91041312,33935586477,
lu,trsmswp,8192,1024,23068672,1200000,28,45425841,6415514904,
lu,geswp,8192,1024,23068672,1200000,7,15452902,185246775,
lu,getrfpiv,8192,1024,23068672,2801000,8,42669488,5071625726,
lu,gemm,8192,1024,23068672,2801000,140,90768468,33935573332,
lu,trsmswp,8192,1024,23068672,2801000,28,45823629,6415513607,
lu,geswp,8192,1024,23068672,2801000,7,16220391,185246637,
lu,getrfpiv,8192,2048,23068672,1200000,4,56501642,9836269473,
lu,gemm,8192,2048,23068672,1200000,14,91057154,26941608339,
lu,trsmswp,8192,2048,23068672,1200000,6,62162026,8390010501,
lu,geswp,8192,2048,23068672,1200000,3,34642003,157862079,
lu,getrfpiv,8192,2048,23068672,2801000,4,56154577,9836269014,
lu,gemm,8192,2048,23068672,2801000,14,90390655,26941607007,
lu,trsmswp,8192,2048,23068672,2801000,6,63508296,8390010083,
lu,geswp,8192,2048,23068672,2801000,3,35108735,157862051,
lu,getrfpiv,12288,512,23068672,1200000,24,71667895,6036274554,
lu,gemm,12288,512,23068672,1200000,4324,457490929,133268969136,
lu,trsmswp,12288,512,23068672,1200000,276,116168724,11513654942,
lu,geswp,12288,512,23068672,1200000,23,27657623,462081248,
lu,getrfpiv,12288,512,23068672,2801000,24,70946586,6036274507,
lu,gemm,12288,512,23068672,2801000,4324,447496981,133268934821,
lu,trsmswp,12288,512,23068672,2801000,276,114945706,11513654647,
lu,geswp,12288,512,23068672,2801000,23,27586392,462081049,
lu,getrfpiv,12288,1024,23068672,1200000,12,99298953,10906837004,
lu,gemm,12288,1024,23068672,1200000,506,357929046,122652903859,
lu,trsmswp,12288,1024,23068672,1200000,66,118550045,15122258245,
lu,geswp,12288,1024,23068672,1200000,11,48824380,436925995,
lu,getrfpiv,12288,1024,23068672,2801000,12,98113441,10906836436,
lu,gemm,12288,1024,23068672,2801000,506,334921317,122652895208,
lu,trsmswp,12288,1024,23068672,2801000,66,118595023,15122259060,
lu,geswp,12288,1024,23068672,2801000,11,48446848,436925355,
lu,getrfpiv,12288,2048,23068672,1200000,6,126029129,20876054891,
lu,gemm,12288,2048,23068672,1200000,55,362627042,105842028175,
lu,trsmswp,12288,2048,23068672,1200000,15,161517174,20975013565,
lu,geswp,12288,2048,23068672,1200000,5,90866296,394892159,
lu,getrfpiv,12288,2048,23068672,2801000,6,125628852,20876054040,
lu,gemm,12288,2048,23068672,2801000,55,360464008,105842025416,
lu,trsmswp,12288,2048,23068672,2801000,15,161880438,20975012011,
lu,geswp,12288,2048,23068672,2801000,5,95616254,394892158,
lu,getrfpiv,16384,512,23068672,1200000,32,148891978,10543059441,
lu,gemm,16384,512,23068672,1200000,10416,1110728760,321029024446,
lu,trsmswp,16384,512,23068672,1200000,496,222056156,20691272799,
lu,geswp,16384,512,23068672,1200000,31,64100819,831104752,
lu,getrfpiv,16384,512,23068672,2801000,32,147934798,10543058839,
lu,gemm,16384,512,23068672,2801000,10416,1082673186,321028976979,
lu,trsmswp,16384,512,23068672,2801000,496,219951870,20691251465,
lu,geswp,16384,512,23068672,2801000,31,63761024,831104793,
lu,getrfpiv,16384,1024,23068672,1200000,16,202537316,18937895339,
lu,gemm,16384,1024,23068672,1200000,1240,875927122,300572334019,
lu,trsmswp,16384,1024,23068672,1200000,120,229533338,27495059571,
lu,geswp,16384,1024,23068672,1200000,15,108132562,795079737,
lu,getrfpiv,16384,1024,23068672,2801000,16,201189643,18937894252,
lu,gemm,16384,1024,23068672,2801000,1240,833525398,300572320231,
lu,trsmswp,16384,1024,23068672,2801000,120,224595396,27495058045,
lu,geswp,16384,1024,23068672,2801000,15,106905981,795079166,
lu,getrfpiv,16384,2048,23068672,1200000,8,259046653,35993190753,
lu,gemm,16384,2048,23068672,1200000,140,906081567,269416074186,
lu,trsmswp,16384,2048,23068672,1200000,28,304091935,39153382175,
lu,geswp,16384,2048,23068672,1200000,7,177692758,737767575,
lu,getrfpiv,16384,2048,23068672,2801000,8,252559224,35993189062,
lu,gemm,16384,2048,23068672,2801000,140,891919526,269416060700,
lu,trsmswp,16384,2048,23068672,2801000,28,301414097,39153379322,
lu,geswp,16384,2048,23068672,2801000,7,180853062,737767388,
lu,getrfpiv,20480,512,23068672,1200000,40,221797802,16300204929,
lu,gemm,20480,512,23068672,1200000,20540,2192583709,633058415538,
lu,trsmswp,20480,512,23068672,1200000,780,357228360,32538660671,
lu,geswp,20480,512,23068672,1200000,39,116322195,1307156425,
lu,getrfpiv,20480,512,23068672,2801000,40,220072141,16300203529,
lu,gemm,20480,512,23068672,2801000,20540,2170918505,633058311944,
lu,trsmswp,20480,512,23068672,2801000,780,355608508,32538677141,
lu,geswp,20480,512,23068672,2801000,39,116841046,1307156264,
lu,getrfpiv,20480,1024,23068672,1200000,20,288116265,29169672887,
lu,gemm,20480,1024,23068672,1200000,2470,1708024835,598720550248,
lu,trsmswp,20480,1024,23068672,1200000,190,364560095,43533851171,
lu,geswp,20480,1024,23068672,1200000,19,188610024,1259048434,
lu,getrfpiv,20480,1024,23068672,2801000,20,285922998,29169671395,
lu,gemm,20480,1024,23068672,2801000,2470,1591877629,598720475291,
lu,trsmswp,20480,1024,23068672,2801000,190,366623920,43533858430,
lu,geswp,20480,1024,23068672,2801000,19,190762683,1259048022,
lu,getrfpiv,20480,2048,23068672,1200000,10,351580748,55192497840,
lu,gemm,20480,2048,23068672,1200000,285,1849461607,548454154175,
lu,trsmswp,20480,2048,23068672,1200000,45,497512147,62925079283,
lu,geswp,20480,2048,23068672,1200000,9,299316158,1185870986,
lu,getrfpiv,20480,2048,23068672,2801000,10,350231077,55192494571,
lu,gemm,20480,2048,23068672,2801000,285,1823697370,548454129427,
lu,trsmswp,20480,2048,23068672,2801000,45,486363953,62925072735,
lu,geswp,20480,2048,23068672,2801000,9,294836993,1185870895,
lu,getrfpiv,24576,512,23068672,1200000,48,342160508,23308014693,
lu,gemm,24576,512,23068672,1200000,35720,3806464077,1100917551492,
lu,trsmswp,24576,512,23068672,1200000,1128,529078635,47055799189,
lu,geswp,24576,512,23068672,1200000,47,193522316,1889576355,
lu,getrfpiv,24576,512,23068672,2801000,48,338610801,23308013291,
lu,gemm,24576,512,23068672,2801000,35720,3716638367,1100917466709,
lu,trsmswp,24576,512,23068672,2801000,1128,522060926,47055798669,
lu,geswp,24576,512,23068672,2801000,47,191364015,1889575944,
lu,getrfpiv,24576,1024,23068672,1200000,24,456999873,41602465570,
lu,gemm,24576,1024,23068672,1200000,4324,2917477558,1048124603636,
lu,trsmswp,24576,1024,23068672,1200000,276,538055040,63238547729,
lu,geswp,24576,1024,23068672,1200000,23,303053513,1828178836,
lu,getrfpiv,24576,1024,23068672,2801000,24,453843169,41602463322,
lu,gemm,24576,1024,23068672,2801000,4324,2836633502,1048124760090,
lu,trsmswp,24576,1024,23068672,2801000,276,538467216,63238528779,
lu,geswp,24576,1024,23068672,2801000,23,300994685,1828178418,
lu,getrfpiv,24576,2048,23068672,1200000,12,592185129,78474286157,
lu,gemm,24576,2048,23068672,1200000,506,3242427293,973746672143,
lu,trsmswp,24576,2048,23068672,1200000,66,731330795,92290024938,
lu,geswp,24576,2048,23068672,1200000,11,457719519,1738545566,
lu,getrfpiv,24576,2048,23068672,2801000,12,567957026,78474283092,
lu,gemm,24576,2048,23068672,2801000,506,3261308949,973746606537,
lu,trsmswp,24576,2048,23068672,2801000,66,714626251,92290019830,
lu,geswp,24576,2048,23068672,2801000,11,446598423,1738545428,
lu,getrfpiv,28672,512,23068672,1200000,56,466510767,31558085999,
lu,gemm,28672,512,23068672,1200000,56980,6078904377,1756166804320,
lu,trsmswp,28672,512,23068672,1200000,1540,734988596,64242934840,
lu,geswp,28672,512,23068672,1200000,55,288442338,2580553360,
lu,getrfpiv,28672,512,23068672,2801000,56,462351644,31558083549,
lu,gemm,28672,512,23068672,2801000,56980,5947970125,1756166651379,
lu,trsmswp,28672,512,23068672,2801000,1540,727110170,64242980891,
lu,geswp,28672,512,23068672,2801000,55,284930219,2580555238,
lu,getrfpiv,28672,1024,23068672,1200000,28,590533882,56227917196,
lu,gemm,28672,1024,23068672,1200000,6930,4865487009,1679811326781,
lu,trsmswp,28672,1024,23068672,1200000,378,746519799,86609391337,
lu,geswp,28672,1024,23068672,1200000,27,444631428,2504611606,
lu,getrfpiv,28672,1024,23068672,2801000,28,583583307,56227914634,
lu,gemm,28672,1024,23068672,2801000,6930,4640055165,1679811425425,
lu,trsmswp,28672,1024,23068672,2801000,378,751915964,86609385226,
lu,geswp,28672,1024,23068672,2801000,27,444829973,2504611010,
lu,getrfpiv,28672,2048,23068672,1200000,14,703836825,105830275469,
lu,gemm,28672,2048,23068672,1200000,819,5218382292,1576084041715,
lu,trsmswp,28672,2048,23068672,1200000,91,1016700035,127248451521,
lu,geswp,28672,2048,23068672,1200000,13,640624287,2397863474,
lu,getrfpiv,28672,2048,23068672,2801000,14,695019148,105830271184,
lu,gemm,28672,2048,23068672,2801000,819,5209732459,1576083936246,
lu,trsmswp,28672,2048,23068672,2801000,91,999461158,127248446317,
lu,geswp,28672,2048,23068672,2801000,13,630348871,2397863190,
