algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dlantr,laset,10000,500,31457280,1200000,400,337,222710,7014,293245,59,
dlantr,lantr,10000,500,31457280,1200000,20,64277,20189202,4559669,9148819,9725,
dlantr,lange,10000,500,31457280,1200000,190,234056,1711280781,22349130,589673092,98192,
dlantr,langemax,10000,500,31457280,1200000,228,46,83737,3745,148718,71,
dlantr,laset,10000,500,31457280,2301000,400,330,222709,11551,313700,53,
dlantr,lantr,10000,500,31457280,2301000,20,82417,20189201,7407143,12002870,9747,
dlantr,lange,10000,500,31457280,2301000,190,220262,1711280717,45738634,613602726,98005,
dlantr,langemax,10000,500,31457280,2301000,228,45,83737,12785,162825,66,
dlantr,laset,10000,600,31457280,1200000,289,332,161770,6875,229683,50,
dlantr,lantr,10000,600,31457280,1200000,17,68515,23867823,5266528,10659342,9829,
dlantr,lange,10000,600,31457280,1200000,136,206851,1694492089,19839395,581829509,80678,
dlantr,langemax,10000,600,31457280,1200000,168,69,61702,3890,114241,50,
dlantr,laset,10000,600,31457280,2301000,289,338,161770,13507,242784,50,
dlantr,lantr,10000,600,31457280,2301000,17,85817,23867823,8159560,13564490,9780,
dlantr,lange,10000,600,31457280,2301000,136,192656,1694492026,40256669,602280474,80711,
dlantr,langemax,10000,600,31457280,2301000,168,59,61702,12250,125320,48,
dlantr,laset,10000,700,31457280,1200000,225,354,126634,12803,190720,61,
dlantr,lantr,10000,700,31457280,1200000,15,70025,27786902,5926945,12176704,9820,
dlantr,lange,10000,700,31457280,1200000,105,197129,1676690481,19165603,575039693,68181,
dlantr,langemax,10000,700,31457280,1200000,133,63,48847,4563,89678,42,
dlantr,laset,10000,700,31457280,2301000,225,331,126633,17646,196314,51,
dlantr,lantr,10000,700,31457280,2301000,15,88446,27786902,8604509,14861337,9892,
dlantr,lange,10000,700,31457280,2301000,105,174922,1676690414,36538334,592666428,71925,
dlantr,langemax,10000,700,31457280,2301000,133,43,48847,10044,95299,42,
dlantr,laset,10000,800,31457280,1200000,169,368,95891,11384,145056,57,
dlantr,lantr,10000,800,31457280,1200000,13,72978,31545983,6579054,13651485,9846,
dlantr,lange,10000,800,31457280,1200000,78,180932,1659647561,17855955,567652254,66569,
dlantr,langemax,10000,800,31457280,1200000,102,43,37467,2956,65916,35,
dlantr,laset,10000,800,31457280,2301000,169,362,95890,22576,165775,50,
dlantr,lantr,10000,800,31457280,2301000,13,87443,31545981,9213165,16289991,9837,
dlantr,lange,10000,800,31457280,2301000,78,163042,1659647501,34314884,584147141,58904,
dlantr,langemax,10000,800,31457280,2301000,102,44,37467,7859,73250,34,
dlantr,laset,10000,900,31457280,1200000,144,356,82164,8007,125139,52,
dlantr,lantr,10000,900,31457280,1200000,12,73774,35865522,7313658,15330788,9889,
dlantr,lange,10000,900,31457280,1200000,66,173379,1640113800,16880405,561425372,102188,
dlantr,langemax,10000,900,31457280,1200000,88,83,32322,2645,58436,50,
dlantr,laset,10000,900,31457280,2301000,144,359,82164,12024,138437,49,
dlantr,lantr,10000,900,31457280,2301000,12,90600,35865523,9853183,17881579,9860,
dlantr,lange,10000,900,31457280,2301000,66,155554,1640113742,30666109,574236723,51689,
dlantr,langemax,10000,900,31457280,2301000,88,47,32322,8670,64661,27,
dlantr,laset,10000,1000,31457280,1200000,100,364,58008,11421,96249,51,
dlantr,lantr,10000,1000,31457280,1200000,10,78399,40184604,8101883,17064742,9914,
dlantr,lange,10000,1000,31457280,1200000,45,165831,1620596500,16597569,553136573,45834,
dlantr,langemax,10000,1000,31457280,1200000,63,47,23141,2225,40983,22,
dlantr,laset,10000,1000,31457280,2301000,100,368,58008,16136,113463,53,
dlantr,lantr,10000,1000,31457280,2301000,10,95046,40184602,10947475,19911611,9881,
dlantr,lange,10000,1000,31457280,2301000,45,146547,1620596439,30734693,567555342,45757,
dlantr,langemax,10000,1000,31457280,2301000,63,42,23141,6128,45986,23,
dlantr,laset,10000,1100,31457280,1200000,100,342,58009,7884,96721,57,
dlantr,lantr,10000,1100,31457280,1200000,10,78548,43784606,8703930,18458446,9945,
dlantr,lange,10000,1100,31457280,1200000,45,163911,1604338365,16327378,547526396,41241,
dlantr,langemax,10000,1100,31457280,1200000,63,54,23139,2529,41558,24,
dlantr,laset,10000,1100,31457280,2301000,100,332,58009,13057,110068,59,
dlantr,lantr,10000,1100,31457280,2301000,10,96171,43784602,11423525,21173142,9913,
dlantr,lange,10000,1100,31457280,2301000,45,144458,1604338308,29217389,560930262,41273,
dlantr,langemax,10000,1100,31457280,2301000,63,54,23139,8480,48878,24,
dlantr,laset,12000,500,31457280,1200000,576,342,319333,8214,417287,55,
dlantr,lantr,12000,500,31457280,1200000,24,77752,24227041,5472309,10979994,11696,
dlantr,lange,12000,500,31457280,1200000,276,346759,2485860954,32732400,857167351,142364,
dlantr,langemax,12000,500,31457280,1200000,322,85,118259,11588,219397,92,
dlantr,laset,12000,500,31457280,2301000,576,343,319334,19135,444708,55,
dlantr,lantr,12000,500,31457280,2301000,24,105706,24227040,9740325,15251398,11706,
dlantr,lange,12000,500,31457280,2301000,276,323926,2485860846,75744791,900237732,142748,
dlantr,langemax,12000,500,31457280,2301000,322,63,118259,28376,242969,88,
dlantr,laset,12000,600,31457280,1200000,400,385,222710,8740,297047,57,
dlantr,lantr,12000,600,31457280,1200000,20,83334,29025201,6389964,12946305,11744,
dlantr,lange,12000,600,31457280,1200000,190,306025,2463927631,29521927,846117674,117216,
dlantr,langemax,12000,600,31457280,1200000,228,75,83743,4891,150377,72,
dlantr,laset,12000,600,31457280,2301000,400,354,222709,22116,315822,54,
dlantr,lantr,12000,600,31457280,2301000,20,114304,29025200,11174755,17740335,11717,
dlantr,lange,12000,600,31457280,2301000,190,278626,2463927522,66410773,882829413,117023,
dlantr,langemax,12000,600,31457280,2301000,228,64,83743,19498,172755,77,
dlantr,laset,12000,700,31457280,1200000,324,362,180985,10853,248403,54,
dlantr,lantr,12000,700,31457280,1200000,18,84697,33584281,7161070,14713366,11797,
dlantr,lange,12000,700,31457280,1200000,153,286669,2443175750,27797550,837610588,99692,
dlantr,langemax,12000,700,31457280,1200000,187,99,68684,7088,126879,59,
dlantr,laset,12000,700,31457280,2301000,324,387,180985,22083,274358,51,
dlantr,lantr,12000,700,31457280,2301000,18,120638,33584282,12159320,19728881,11838,
dlantr,lange,12000,700,31457280,2301000,153,257189,2443175643,61668210,871693168,99531,
dlantr,langemax,12000,700,31457280,2301000,187,85,68685,21289,146363,57,
dlantr,laset,12000,800,31457280,1200000,225,378,126634,13762,188281,49,
dlantr,lantr,12000,800,31457280,1200000,15,89046,38622903,8062620,16720307,11887,
dlantr,lange,12000,800,31457280,1200000,105,263427,2420315897,25946515,827668887,85813,
dlantr,langemax,12000,800,31457280,1200000,133,86,48852,6011,91548,51,
dlantr,laset,12000,800,31457280,2301000,225,410,126633,25538,206426,48,
dlantr,lantr,12000,800,31457280,2301000,15,126726,38622902,13436237,22105980,11833,
dlantr,lange,12000,800,31457280,2301000,105,232872,2420315790,56254352,858068234,85729,
dlantr,langemax,12000,800,31457280,2301000,133,81,48852,19563,106117,49,
dlantr,laset,12000,900,31457280,1200000,196,370,110713,11843,166488,57,
dlantr,lantr,12000,900,31457280,1200000,14,88708,42702442,8743494,18292109,11909,
dlantr,lange,12000,900,31457280,1200000,91,256485,2401826656,25157308,821027068,75713,
dlantr,langemax,12000,900,31457280,1200000,117,72,42974,4885,79193,38,
dlantr,laset,12000,900,31457280,2301000,196,369,110713,16532,185300,56,
dlantr,lantr,12000,900,31457280,2301000,14,131173,42702443,14257702,23815085,11837,
dlantr,lange,12000,900,31457280,2301000,91,224685,2401826551,54493625,850521725,75555,
dlantr,langemax,12000,900,31457280,2301000,117,72,42974,11194,87472,36,
dlantr,laset,12000,1000,31457280,1200000,144,378,82165,9929,128839,53,
dlantr,lantr,12000,1000,31457280,1200000,12,94460,48221523,9736022,20490793,11918,
dlantr,lange,12000,1000,31457280,1200000,66,244701,2376873227,24298673,811505912,67226,
dlantr,langemax,12000,1000,31457280,1200000,88,59,32330,3608,59539,35,
dlantr,laset,12000,1000,31457280,2301000,144,375,82167,20055,146726,54,
dlantr,lantr,12000,1000,31457280,2301000,12,133292,48221521,15107748,25868144,11887,
dlantr,lange,12000,1000,31457280,2301000,66,210004,2376873124,51221440,838739535,67257,
dlantr,langemax,12000,1000,31457280,2301000,88,54,32330,11679,68674,41,
dlantr,laset,12000,1100,31457280,1200000,121,401,69538,8156,116648,55,
dlantr,lantr,12000,1100,31457280,1200000,11,95225,52621066,10490218,22209772,11900,
dlantr,lange,12000,1100,31457280,1200000,55,235568,2356986241,23748607,804009845,60509,
dlantr,langemax,12000,1100,31457280,1200000,75,87,27553,4726,51708,30,
dlantr,laset,12000,1100,31457280,2301000,121,418,69538,22030,141103,52,
dlantr,lantr,12000,1100,31457280,2301000,11,141803,52621063,16511470,28239635,11890,
dlantr,lange,12000,1100,31457280,2301000,55,202948,2356986141,49811841,830396151,60518,
dlantr,langemax,12000,1100,31457280,2301000,75,103,27553,13162,62089,29,
dlantr,laset,14000,500,31457280,1200000,784,375,433527,9506,561427,61,
dlantr,lantr,14000,500,31457280,1200000,28,91158,28264881,6398648,12826045,13663,
dlantr,lange,14000,500,31457280,1200000,378,468208,3404546968,44357326,1173431211,195398,
dlantr,langemax,14000,500,31457280,1200000,432,103,158632,9661,283096,96,
dlantr,laset,14000,500,31457280,2301000,784,359,433526,15443,565361,48,
dlantr,lantr,14000,500,31457280,2301000,28,123857,28264880,11386753,17828550,13687,
dlantr,lange,14000,500,31457280,2301000,378,441583,3404546818,103852737,1232839399,194637,
dlantr,langemax,14000,500,31457280,2301000,432,65,158632,23891,306665,91,
dlantr,laset,14000,600,31457280,1200000,576,360,319333,5381,455484,70,
dlantr,lantr,14000,600,31457280,1200000,24,99006,33543044,7432792,15012595,13726,
dlantr,lange,14000,600,31457280,1200000,276,422992,3380336373,40521076,1161234440,161101,
dlantr,langemax,14000,600,31457280,1200000,322,91,118250,3627,219932,82,
dlantr,laset,14000,600,31457280,2301000,576,367,319332,21571,428554,56,
dlantr,lantr,14000,600,31457280,2301000,24,133791,33543040,13013400,20599055,13763,
dlantr,lange,14000,600,31457280,2301000,276,387148,3380336228,91971161,1212726837,161288,
dlantr,langemax,14000,600,31457280,2301000,322,85,118250,34058,243783,82,
dlantr,laset,14000,700,31457280,1200000,400,376,222709,11210,315700,60,
dlantr,lantr,14000,700,31457280,1200000,20,100252,39461201,8438569,17310191,13780,
dlantr,lange,14000,700,31457280,1200000,190,386767,3353373157,37646537,1149050599,136042,
dlantr,langemax,14000,700,31457280,1200000,228,77,83738,5215,149233,68,
dlantr,laset,14000,700,31457280,2301000,400,359,222711,19418,319779,60,
dlantr,lantr,14000,700,31457280,2301000,20,145030,39461206,14476459,23361156,13737,
dlantr,lange,14000,700,31457280,2301000,190,343255,3353373004,82566289,1194331853,136064,
dlantr,langemax,14000,700,31457280,2301000,228,79,83738,19452,170454,72,
dlantr,laset,14000,800,31457280,1200000,324,413,180985,14360,250402,59,
dlantr,lantr,14000,800,31457280,1200000,18,104775,44420286,9306352,19268667,13775,
dlantr,lange,14000,800,31457280,1200000,153,361277,3330818033,35019217,1139467857,122298,
dlantr,langemax,14000,800,31457280,1200000,187,120,68680,9521,130320,62,
dlantr,laset,14000,800,31457280,2301000,324,398,180985,27587,283657,50,
dlantr,lantr,14000,800,31457280,2301000,18,148077,44420284,15524026,25501728,13759,
dlantr,lange,14000,800,31457280,2301000,153,324758,3330817895,77812221,1181787720,118011,
dlantr,langemax,14000,800,31457280,2301000,187,103,68680,24958,148764,67,
dlantr,laset,14000,900,31457280,1200000,256,362,143653,8089,217041,53,
dlantr,lantr,14000,900,31457280,1200000,16,106964,49859365,10257994,21405609,13812,
dlantr,lange,14000,900,31457280,1200000,120,348590,3306153674,34605685,1129638369,103983,
dlantr,langemax,14000,900,31457280,1200000,150,90,55094,4631,105735,53,
dlantr,laset,14000,900,31457280,2301000,256,391,143653,20350,227607,48,
dlantr,lantr,14000,900,31457280,2301000,16,154449,49859361,16618655,27780619,13830,
dlantr,lange,14000,900,31457280,2301000,120,307572,3306153534,75369593,1170419650,103905,
dlantr,langemax,14000,900,31457280,2301000,150,81,55094,17392,116917,52,
dlantr,laset,14000,1000,31457280,1200000,196,411,110713,12583,164895,57,
dlantr,lantr,14000,1000,31457280,1200000,14,111966,56258443,11406712,23950183,13879,
dlantr,lange,14000,1000,31457280,1200000,91,333728,3277203357,33060928,1118762004,92710,
dlantr,langemax,14000,1000,31457280,1200000,117,108,42977,4931,78734,38,
dlantr,laset,14000,1000,31457280,2301000,196,414,110714,22650,187099,52,
dlantr,lantr,14000,1000,31457280,2301000,14,163097,56258444,18372779,30940807,13886,
dlantr,lange,14000,1000,31457280,2301000,91,289350,3277203217,71178967,1158663618,168655,
dlantr,langemax,14000,1000,31457280,2301000,117,101,42977,19546,95848,37,
dlantr,laset,14000,1100,31457280,1200000,169,401,95890,9549,146984,54,
dlantr,lantr,14000,1100,31457280,1200000,13,112129,60897984,12179310,25737663,13895,
dlantr,lange,14000,1100,31457280,1200000,78,328051,3256206146,32483126,1111152717,83613,
dlantr,langemax,14000,1100,31457280,1200000,102,65,37466,3724,67730,36,
dlantr,laset,14000,1100,31457280,2301000,169,392,95889,19146,167016,57,
dlantr,lantr,14000,1100,31457280,2301000,13,162375,60897983,18683011,32256306,13883,
dlantr,lange,14000,1100,31457280,2301000,78,283302,3256206003,69550909,1148113540,83606,
dlantr,langemax,14000,1100,31457280,2301000,102,70,37466,13951,81378,29,
dlantr,laset,16000,500,31457280,1200000,1024,383,565286,12213,702626,65,
dlantr,lantr,16000,500,31457280,1200000,32,104924,32302722,7319983,14666381,15654,
dlantr,lange,16000,500,31457280,1200000,496,623698,4467342738,58869915,1540503008,256826,
dlantr,langemax,16000,500,31457280,1200000,558,106,204906,10091,365728,123,
dlantr,laset,16000,500,31457280,2301000,1024,386,565286,22044,749076,53,
dlantr,lantr,16000,500,31457280,2301000,32,144807,32302724,13191478,20551025,15471,
dlantr,lange,16000,500,31457280,2301000,496,579657,4467342542,136703729,1617916576,255631,
dlantr,langemax,16000,500,31457280,2301000,558,86,204906,31782,406326,121,
dlantr,laset,16000,600,31457280,1200000,729,391,403331,14110,523669,56,
dlantr,lantr,16000,600,31457280,1200000,27,113196,38380424,8507281,17182695,15656,
dlantr,lange,16000,600,31457280,1200000,351,553240,4439387597,53207968,1524482449,211871,
dlantr,langemax,16000,600,31457280,1200000,403,124,148002,11547,268864,109,
dlantr,laset,16000,600,31457280,2301000,729,387,403329,20244,525221,53,
dlantr,lantr,16000,600,31457280,2301000,27,154001,38380420,14886326,23576657,15720,
dlantr,lange,16000,600,31457280,2301000,351,504036,4439387407,119272698,1593294351,211041,
dlantr,langemax,16000,600,31457280,2301000,403,109,148002,36181,297781,114,
dlantr,laset,16000,700,31457280,1200000,529,394,293529,16581,387841,58,
dlantr,lantr,16000,700,31457280,1200000,23,115967,44858583,9625547,19718187,15682,
dlantr,lange,16000,700,31457280,1200000,253,500220,4409811014,48233025,1512064493,286917,
dlantr,langemax,16000,700,31457280,1200000,297,154,109082,15198,204318,96,
dlantr,laset,16000,700,31457280,2301000,529,398,293529,21729,409079,51,
dlantr,lantr,16000,700,31457280,2301000,23,163562,44858584,16319877,26428255,15707,
dlantr,lange,16000,700,31457280,2301000,253,455421,4409810819,109979449,1571615886,179247,
dlantr,langemax,16000,700,31457280,2301000,297,167,109082,34855,236373,94,
dlantr,laset,16000,800,31457280,1200000,400,380,222708,12918,309466,55,
dlantr,lantr,16000,800,31457280,1200000,20,120936,51497205,10809365,22352026,15757,
dlantr,lange,16000,800,31457280,1200000,190,474552,4379618224,46414638,1497695531,155326,
dlantr,langemax,16000,800,31457280,1200000,228,98,83745,8307,157238,77,
dlantr,laset,16000,800,31457280,2301000,400,386,222708,24617,314312,61,
dlantr,lantr,16000,800,31457280,2301000,20,171102,51497202,18042702,29603002,15878,
dlantr,lange,16000,800,31457280,2301000,190,420765,4379618036,101819825,1553807651,155553,
dlantr,langemax,16000,800,31457280,2301000,228,96,83745,20810,172672,70,
dlantr,laset,16000,900,31457280,1200000,324,401,180984,12168,255401,51,
dlantr,lantr,16000,900,31457280,1200000,18,124553,57336287,11847504,24668710,15752,
dlantr,lange,16000,900,31457280,1200000,153,455822,4353100661,45381699,1487113130,136741,
dlantr,langemax,16000,900,31457280,1200000,187,128,68692,10467,128529,67,
dlantr,laset,16000,900,31457280,2301000,324,406,180984,37348,291760,50,
dlantr,lantr,16000,900,31457280,2301000,18,179144,57336283,19278572,32115159,15743,
dlantr,lange,16000,900,31457280,2301000,153,399405,4353100469,97705012,1539808811,136707,
dlantr,langemax,16000,900,31457280,2301000,187,159,68692,27935,155301,67,
dlantr,laset,16000,1000,31457280,1200000,256,438,143652,15931,207760,54,
dlantr,lantr,16000,1000,31457280,1200000,16,127165,64295363,13012099,27354445,15818,
dlantr,lange,16000,1000,31457280,1200000,120,439682,4321586922,44130819,1474968605,122069,
dlantr,langemax,16000,1000,31457280,1200000,150,110,55101,7998,102718,55,
dlantr,laset,16000,1000,31457280,2301000,256,398,143653,21586,234291,58,
dlantr,lantr,16000,1000,31457280,2301000,16,188216,64295363,21122657,35480190,15840,
dlantr,lange,16000,1000,31457280,2301000,120,380851,4321586731,93927358,1524911136,122103,
dlantr,langemax,16000,1000,31457280,2301000,150,99,55101,15724,127217,60,
dlantr,laset,16000,1100,31457280,1200000,225,411,126634,12651,185538,56,
dlantr,lantr,16000,1100,31457280,1200000,15,129374,69494905,13942431,29422393,15846,
dlantr,lange,16000,1100,31457280,1200000,105,432005,4298033264,43153927,1466539346,111727,
dlantr,langemax,16000,1100,31457280,1200000,133,112,48852,7915,92350,42,
dlantr,laset,16000,1100,31457280,2301000,225,416,126634,25370,207992,52,
dlantr,lantr,16000,1100,31457280,2301000,15,193310,69494902,22163011,37660455,15882,
dlantr,lange,16000,1100,31457280,2301000,105,374597,4298033081,92184661,1516025709,110549,
dlantr,langemax,16000,1100,31457280,2301000,133,115,48852,22741,111181,44,
dlantr,laset,18000,500,31457280,1200000,1296,362,714614,12238,913342,57,
dlantr,lantr,18000,500,31457280,1200000,36,119797,36340566,8278585,16545724,17645,
dlantr,lange,18000,500,31457280,1200000,630,789226,5674245591,74183207,1956045594,325286,
dlantr,langemax,18000,500,31457280,1200000,700,190,257028,18312,462629,141,
dlantr,laset,18000,500,31457280,2301000,1296,341,714615,19490,912307,58,
dlantr,lantr,18000,500,31457280,2301000,36,160974,36340562,14704829,23002156,17498,
dlantr,lange,18000,500,31457280,2301000,630,731404,5674245347,172761369,2053920512,324530,
dlantr,langemax,18000,500,31457280,2301000,700,151,257027,45636,501383,131,
dlantr,laset,18000,600,31457280,1200000,900,405,497209,10897,620100,66,
dlantr,lantr,18000,600,31457280,1200000,30,127925,43537802,9648301,19486425,17536,
dlantr,lange,18000,600,31457280,1200000,435,703671,5641095590,67909043,1936925571,268216,
dlantr,langemax,18000,600,31457280,1200000,493,116,181041,11440,329750,112,
dlantr,laset,18000,600,31457280,2301000,900,390,497212,27391,654274,61,
dlantr,lantr,18000,600,31457280,2301000,30,175985,43537803,16994107,26848022,17690,
dlantr,lange,18000,600,31457280,2301000,435,639549,5641095347,151587804,2024810444,268458,
dlantr,langemax,18000,600,31457280,2301000,493,125,181041,33761,362287,118,
dlantr,laset,18000,700,31457280,1200000,676,362,374233,14806,490266,54,
dlantr,lantr,18000,700,31457280,1200000,26,131072,50335964,10818958,22142329,17602,
dlantr,lange,18000,700,31457280,1200000,325,646321,5609964884,62840454,1922017983,227504,
dlantr,langemax,18000,700,31457280,1200000,375,145,137709,12595,258031,90,
dlantr,laset,18000,700,31457280,2301000,676,365,374233,25926,513251,58,
dlantr,lantr,18000,700,31457280,2301000,26,185439,50335963,18434907,29773935,17642,
dlantr,lange,18000,700,31457280,2301000,325,578129,5609964643,138612946,2000777578,228091,
dlantr,langemax,18000,700,31457280,2301000,375,118,137709,38254,298730,87,
dlantr,laset,18000,800,31457280,1200000,529,391,293532,14089,399841,59,
dlantr,lantr,18000,800,31457280,1200000,23,136648,57294587,12051073,24899989,17716,
dlantr,lange,18000,800,31457280,1200000,253,606272,5578254354,59401055,1907567329,206911,
dlantr,langemax,18000,800,31457280,1200000,297,193,109082,16096,212772,90,
dlantr,laset,18000,800,31457280,2301000,529,383,293530,27446,410706,59,
dlantr,lantr,18000,800,31457280,2301000,23,191905,57294584,20131321,33010373,17711,
