algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,8192,256,37486592,1000000,32,6994585,1411418,
invert,gemm,8192,256,37486592,1000000,10416,435435600,416502279,
invert,trsm,8192,256,37486592,1000000,496,199756279,17609076,
invert,getri,8192,256,37486592,1000000,32,20730861,3141648,
invert,getrf,8192,256,37486592,4000000,32,7001374,1368170,
invert,gemm,8192,256,37486592,4000000,10416,428590879,415318308,
invert,trsm,8192,256,37486592,4000000,496,198953999,17946271,
invert,getri,8192,256,37486592,4000000,32,20627474,3097147,
invert,getrf,8192,512,37486592,1000000,16,19932802,2937958,
invert,gemm,8192,512,37486592,1000000,1240,317995738,238858570,
invert,trsm,8192,512,37486592,1000000,120,251860436,18750636,
invert,getri,8192,512,37486592,1000000,16,43194541,8376432,
invert,getrf,8192,512,37486592,4000000,16,19942140,2939640,
invert,gemm,8192,512,37486592,4000000,1240,322558759,247854984,
invert,trsm,8192,512,37486592,4000000,120,251910235,18531286,
invert,getri,8192,512,37486592,4000000,16,43047534,8142298,
invert,getrf,8192,1024,37486592,1000000,8,53695213,7197328,
invert,gemm,8192,1024,37486592,1000000,140,152240601,132678903,
invert,trsm,8192,1024,37486592,1000000,28,267376562,21618258,
invert,getri,8192,1024,37486592,1000000,8,90445913,26331344,
invert,getrf,8192,1024,37486592,4000000,8,53507993,6997498,
invert,gemm,8192,1024,37486592,4000000,140,157235368,125828828,
invert,trsm,8192,1024,37486592,4000000,28,267370404,19581250,
invert,getri,8192,1024,37486592,4000000,8,89597799,25730246,
invert,getrf,8192,2048,37486592,1000000,4,147016240,17920818,
invert,gemm,8192,2048,37486592,1000000,14,121533616,72406828,
invert,trsm,8192,2048,37486592,1000000,6,248410165,23448262,
invert,getri,8192,2048,37486592,1000000,4,229290627,94650562,
invert,getrf,8192,2048,37486592,4000000,4,147145365,17483402,
invert,gemm,8192,2048,37486592,4000000,14,129678181,72520050,
invert,trsm,8192,2048,37486592,4000000,6,248960110,22083988,
invert,getri,8192,2048,37486592,4000000,4,231911704,92816560,
invert,getrf,10240,256,37486592,1000000,40,8737587,1742876,
invert,gemm,10240,256,37486592,1000000,20540,850015853,835906776,
invert,trsm,10240,256,37486592,1000000,780,310980959,28465585,
