algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,8192,256,37486592,1000000,32,1178066,193339303,83432396,29063384,
invert,gemm,8192,256,37486592,1000000,10416,336505926,41358165604,14709218100,3945646681,
invert,trsm,8192,256,37486592,1000000,496,8388127,2313850305,1283537173,597301923,
invert,getri,8192,256,37486592,1000000,32,1187772,325766398,155334632,59855984,
invert,getrf,8192,256,37486592,4000000,32,1368589,193339801,98710703,44471922,
invert,gemm,8192,256,37486592,4000000,10416,313564584,41358320827,15750109444,4987348318,
invert,trsm,8192,256,37486592,4000000,496,8342123,2313862048,1329906019,645455752,
invert,getri,8192,256,37486592,4000000,32,1070530,325766924,168335006,72542279,
invert,getrf,8192,512,37486592,1000000,16,3060966,477354631,238261579,108829821,
invert,gemm,8192,512,37486592,1000000,1240,200413165,38217782541,12837622192,2976787781,
invert,trsm,8192,512,37486592,1000000,120,8424522,3339570400,1737049025,775806813,
invert,getri,8192,512,37486592,1000000,16,2711067,753859515,407333065,188943102,
invert,getrf,8192,512,37486592,4000000,16,3025453,477354652,294325714,164111565,
invert,gemm,8192,512,37486592,4000000,1240,197535912,38217741724,13435113008,3569878363,
invert,trsm,8192,512,37486592,4000000,120,8645020,3339573814,1769928785,810851558,
invert,getri,8192,512,37486592,4000000,16,2569328,753859718,471858761,251948160,
invert,getrf,8192,1024,37486592,1000000,8,8042129,1310923598,625210885,274214729,
invert,gemm,8192,1024,37486592,1000000,140,147700318,33935590057,10733778505,2093350568,
invert,trsm,8192,1024,37486592,1000000,28,11587044,4888414372,2221701318,869731313,
invert,getri,8192,1024,37486592,1000000,8,6532204,2073480389,1055267046,483030428,
invert,getrf,8192,1024,37486592,4000000,8,7767085,1310923450,769067606,418161760,
invert,gemm,8192,1024,37486592,4000000,140,142015689,33935580789,11132149828,2482755630,
invert,trsm,8192,1024,37486592,4000000,28,11176789,4888413578,2277353603,926189024,
invert,getri,8192,1024,37486592,4000000,8,6727507,2073480092,1239394739,666850104,
invert,getrf,8192,2048,37486592,1000000,4,24053891,3916131137,2011042959,961823232,
invert,gemm,8192,2048,37486592,1000000,14,118974479,26941609064,8400747782,1562369352,
invert,trsm,8192,2048,37486592,1000000,6,16096119,7092999381,2808979689,914479888,
invert,getri,8192,2048,37486592,1000000,4,25456656,6672240720,3379293018,1573144194,
invert,getrf,8192,2048,37486592,4000000,4,23885832,3916130818,2335226088,1287310711,
invert,gemm,8192,2048,37486592,4000000,14,113907601,26941607383,8612727204,1765817856,
invert,trsm,8192,2048,37486592,4000000,6,14956057,7092998798,2855027876,961362197,
invert,getri,8192,2048,37486592,4000000,4,25277276,6672240070,3789347184,1980001226,
invert,getrf,10240,256,37486592,1000000,40,1622175,241647955,105237892,37317550,
invert,gemm,10240,256,37486592,1000000,20540,608363153,81557199335,28713219360,7472933391,
invert,trsm,10240,256,37486592,1000000,780,12810599,3638736873,2001806466,923631945,
invert,getri,10240,256,37486592,1000000,40,1664075,407198068,196734072,76995157,
invert,getrf,10240,256,37486592,4000000,40,1722230,241648000,124510690,56670531,
invert,gemm,10240,256,37486592,4000000,20540,612311362,81557231404,30802954769,9582724388,
invert,trsm,10240,256,37486592,4000000,780,12659312,3638726488,2070525555,996146176,
invert,getri,10240,256,37486592,4000000,40,1763031,407195116,215399481,95996778,
invert,getrf,10240,512,37486592,1000000,20,4483411,596714480,299756685,137978537,
invert,gemm,10240,512,37486592,1000000,2470,375813412,76127360280,25270419153,5649075084,
invert,trsm,10240,512,37486592,1000000,190,12802024,5287655206,2719010108,1200582032,
invert,getri,10240,512,37486592,1000000,20,4062288,942303714,511779186,238779620,
invert,getrf,10240,512,37486592,4000000,20,4382204,596714573,379440395,217109757,
invert,gemm,10240,512,37486592,4000000,2470,373660501,76127300969,26344119172,6726303111,
invert,trsm,10240,512,37486592,4000000,190,12947470,5287658280,2795460862,1277661784,
invert,getri,10240,512,37486592,4000000,20,4184437,942303597,608502629,335657893,
invert,getrf,10240,1024,37486592,1000000,10,8941339,1638648585,774282300,338116090,
invert,gemm,10240,1024,37486592,1000000,285,199991587,69083143970,21584385779,4012619450,
invert,trsm,10240,1024,37486592,1000000,45,17666060,7856377757,3555960010,1384500688,
invert,getri,10240,1024,37486592,1000000,10,6750954,2591839869,1316950439,600976682,
invert,getrf,10240,1024,37486592,4000000,10,9252041,1638648369,944689547,507495079,
invert,gemm,10240,1024,37486592,4000000,285,205881871,69083163999,22218016614,4642471502,
invert,trsm,10240,1024,37486592,4000000,45,17932416,7856378581,3634116502,1463647669,
invert,getri,10240,1024,37486592,4000000,10,7295741,2591839617,1529475734,813559712,
invert,getrf,10240,2048,37486592,1000000,5,28751274,4895115469,2504126965,1192314205,
invert,gemm,10240,2048,37486592,1000000,30,148506672,57732018995,17755637217,3113709375,
invert,trsm,10240,2048,37486592,1000000,10,23336418,11821664460,4656154462,1500928957,
invert,getri,10240,2048,37486592,1000000,5,31482938,8340250283,4218405390,1961533266,
invert,getrf,10240,2048,37486592,4000000,5,28762473,4895114939,2910641970,1599844276,
