algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,18432,256,37486592,1000000,72,3709562,350234464,158399223,59777213,
invert,gemm,18432,256,37486592,1000000,121836,4033482971,483768467518,171383910867,45416152992,
invert,trsm,18432,256,37486592,1000000,2556,44923184,11923847660,6649393769,3113557896,
invert,getri,18432,256,37486592,1000000,72,2970342,580243521,281049280,110858844,
invert,getrf,18432,256,37486592,4000000,72,3782353,350234168,200462005,101376590,
invert,gemm,18432,256,37486592,4000000,121836,3918165889,483767772449,185736074649,59808456123,
invert,trsm,18432,256,37486592,4000000,2556,44683310,11923820457,6812702990,3287632463,
invert,getri,18432,256,37486592,4000000,72,3019908,580243244,316114108,145701638,
invert,getrf,18432,512,37486592,1000000,36,8598335,1073918243,541774502,251175917,
invert,gemm,18432,512,37486592,1000000,14910,2378544858,459537647198,153329789468,34801012532,
invert,trsm,18432,512,37486592,1000000,630,43970408,17532763943,9026651544,3992679426,
invert,getri,18432,512,37486592,1000000,36,8007287,1696119294,930331193,438029966,
invert,getrf,18432,512,37486592,4000000,36,8855282,1073918310,697969171,406211515,
invert,gemm,18432,512,37486592,4000000,14910,2353283314,459537840155,160857192036,42345394569,
invert,trsm,18432,512,37486592,4000000,630,44033691,17532758882,9256927493,4227564539,
invert,getri,18432,512,37486592,4000000,36,7604713,1696118829,1098394335,605811532,
invert,getrf,18432,1024,37486592,1000000,18,17799161,2949331747,1397039576,614351746,
invert,gemm,18432,1024,37486592,1000000,1785,1310183353,432678781567,135726485073,25678367184,
invert,trsm,18432,1024,37486592,1000000,153,63883622,26711686115,12105537731,4722449632,
invert,getri,18432,1024,37486592,1000000,18,12916596,4665312109,2370760905,1083894089,
invert,getrf,18432,1024,37486592,4000000,18,20140818,2949331720,1766470276,981931187,
invert,gemm,18432,1024,37486592,4000000,1785,1257564532,432678648880,140188496850,30117194878,
invert,trsm,18432,1024,37486592,4000000,153,61142347,26711682643,12379992877,5001505665,
invert,getri,18432,1024,37486592,4000000,18,13698208,4665313482,2774906747,1487498900,
invert,getrf,18432,2048,37486592,1000000,9,56893072,8811261993,4535894403,2177175943,
invert,gemm,18432,2048,37486592,1000000,204,1055501135,392577724654,121110606654,21572976701,
invert,trsm,18432,2048,37486592,1000000,36,85586522,42557988540,16860100305,5493420184,
invert,getri,18432,2048,37486592,1000000,9,54247764,15012445699,7606781307,3546120231,
invert,getrf,18432,2048,37486592,4000000,9,57755442,8811261106,5503409279,3149034002,
invert,gemm,18432,2048,37486592,4000000,204,954907484,392577696187,124206787191,24578179937,
invert,trsm,18432,2048,37486592,4000000,36,80929049,42557985929,17159230338,5797885694,
invert,getri,18432,2048,37486592,4000000,9,60132814,15012444037,8808658047,4752776951,
invert,getrf,20480,256,37486592,1000000,80,3705265,398537759,178000742,65712576,
invert,gemm,20480,256,37486592,1000000,167480,5625389436,665004223884,236946805426,63625188610,
invert,trsm,20480,256,37486592,1000000,3160,59529923,14741485715,8123315663,3763771984,
invert,getri,20480,256,37486592,1000000,80,2958983,661702853,321604268,127030708,
invert,getrf,20480,256,37486592,4000000,80,3617428,398537458,217882882,105298279,
invert,gemm,20480,256,37486592,4000000,167480,5445687737,665005095026,257027401790,83724374264,
invert,trsm,20480,256,37486592,4000000,3160,58516339,14741512898,8475301760,4109949076,
invert,getri,20480,256,37486592,4000000,80,2914198,661702362,350760114,156754394,
invert,getrf,20480,512,37486592,1000000,40,10070241,1193370282,604992054,282297239,
invert,gemm,20480,512,37486592,1000000,20540,3356757410,633058841120,213359400831,49838019669,
invert,trsm,20480,512,37486592,1000000,780,60510416,21707203578,11220005024,4986645346,
invert,getri,20480,512,37486592,1000000,40,8231024,1884609171,1022738332,477076395,
invert,getrf,20480,512,37486592,4000000,40,9161558,1193369707,768131786,444146486,
invert,gemm,20480,512,37486592,4000000,20540,3286091586,633058933094,225052451094,61405222477,
invert,trsm,20480,512,37486592,4000000,780,59922294,21707215570,11518818497,5286481031,
invert,getri,20480,512,37486592,4000000,40,7792866,1884609031,1215414231,667855873,
invert,getrf,20480,1024,37486592,1000000,20,23477067,3277104155,1565896047,696334761,
invert,gemm,20480,1024,37486592,1000000,2470,2187416255,598720783566,189243125383,36801702157,
invert,trsm,20480,1024,37486592,1000000,190,87213553,33171371789,15081222383,5907813836,
invert,getri,20480,1024,37486592,1000000,20,18176108,5183653901,2642054433,1212139503,
invert,getrf,20480,1024,37486592,4000000,20,22672403,3277103622,1988903563,1117742457,
invert,gemm,20480,1024,37486592,4000000,2470,2154745218,598720678539,196558052336,43968936329,
invert,trsm,20480,1024,37486592,4000000,190,83721382,33171370437,15465444499,6298736730,
invert,getri,20480,1024,37486592,4000000,20,18210905,5183651468,3137381650,1700270489,
invert,getrf,20480,2048,37486592,1000000,10,62131509,9790014905,5049902181,2427855275,
invert,gemm,20480,2048,37486592,1000000,285,2088559827,548454159607,170546552253,31344484171,
invert,trsm,20480,2048,37486592,1000000,45,127034127,53197484766,21070747853,6867381408,
invert,getri,20480,2048,37486592,1000000,10,57019393,16680450429,8463475360,3936646615,
invert,getrf,20480,2048,37486592,4000000,10,67024030,9790013655,6281644039,3671457072,
invert,gemm,20480,2048,37486592,4000000,285,2086960796,548454131180,175999220369,36563543659,
invert,trsm,20480,2048,37486592,4000000,45,123121523,53197480439,21545290167,7339630122,
invert,getri,20480,2048,37486592,4000000,10,73954004,16680448079,9927471527,5423754005,
