algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
qr, 16384, 1024, 1, 4965384261, 4487453844, 792315350, 353302199, 37.563400
qr, 16384, 1024, 2, 5054424439, 4624652711, 800130131, 356104777, 38.177100
qr, 16384, 1024, 3, 5073606945, 4563736364, 809337457, 358824444, 38.238500
qr, 16384, 1024, 4, 5418241561, 4818589837, 865129381, 349126095, 41.053200
qr, 16384, 1024, 5, 5037587812, 4526668771, 800002973, 362237108, 38.153100
qr, 16384, 1024, 6, 5370216354, 4726345871, 849290760, 344057067, 40.269000
qr, 16384, 1024, 7, 5054110658, 4570325092, 793581777, 361622615, 38.168300
qr, 16384, 1024, 8, 5000637345, 4519415616, 797405920, 351525165, 37.759900
qr, 16384, 1024, 9, 4941904097, 4559554917, 797694142, 357281254, 37.866400
qr, 16384, 1024, 10, 5214057270, 4746072628, 837087358, 359469767, 39.912900
qr, 16384, 1024, 11, 4929748000, 4542605925, 792118270, 356831358, 37.655100
qr, 16384, 1024, 12, 4938148552, 4569616597, 804213884, 346801245, 37.836500
qr, 16384, 1024, 13, 4823891276, 4433193912, 775634923, 355439854, 36.655500
qr, 16384, 1024, 14, 5301428140, 4680167645, 851530619, 339745298, 40.240800
qr, 16384, 1024, 15, 5245232178, 4660397981, 820789155, 364792667, 39.255700
qr, 16384, 1024, 16, 5100352238, 4653300954, 820413509, 354124605, 38.979400
qr, 16384, 2048, 1, 16927803649, 15457238810, 2612361046, 912205967, 125.212000
qr, 16384, 2048, 2, 16046511289, 14873066722, 2496801278, 875042909, 119.728000
qr, 16384, 2048, 3, 16810267818, 15271771451, 2566709533, 924314524, 124.186000
qr, 16384, 2048, 4, 18414668129, 16674295388, 2787219865, 1018148002, 136.378000
qr, 16384, 2048, 5, 16691396540, 15227379108, 2572566571, 914759827, 123.539000
qr, 16384, 2048, 6, 17050242423, 15643301628, 2632881895, 943325447, 126.747000
qr, 16384, 2048, 7, 16695844282, 15177022426, 2581197990, 924021100, 123.855000
qr, 16384, 2048, 8, 16752370322, 15300585464, 2594015030, 926041297, 124.327000
qr, 16384, 2048, 9, 16615629644, 15079197054, 2556093368, 925636980, 122.875000
qr, 16384, 2048, 10, 17859644892, 16377570805, 2742039195, 974936410, 132.825000
qr, 16384, 2048, 11, 16332275572, 15044090210, 2509518255, 878614847, 121.890000
qr, 16384, 2048, 12, 16300776263, 15001730882, 2539875918, 881808462, 121.709000
qr, 16384, 2048, 13, 16787789177, 15228911270, 2577358853, 908264748, 123.957000
qr, 16384, 2048, 14, 17074211417, 15456916546, 2647490962, 947707566, 125.947000
qr, 16384, 2048, 15, 15662514347, 14184825259, 2452481906, 855049267, 115.840000
qr, 16384, 2048, 16, 15926100586, 14518196476, 2461211015, 859871536, 118.078000
qr, 32768, 1024, 1, 30781702631, 27700724069, 5537011386, 2068572959, 251.077000
