algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,32768,512,1,1849621425,2133236055,147489169,311924359,16.586400
cholesky,32768,512,2,1812343260,2082178202,145384869,301627214,16.069800
cholesky,32768,512,3,1516712487,1689611153,148845591,335730517,17.889000
cholesky,32768,512,4,1526053588,1699260665,154759240,337871950,17.977800
cholesky,32768,512,5,1705852932,1964888525,139562821,287260346,15.355200
cholesky,32768,512,6,1749896277,1993814903,141583828,295077728,15.743300
cholesky,32768,512,7,1493632468,1653364725,148614913,332481775,17.777600
cholesky,32768,512,8,1653956154,1508423445,361230353,141966237,18.005600
cholesky,32768,512,9,1832572213,2086125153,147678415,306860211,16.335300
cholesky,32768,512,10,1789237668,2048347479,143484517,298921057,15.946500
cholesky,32768,512,11,1517039817,1678525794,155541391,337296028,17.931700
cholesky,32768,512,12,1511880040,1682180874,150252762,337771996,17.953200
cholesky,32768,512,13,1726910985,2004685420,142413945,296783127,15.816200
cholesky,32768,512,14,1750793553,2003927914,140849245,299769243,15.968600
cholesky,32768,512,15,1509977458,1672031731,150397760,342793150,18.216900
cholesky,32768,512,16,1511245642,1672565848,152231221,342128440,18.212800
cholesky,32768,1024,1,1708037071,1933476862,164031009,281295305,14.859900
cholesky,32768,1024,2,1718779902,1947940753,164885483,284056418,15.013500
cholesky,32768,1024,3,1367286233,1494952044,169898009,292854561,15.459100
cholesky,32768,1024,4,1367598245,1499846441,171089955,290666386,15.445900
cholesky,32768,1024,5,1648547538,1860901303,162913589,278903929,14.793700
cholesky,32768,1024,6,1666715582,1873814050,164458552,282339958,14.967000
cholesky,32768,1024,7,1337793816,1449456372,169817607,292417073,15.511400
cholesky,32768,1024,8,1358619813,1473658215,172130019,295445264,15.713800
cholesky,32768,1024,9,1675445234,1893123388,164098115,283404378,14.944000
cholesky,32768,1024,10,1692119814,1907045777,163914378,282307721,14.913100
cholesky,32768,1024,11,1354246472,1487084511,171578744,294658508,15.592800
cholesky,32768,1024,12,1357886355,1480438715,171176430,295256034,15.607200
cholesky,32768,1024,13,1633016022,1832698250,162674879,280839043,14.869600
cholesky,32768,1024,14,1639905226,1851604086,164143372,283798155,15.005200
cholesky,32768,1024,15,1346621675,1457638541,171740985,297501523,15.807600
cholesky,32768,1024,16,1336798153,1447963273,172046832,295725713,15.704700
cholesky,32768,2048,1,1690761175,1869272986,145316004,271719983,14.379500
cholesky,32768,2048,2,1647707208,1748052166,149098393,256307528,13.544900
cholesky,32768,2048,3,1336449825,1406623413,154568311,270860322,14.307200
cholesky,32768,2048,4,1334530031,1430936278,156400226,273422108,14.451600
cholesky,32768,2048,5,1611600183,1771508649,150547166,269038566,14.251500
cholesky,32768,2048,6,1609413055,1747221540,151526135,265909165,14.124200
cholesky,32768,2048,7,1257423112,1310707643,158023266,258081103,13.770000
cholesky,32768,2048,8,1339901416,1274696444,287135146,146989777,14.292800
cholesky,32768,2048,9,1651046188,1808111338,148616244,271590912,14.362800
cholesky,32768,2048,10,1617488962,1770362655,151380924,266180878,14.092500
cholesky,32768,2048,11,1281298905,1373114282,161808485,268427622,14.181000
cholesky,32768,2048,12,1329446364,1451654853,152713691,283348793,15.064200
cholesky,32768,2048,13,1585550629,1766530389,150804113,275504636,14.623900
cholesky,32768,2048,14,1536584445,1676469585,157235897,262312931,14.004700
cholesky,32768,2048,15,1234999524,1312285520,159637936,266063618,14.159900
cholesky,32768,2048,16,1275169282,1368066688,157693214,277905512,14.892100
