algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,32768,512,1,1798618320,2075892330,145304804,298467275,15.901800
cholesky,32768,512,2,1795742046,2046808908,146874354,295724658,15.728700
cholesky,32768,512,3,1525956848,1679843905,152533778,336047410,17.826400
cholesky,32768,512,4,1508557051,1676401531,148587985,332680247,17.706100
cholesky,32768,512,5,1745756578,1981701775,142959038,293105206,15.597400
cholesky,32768,512,6,1930375734,1849461512,319261352,137640147,15.869100
cholesky,32768,512,7,1507773728,1666606756,152260658,336945888,17.956000
cholesky,32768,512,8,1505980886,1669292785,152541275,339275404,18.027700
cholesky,32768,512,9,1816762012,2062990812,146217281,304429256,16.126400
cholesky,32768,512,10,1797705969,2050189149,141229236,300877912,15.975200
cholesky,32768,512,11,1495264727,1656778596,146827644,331617050,17.595600
cholesky,32768,512,12,1519828080,1684398519,152634636,339643109,18.004500
cholesky,32768,512,13,1739500613,2011043131,142449656,299245233,15.919800
cholesky,32768,512,14,1758650588,2016432460,144140320,302797801,16.059000
cholesky,32768,512,15,1507238573,1661586933,151342918,341390644,18.109200
cholesky,32768,512,16,1499604193,1646536861,151255861,338228226,17.952200
cholesky,32768,1024,1,1715798586,1924588823,163710367,281946854,14.857800
cholesky,32768,1024,2,1704215669,1907501891,162568727,280838630,14.819000
cholesky,32768,1024,3,1377130142,1513174288,170916468,294226374,15.558800
cholesky,32768,1024,4,1362607901,1486799539,169703851,291463516,15.421500
cholesky,32768,1024,5,1651879682,1860810605,162675904,280481742,14.872000
cholesky,32768,1024,6,1653962197,1860647641,162743147,280490050,14.865900
cholesky,32768,1024,7,1361768975,1482151968,172357744,297783119,15.794500
cholesky,32768,1024,8,1350242271,1467060454,171403238,293857109,15.643900
cholesky,32768,1024,9,1667636844,1892022134,164098880,280421444,14.798700
cholesky,32768,1024,10,1666480780,1871265229,162591998,280889946,14.812700
cholesky,32768,1024,11,1467942531,1357827823,315482006,166681535,15.626400
cholesky,32768,1024,12,1360368343,1485241193,171449750,294182678,15.575600
cholesky,32768,1024,13,1770370406,1693448179,300800922,157490918,14.873300
cholesky,32768,1024,14,1629501993,1832092051,162736461,280235595,14.847800
cholesky,32768,1024,15,1349485620,1461658856,172112301,298565592,15.829300
cholesky,32768,1024,16,1343534768,1458728077,172077555,297798650,15.810100
cholesky,32768,2048,1,1668974487,1830670241,147279498,266412902,14.069600
cholesky,32768,2048,2,1637977741,1773463783,153682747,258472539,13.677300
cholesky,32768,2048,3,1357775088,1468376124,154455443,280638689,14.870200
cholesky,32768,2048,4,1331977791,1427550300,160824083,271375932,14.391200
cholesky,32768,2048,5,1587213894,1723463606,151705100,261128160,13.835300
cholesky,32768,2048,6,1610290861,1757877153,151703402,267759333,14.231900
cholesky,32768,2048,7,1257001787,1331006358,165375482,259944858,13.914300
cholesky,32768,2048,8,1280928911,1361813835,162771146,267641416,14.326300
cholesky,32768,2048,9,1569157055,1675436751,153580237,252220791,13.320300
cholesky,32768,2048,10,1637708882,1826936607,150136085,272663564,14.458500
cholesky,32768,2048,11,1370511506,1292732713,290004386,161103951,14.325500
cholesky,32768,2048,12,1284132455,1370364412,162480645,268206613,14.221100
cholesky,32768,2048,13,1559725682,1734734451,150782939,271938559,14.417500
cholesky,32768,2048,14,1530103749,1690867253,154457585,263929667,14.050200
cholesky,32768,2048,15,1259003368,1334034121,164042377,269915685,14.399600
cholesky,32768,2048,16,1250304783,1322497103,163398094,267909793,14.291500
