algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,16384,512,1,242004691,276661523,19701045,41898637,2.208880
cholesky,16384,512,2,240327205,278166280,20129613,41950611,2.217210
cholesky,16384,512,3,201483859,225152256,20513398,44852516,2.359550
cholesky,16384,512,4,197269636,221464826,20341458,43676741,2.312290
cholesky,16384,512,5,232666885,268927717,19496469,42055630,2.232630
cholesky,16384,512,6,235122567,271065773,19508082,42673521,2.266030
cholesky,16384,512,7,197188887,220198717,20545284,45080792,2.391540
cholesky,16384,512,8,195704882,219605273,20464576,44588193,2.387840
cholesky,16384,512,9,240587091,278140035,19916239,42995218,2.265070
cholesky,16384,512,10,237863832,276045314,20107673,42229423,2.231070
cholesky,16384,512,11,198350628,222365276,20307797,44771855,2.362790
cholesky,16384,512,12,197615094,221820843,20414775,44543548,2.354940
cholesky,16384,512,13,251746670,242311208,45076003,18982771,2.236740
cholesky,16384,512,14,230811909,266265676,19698903,42261445,2.243450
cholesky,16384,512,15,195918383,218151907,20653623,45223572,2.398810
cholesky,16384,512,16,215572752,197048507,48009579,20156036,2.394750
cholesky,16384,1024,1,223682716,248276342,20955140,36924668,1.946750
cholesky,16384,1024,2,221041732,244117051,21344908,36162070,1.920470
cholesky,16384,1024,3,181659875,196560776,22097148,37320892,1.972610
cholesky,16384,1024,4,180933192,199228310,21929780,37728806,1.996800
cholesky,16384,1024,5,215645689,240101620,21304057,37725929,2.012210
cholesky,16384,1024,6,211708442,233346571,21213710,36546896,1.954770
cholesky,16384,1024,7,176852940,191171691,21921886,37754801,2.032740
cholesky,16384,1024,8,181129175,197468855,23076761,38581122,2.081840
cholesky,16384,1024,9,209298231,230863605,21524484,34888513,1.846010
cholesky,16384,1024,10,217636528,244165940,20933215,37115734,1.971080
cholesky,16384,1024,11,180944056,195339465,22309909,37975763,2.006940
cholesky,16384,1024,12,181417748,199510780,21818718,38524864,2.043850
cholesky,16384,1024,13,205477013,229596885,20668020,36964111,1.976020
cholesky,16384,1024,14,211581307,231464557,21707916,37468874,2.013470
cholesky,16384,1024,15,176125465,188740240,22647596,38469265,2.061170
cholesky,16384,1024,16,176917210,189732058,22309083,38716772,2.084680
cholesky,16384,2048,1,225386996,243422472,21645385,33837709,1.842780
cholesky,16384,2048,2,225491915,243778368,22375485,33668399,1.887150
cholesky,16384,2048,3,195289905,211015451,23041418,35859712,1.979400
cholesky,16384,2048,4,204488063,219343006,24502843,37044590,2.118880
cholesky,16384,2048,5,231287555,254922199,22194410,36756567,2.076050
cholesky,16384,2048,6,232617325,251848537,23318378,36282589,2.119160
cholesky,16384,2048,7,198581584,211710212,24260093,37697517,2.142280
cholesky,16384,2048,8,208467301,225545382,25269572,39720513,2.349160
cholesky,16384,2048,9,217078607,228988672,21779106,33690493,1.844910
cholesky,16384,2048,10,225563144,243979478,22610783,35512983,2.003980
cholesky,16384,2048,11,188111334,202696930,22729910,36096434,1.988410
cholesky,16384,2048,12,195607654,209038649,25181994,36549099,2.112790
cholesky,16384,2048,13,219061024,234039623,21602452,36099875,2.043110
cholesky,16384,2048,14,222844888,236279730,24409620,36111886,2.119760
cholesky,16384,2048,15,189360904,202899749,23702882,38066798,2.159400
cholesky,16384,2048,16,192748469,203826505,24096643,38762351,2.254230
