algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,12288,512,1,125557357,113963942,14590753,7423667,0.944939
cholesky,12288,512,2,124705858,113027421,14372514,7341629,0.930451
cholesky,12288,512,3,129086339,109806909,20666704,12637402,1.630130
cholesky,12288,512,4,130630525,109759485,20804542,12686821,1.653830
cholesky,12288,512,5,124826340,108079435,15684504,8343060,1.055760
cholesky,12288,512,6,124709337,108485929,15564139,8185943,1.056090
cholesky,12288,512,7,129924777,109739831,20914228,13097244,1.695670
cholesky,12288,512,8,130022495,110038720,21522831,13093342,1.700250
cholesky,12288,512,9,124987839,107486052,15452327,8132026,1.052100
cholesky,12288,512,10,125021835,108985194,15752313,8276061,1.052570
cholesky,12288,512,11,129790744,110086022,21309779,13047320,1.690590
cholesky,12288,512,12,129467197,109306238,21221544,12976817,1.689030
cholesky,12288,512,13,125633894,106981660,15865748,8670357,1.112160
cholesky,12288,512,14,124287340,108078520,16121289,8732980,1.116650
cholesky,12288,512,15,130574189,109900414,21524361,13420487,1.744240
cholesky,12288,512,16,129181432,109476831,22026476,13424847,1.742580
cholesky,12288,1024,1,120114988,121283625,8935017,14367144,0.939452
cholesky,12288,1024,2,129698399,120259519,15682607,8257043,0.984535
cholesky,12288,1024,3,133722375,110145409,20781929,12896340,1.557560
cholesky,12288,1024,4,132369412,110616416,20712283,13141308,1.565910
cholesky,12288,1024,5,123425649,110923910,16252655,9415452,1.076740
cholesky,12288,1024,6,128605811,109784204,16640188,9518161,1.112880
cholesky,12288,1024,7,127734475,110623374,21075566,13645351,1.622240
cholesky,12288,1024,8,128905187,111167013,21463895,13591112,1.639810
cholesky,12288,1024,9,125856489,108752346,16478926,9411825,1.096850
cholesky,12288,1024,10,124790086,109697656,16224548,9282296,1.084230
cholesky,12288,1024,11,129747532,109330714,21154760,13694357,1.624590
cholesky,12288,1024,12,130003024,110343651,21301471,13878401,1.640730
cholesky,12288,1024,13,124449449,111410054,17291050,10218763,1.199290
cholesky,12288,1024,14,125628158,111625691,17675432,10243121,1.214240
cholesky,12288,1024,15,130797517,111772785,22576910,14634481,1.773260
cholesky,12288,1024,16,133441980,112500627,22805430,14667192,1.782640
cholesky,12288,2048,1,156056302,137748610,18142924,10119711,1.261130
cholesky,12288,2048,2,160736344,150022443,19301057,11064027,1.366130
cholesky,12288,2048,3,160563981,150815471,22571998,14303281,1.762440
cholesky,12288,2048,4,167416808,149124679,23846840,15088845,1.873850
cholesky,12288,2048,5,171542529,143814085,21351701,12771231,1.615150
cholesky,12288,2048,6,172170213,151278666,22475639,13665745,1.733650
cholesky,12288,2048,7,168133969,156323269,25541009,16224686,2.090240
cholesky,12288,2048,8,179068511,148640244,26511595,17240851,2.187620
cholesky,12288,2048,9,165000310,141891055,21563468,12760674,1.601220
cholesky,12288,2048,10,182232688,131589446,22401617,13724544,1.684260
cholesky,12288,2048,11,154613496,150969828,18538934,23359352,2.084010
cholesky,12288,2048,12,168765986,146072868,26697904,17147444,2.188020
cholesky,12288,2048,13,188094428,128482520,23755820,15407115,1.883320
cholesky,12288,2048,14,159764178,158875570,24441888,15626671,1.979750
cholesky,12288,2048,15,175255899,147832813,27944777,18623390,2.370120
cholesky,12288,2048,16,177754977,151487100,29049314,19273716,2.474490
