algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
cholesky, 32768, 512, 1, 2263157475, 2273041300, 127100511, 262087531, 16.653100
cholesky, 32768, 512, 2, 2249870095, 2242706417, 130639907, 270217278, 17.072900
cholesky, 32768, 512, 3, 2144634524, 2192918764, 231075670, 378450611, 31.147700
cholesky, 32768, 512, 4, 2133108553, 2185757405, 230647117, 384919327, 31.069800
cholesky, 32768, 512, 5, 2274378760, 2316510305, 131490281, 260872757, 17.333100
cholesky, 32768, 512, 6, 2291252801, 2295704328, 134587414, 271971239, 17.777500
cholesky, 32768, 512, 7, 2148139886, 2199679977, 235440501, 378953016, 31.612900
cholesky, 32768, 512, 8, 2192783327, 2231147670, 241817387, 394790276, 32.506300
cholesky, 32768, 512, 9, 2338731378, 2387446464, 135782910, 277312409, 17.974500
cholesky, 32768, 512, 10, 2346334509, 2349122282, 137692258, 279024340, 18.170300
cholesky, 32768, 512, 11, 2141591991, 2183379786, 233862305, 381208435, 31.429600
cholesky, 32768, 512, 12, 2144177311, 2190452339, 235134760, 379803742, 31.584800
cholesky, 32768, 512, 13, 2312657349, 2388477528, 140221210, 279657103, 18.481300
cholesky, 32768, 512, 14, 2290748469, 2319476851, 137909151, 273482926, 18.117100
cholesky, 32768, 512, 15, 2139049334, 2187894790, 236534818, 385157992, 31.772300
cholesky, 32768, 512, 16, 2243623284, 2263455387, 250305598, 395749402, 33.679500
cholesky, 32768, 1024, 1, 2189602610, 2187944289, 145442198, 256566297, 16.000800
cholesky, 32768, 1024, 2, 2143155341, 2134499906, 146667085, 257773268, 16.200600
cholesky, 32768, 1024, 3, 2105703472, 2121615785, 244080609, 366988921, 29.449100
cholesky, 32768, 1024, 4, 2189074291, 2033227278, 356410823, 250193907, 29.424600
cholesky, 32768, 1024, 5, 2186964616, 2204102634, 151168054, 265111898, 16.776400
cholesky, 32768, 1024, 6, 2159643702, 2162205219, 151714142, 261500562, 16.893200
cholesky, 32768, 1024, 7, 2105173749, 2120131597, 249512706, 372546722, 30.187400
cholesky, 32768, 1024, 8, 2109623261, 2133423066, 250447491, 373220565, 30.277800
cholesky, 32768, 1024, 9, 2183410060, 2202237526, 151318851, 259458104, 16.838900
cholesky, 32768, 1024, 10, 2178950293, 2146068786, 256092165, 155889497, 16.974300
cholesky, 32768, 1024, 11, 2092491164, 2120411381, 250540774, 375425142, 30.293300
cholesky, 32768, 1024, 12, 2106579690, 2122364256, 250272825, 376035199, 30.212400
cholesky, 32768, 1024, 13, 2184762657, 2189795297, 158069043, 265856258, 17.742200
cholesky, 32768, 1024, 14, 2192852602, 2185422567, 158714091, 269726607, 17.818400
cholesky, 32768, 1024, 15, 2089818076, 2121598268, 254757378, 379921307, 30.892400
cholesky, 32768, 1024, 16, 2097646181, 2120525822, 255773099, 385076826, 31.004900
cholesky, 32768, 2048, 1, 2121474427, 2118149607, 138337949, 253615769, 15.562700
cholesky, 32768, 2048, 2, 2133525605, 2121298463, 140149270, 263897521, 16.204800
cholesky, 32768, 2048, 3, 2098282776, 2131115943, 229137573, 365252340, 28.050200
cholesky, 32768, 2048, 4, 2103465563, 2127701279, 231957440, 362943020, 28.206400
cholesky, 32768, 2048, 5, 2122162352, 2136901512, 147743303, 268702731, 17.147700
cholesky, 32768, 2048, 6, 2131534887, 2159214626, 146921692, 269832269, 17.250700
cholesky, 32768, 2048, 7, 2100625726, 2103861253, 241640963, 375144433, 29.594400
cholesky, 32768, 2048, 8, 2075334226, 2091578447, 242233945, 375800436, 29.636100
cholesky, 32768, 2048, 9, 2102911121, 2149264762, 149780191, 267933600, 17.183300
cholesky, 32768, 2048, 10, 2121499452, 2178691200, 151001789, 269460203, 17.374200
cholesky, 32768, 2048, 11, 2094102061, 2127612717, 241076225, 378792137, 29.673200
cholesky, 32768, 2048, 12, 2067779924, 2105532879, 241754168, 377673156, 29.700200
cholesky, 32768, 2048, 13, 2117722178, 2184433434, 158805891, 281705069, 18.693300
cholesky, 32768, 2048, 14, 2134259002, 2128789472, 158958356, 281593394, 18.655900
cholesky, 32768, 2048, 15, 2065561179, 2087645718, 250952451, 384819388, 30.826600
cholesky, 32768, 2048, 16, 2089385643, 2103466417, 253543429, 389589729, 31.024200
