algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,16384,512,1,289511466,269448406,32152384,16463167,2.136380
cholesky,16384,512,2,288243769,267049182,32238110,16427473,2.126690
cholesky,16384,512,3,297599641,253394676,46571686,28848425,3.845030
cholesky,16384,512,4,298815885,254477253,46930348,29055771,3.850790
cholesky,16384,512,5,273638826,282493417,19589783,33009658,2.377550
cholesky,16384,512,6,289227409,256694778,33421519,18008100,2.335250
cholesky,16384,512,7,301430197,256313430,47865958,29941549,3.976490
cholesky,16384,512,8,297879547,254156393,47606914,29863198,3.965790
cholesky,16384,512,9,290886401,257428724,33128753,17779671,2.319110
cholesky,16384,512,10,291837449,258739450,34048880,17904916,2.341610
cholesky,16384,512,11,298784758,254177267,47332402,29737906,3.948530
cholesky,16384,512,12,298684355,254487386,47167559,29770725,3.945440
cholesky,16384,512,13,290284352,253713218,35466241,19142259,2.482810
cholesky,16384,512,14,288553583,253220909,35369561,19183660,2.488860
cholesky,16384,512,15,300681970,255104510,48590000,30634655,4.049650
cholesky,16384,512,16,301429892,256351394,48586420,30790898,4.062640
cholesky,16384,1024,1,285432069,268556197,34370196,18370052,2.106030
cholesky,16384,1024,2,284644657,269793621,34036548,18848238,2.102880
cholesky,16384,1024,3,283450141,265444877,32537224,45887699,3.632820
cholesky,16384,1024,4,305793040,257922741,49437375,30979807,3.787570
cholesky,16384,1024,5,284200078,258611703,36868533,20450867,2.378650
cholesky,16384,1024,6,292743758,250311615,36422813,20814365,2.380240
cholesky,16384,1024,7,299582363,254519063,50059397,31320921,3.827270
cholesky,16384,1024,8,300941002,255429522,50399899,31501507,3.849580
cholesky,16384,1024,9,290608082,252965661,36201744,20684712,2.367310
cholesky,16384,1024,10,288848381,255497514,36715853,20718633,2.382800
cholesky,16384,1024,11,294912209,251727688,49133242,31425878,3.833610
cholesky,16384,1024,12,296225255,252351221,49777708,31475390,3.839720
cholesky,16384,1024,13,287987238,255669207,38701166,22777523,2.624980
cholesky,16384,1024,14,285490786,260507512,38828340,22484406,2.609790
cholesky,16384,1024,15,300899377,253992270,51703290,32461964,4.017880
cholesky,16384,1024,16,297717377,252750147,50780639,33132211,4.028450
cholesky,16384,2048,1,308620731,283292305,35757064,19137760,2.312030
cholesky,16384,2048,2,333646546,302872821,38708098,21991577,2.625320
cholesky,16384,2048,3,327339372,286685363,49576254,30921912,3.831110
cholesky,16384,2048,4,352220351,307409369,53776103,33746843,4.225570
cholesky,16384,2048,5,314064687,273680329,38840059,23153658,2.747460
cholesky,16384,2048,6,313463736,277414146,39590173,22577888,2.788510
cholesky,16384,2048,7,329724192,273423312,52252698,33030711,4.154660
cholesky,16384,2048,8,314988695,297553926,39016775,48638302,4.255490
cholesky,16384,2048,9,312766045,266406118,39054383,22760769,2.663050
cholesky,16384,2048,10,339572922,305882579,43053848,25423750,3.142690
cholesky,16384,2048,11,328063186,278464436,52285165,33124102,4.138570
cholesky,16384,2048,12,346295745,298343413,55616663,36323271,4.527910
cholesky,16384,2048,13,364739789,307750189,48640123,29155818,3.617890
cholesky,16384,2048,14,327951187,278460041,44205678,26497764,3.225470
cholesky,16384,2048,15,331348273,272761936,53522353,35579294,4.451490
cholesky,16384,2048,16,367964268,305147474,60834789,40367995,5.125020
