algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_VEC_DP,
qr,geqrt,8192,512,23068672,1200000,16,1012613,
qr,ormqr,8192,512,23068672,1200000,120,5428605,
qr,tsmqr,8192,512,23068672,1200000,1240,161903511,
qr,tsqrt,8192,512,23068672,1200000,120,10768894,
qr,geqrt,8192,512,23068672,2801000,16,1013508,
qr,ormqr,8192,512,23068672,2801000,120,5043210,
qr,tsmqr,8192,512,23068672,2801000,1240,160034307,
qr,tsqrt,8192,512,23068672,2801000,120,10572844,
qr,geqrt,12288,512,23068672,1200000,24,1970457,
qr,ormqr,12288,512,23068672,1200000,276,12376208,
qr,tsmqr,12288,512,23068672,1200000,4324,556601775,
qr,tsqrt,12288,512,23068672,1200000,276,25392978,
qr,geqrt,12288,512,23068672,2801000,24,2060459,
qr,ormqr,12288,512,23068672,2801000,276,11751761,
qr,tsmqr,12288,512,23068672,2801000,4324,552069750,
qr,tsqrt,12288,512,23068672,2801000,276,25183073,
qr,geqrt,16384,512,23068672,1200000,32,2245329,
qr,ormqr,16384,512,23068672,1200000,496,23278615,
qr,tsmqr,16384,512,23068672,1200000,10416,1394802541,
qr,tsqrt,16384,512,23068672,1200000,496,45570924,
qr,geqrt,16384,512,23068672,2801000,32,2264503,
qr,ormqr,16384,512,23068672,2801000,496,21705932,
qr,tsmqr,16384,512,23068672,2801000,10416,1335834968,
qr,tsqrt,16384,512,23068672,2801000,496,46045962,
qr,geqrt,20480,512,23068672,1200000,40,2922617,
qr,ormqr,20480,512,23068672,1200000,780,33834149,
qr,tsmqr,20480,512,23068672,1200000,20540,2632744601,
qr,tsqrt,20480,512,23068672,1200000,780,72565355,
qr,geqrt,20480,512,23068672,2801000,40,2772957,
qr,ormqr,20480,512,23068672,2801000,780,33649735,
qr,tsmqr,20480,512,23068672,2801000,20540,2573313777,
qr,tsqrt,20480,512,23068672,2801000,780,72097634,
qr,geqrt,24576,512,23068672,1200000,48,3430006,
qr,ormqr,24576,512,23068672,1200000,1128,48789316,
qr,tsmqr,24576,512,23068672,1200000,35720,4511402369,
qr,tsqrt,24576,512,23068672,1200000,1128,103956679,
qr,geqrt,24576,512,23068672,2801000,48,3377549,
qr,ormqr,24576,512,23068672,2801000,1128,48600854,
qr,tsmqr,24576,512,23068672,2801000,35720,4448504428,
qr,tsqrt,24576,512,23068672,2801000,1128,103568898,
qr,geqrt,28672,512,23068672,1200000,56,4113365,
qr,ormqr,28672,512,23068672,1200000,1540,65995452,
qr,tsmqr,28672,512,23068672,1200000,56980,7131226047,
qr,tsqrt,28672,512,23068672,1200000,1540,141457552,
qr,geqrt,28672,512,23068672,2801000,56,3947970,
qr,ormqr,28672,512,23068672,2801000,1540,68303647,
qr,tsmqr,28672,512,23068672,2801000,56980,7042378818,
qr,tsqrt,28672,512,23068672,2801000,1540,138260946,
