algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
invert,getrf,22528,256,37486592,1000000,88,6312509,590795,
invert,gemm,22528,256,37486592,1000000,223300,12502020220,108457416,
invert,trsm,22528,256,37486592,1000000,3828,175324361,7125693,
invert,getri,22528,256,37486592,1000000,88,6229841,272704,
invert,getrf,22528,256,37486592,4000000,88,6251212,594147,
invert,gemm,22528,256,37486592,4000000,223300,12277100875,147985121,
invert,trsm,22528,256,37486592,4000000,3828,167958020,8362824,
invert,getri,22528,256,37486592,4000000,88,6191435,273019,
invert,getrf,22528,512,37486592,1000000,44,32279527,3058374,
invert,gemm,22528,512,37486592,1000000,27434,9997332708,48386513,
invert,trsm,22528,512,37486592,1000000,946,234824121,7055239,
invert,getri,22528,512,37486592,1000000,44,56812351,3628396,
invert,getrf,22528,512,37486592,4000000,44,32243063,3093957,
invert,gemm,22528,512,37486592,4000000,27434,9773183370,62444542,
invert,trsm,22528,512,37486592,4000000,946,224483496,11073999,
invert,getri,22528,512,37486592,4000000,44,55395214,3922139,
invert,getrf,22528,1024,37486592,1000000,22,74586864,6074000,
invert,gemm,22528,1024,37486592,1000000,3311,7511354870,26004566,
invert,trsm,22528,1024,37486592,1000000,231,325409500,6099476,
invert,getri,22528,1024,37486592,1000000,22,182519080,8541546,
invert,getrf,22528,1024,37486592,4000000,22,74596461,6128791,
invert,gemm,22528,1024,37486592,4000000,3311,7423822297,34802195,
invert,trsm,22528,1024,37486592,4000000,231,318606581,9512004,
invert,getri,22528,1024,37486592,4000000,22,176237115,9278419,
invert,getrf,22528,2048,37486592,1000000,11,179292774,7550767,
invert,gemm,22528,2048,37486592,1000000,385,6058507784,10988263,
invert,trsm,22528,2048,37486592,1000000,55,486031066,5044602,
invert,getri,22528,2048,37486592,1000000,11,473752990,13440184,
invert,getrf,22528,2048,37486592,4000000,11,178577002,7594399,
invert,gemm,22528,2048,37486592,4000000,385,6040067432,14336382,
invert,trsm,22528,2048,37486592,4000000,55,477683346,8068748,
invert,getri,22528,2048,37486592,4000000,11,458847698,15065690,
invert,getrf,24576,256,37486592,1000000,96,5727066,519305,
invert,gemm,24576,256,37486592,1000000,290320,17492970485,72367437,
invert,trsm,24576,256,37486592,1000000,4560,184184186,5829318,
invert,getri,24576,256,37486592,1000000,96,5700692,129307,
invert,getrf,24576,256,37486592,4000000,96,5681614,527275,
invert,gemm,24576,256,37486592,4000000,290320,16606791187,91434630,
invert,trsm,24576,256,37486592,4000000,4560,178634317,6267815,
invert,getri,24576,256,37486592,4000000,96,5602779,135185,
invert,getrf,24576,512,37486592,1000000,48,35287796,3322344,
invert,gemm,24576,512,37486592,1000000,35720,15924301632,48161316,
invert,trsm,24576,512,37486592,1000000,1128,290787729,7537822,
invert,getri,24576,512,37486592,1000000,48,62025378,3923919,
invert,getrf,24576,512,37486592,4000000,48,35302191,3352804,
invert,gemm,24576,512,37486592,4000000,35720,15262270129,61073178,
invert,trsm,24576,512,37486592,4000000,1128,279219681,11530947,
invert,getri,24576,512,37486592,4000000,48,60228631,4224873,
invert,getrf,24576,1024,37486592,1000000,24,81874448,6654521,
invert,gemm,24576,1024,37486592,1000000,4324,13666011957,25529695,
invert,trsm,24576,1024,37486592,1000000,276,443320481,6369584,
invert,getri,24576,1024,37486592,1000000,24,199350841,9271143,
invert,getrf,24576,1024,37486592,4000000,24,81765206,6733498,
invert,gemm,24576,1024,37486592,4000000,4324,13212967290,36229765,
invert,trsm,24576,1024,37486592,4000000,276,429644555,10576830,
invert,getri,24576,1024,37486592,4000000,24,192283269,10108895,
invert,getrf,24576,2048,37486592,1000000,12,195872571,8782973,
invert,gemm,24576,2048,37486592,1000000,506,11257354963,10427361,
invert,trsm,24576,2048,37486592,1000000,66,728653115,4938593,
invert,getri,24576,2048,37486592,1000000,12,517701324,14996059,
invert,getrf,24576,2048,37486592,4000000,12,196212837,8898735,
invert,gemm,24576,2048,37486592,4000000,506,10875487559,13849362,
invert,trsm,24576,2048,37486592,4000000,66,707482861,8418338,
invert,getri,24576,2048,37486592,4000000,12,501179267,16998157,
