algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,22528,256,37486592,1000000,88,4280446,374364100,171470717,65611711,
invert,gemm,22528,256,37486592,1000000,223300,7584131091,886646765696,314905400570,83778046400,
invert,trsm,22528,256,37486592,1000000,3828,67334951,17857748208,9805556910,4518296766,
invert,getri,22528,256,37486592,1000000,88,3364603,620976316,304737588,122221582,
invert,getrf,22528,256,37486592,4000000,88,4343776,374363677,222380773,113749755,
invert,gemm,22528,256,37486592,4000000,223300,7345731914,886647187965,342218097310,111243725175,
invert,trsm,22528,256,37486592,4000000,3828,67120956,17857755278,10157876778,4872940777,
invert,getri,22528,256,37486592,4000000,88,3331876,620981666,346731944,163416427,
invert,getrf,22528,512,37486592,1000000,44,11659334,1312660575,665879291,310773031,
invert,gemm,22528,512,37486592,1000000,27434,4379030368,845536711758,282379352831,64088822928,
invert,trsm,22528,512,37486592,1000000,946,67597757,26326953089,13551986348,5995264239,
invert,getri,22528,512,37486592,1000000,44,10302850,2073083204,1139900428,538181894,
invert,getrf,22528,512,37486592,4000000,44,10898516,1312660274,846521774,490534698,
invert,gemm,22528,512,37486592,4000000,27434,4346408550,845537477117,297327257278,79200158682,
invert,trsm,22528,512,37486592,4000000,946,67838050,26326957622,13933379233,6384716422,
invert,getri,22528,512,37486592,4000000,44,9929502,2073079857,1349459500,749218383,
invert,getrf,22528,1024,37486592,1000000,22,22544615,3604947494,1711150912,753381039,
invert,gemm,22528,1024,37486592,1000000,3311,2558915054,802576523987,251952897681,47747840378,
invert,trsm,22528,1024,37486592,1000000,231,103480736,40329403701,18274753342,7129249665,
invert,getri,22528,1024,37486592,1000000,22,16353812,5702033411,2904323909,1329222517,
invert,getrf,22528,1024,37486592,4000000,22,26431812,3604947149,2184370735,1224480852,
invert,gemm,22528,1024,37486592,4000000,3311,2400463111,802576493022,260639676649,56432991861,
invert,trsm,22528,1024,37486592,4000000,231,94767572,40329399353,18700308813,7560967212,
invert,getri,22528,1024,37486592,4000000,22,16500257,5702031524,3362132527,1787698060,
invert,getrf,22528,2048,37486592,1000000,11,75565187,10769136055,5579836693,2689699123,
invert,gemm,22528,2048,37486592,1000000,385,2142143152,740894229829,228709614402,40697806274,
invert,trsm,22528,2048,37486592,1000000,55,140850690,65019147634,25642165783,8285511466,
invert,getri,22528,2048,37486592,1000000,11,85236225,18348538605,9332078332,4346158189,
invert,getrf,22528,2048,37486592,4000000,11,63112326,10769135224,6600627033,3711909799,
invert,gemm,22528,2048,37486592,4000000,385,1913234740,740894192193,234307443906,46304205516,
invert,trsm,22528,2048,37486592,4000000,55,125150725,65019144883,26189146999,8822152216,
invert,getri,22528,2048,37486592,4000000,11,59065990,18348537202,10526536817,5555250838,
invert,getrf,24576,256,37486592,1000000,96,2667464,344187963,152165355,54687674,
invert,gemm,24576,256,37486592,1000000,290320,10575004160,1152760243003,412837205616,112129425702,
invert,trsm,24576,256,37486592,1000000,4560,97955704,21272583830,11819122022,5526026103,
invert,getri,24576,256,37486592,1000000,96,2244212,570090224,272709958,105691706,
invert,getrf,24576,256,37486592,4000000,96,2361270,344188351,174349570,77214397,
invert,gemm,24576,256,37486592,4000000,290320,10439529115,1152764765026,451423939094,150715318440,
invert,trsm,24576,256,37486592,4000000,4560,96117961,21272604355,12456964293,6166106445,
invert,getri,24576,256,37486592,4000000,96,2261574,570089908,304560521,129527463,
invert,getrf,24576,512,37486592,1000000,48,9633949,1432037680,715938903,328297846,
invert,gemm,24576,512,37486592,1000000,35720,6861520484,1100918085819,372888732643,88127855350,
invert,trsm,24576,512,37486592,1000000,1128,106974823,31391952530,16415830181,7390582134,
invert,getri,24576,512,37486592,1000000,48,7290463,2261500481,1222353823,567451079,
invert,getrf,24576,512,37486592,4000000,48,9809989,1432037554,897570162,508235432,
invert,gemm,24576,512,37486592,4000000,35720,7161819049,1100918039753,398769838774,113741166321,
invert,trsm,24576,512,37486592,4000000,1128,111755328,31391963994,16944869931,7935688695,
invert,getri,24576,512,37486592,4000000,48,7258375,2261501267,1422752295,766022948,
invert,getrf,24576,1024,37486592,1000000,24,30798800,3932586581,1900552250,855058852,
invert,gemm,24576,1024,37486592,1000000,4324,6087118814,1048124759431,333339925613,66239718216,
invert,trsm,24576,1024,37486592,1000000,276,165682752,48185779844,22191234114,8858307073,
invert,getri,24576,1024,37486592,1000000,24,25366536,6220376625,3189884980,1470638651,
invert,getrf,24576,1024,37486592,4000000,24,30244027,3932586058,2458644269,1412943410,
invert,gemm,24576,1024,37486592,4000000,4324,5733398769,1048124670114,348470936538,80905485024,
invert,trsm,24576,1024,37486592,4000000,276,159050434,48185778755,22848598387,9512238386,
invert,getri,24576,1024,37486592,4000000,24,25636277,6220375528,3856772371,2137269262,
invert,getrf,24576,2048,37486592,1000000,12,74820904,11748381163,6128409209,2968967371,
invert,gemm,24576,2048,37486592,1000000,506,5398433749,973746707095,304131509251,56731813755,
invert,trsm,24576,2048,37486592,1000000,66,292585438,78022978977,31094721203,10251238221,
invert,getri,24576,2048,37486592,1000000,12,70041646,20016590429,10217692832,4778386171,
invert,getrf,24576,2048,37486592,4000000,12,78547364,11748379553,7810872105,4658151479,
invert,gemm,24576,2048,37486592,4000000,506,5071171967,973746644977,314504914924,66744173953,
invert,trsm,24576,2048,37486592,4000000,66,282684687,78022972935,32064796980,11206006738,
invert,getri,24576,2048,37486592,4000000,12,76723775,20016587737,12121963705,6702407753,
