algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,8192,512,37486592,1000000,16,862157,267298452,97987786,22549418,
cholesky,trsm,8192,512,37486592,1000000,120,7066912,4826040959,2016451709,682702417,
cholesky,syrk,8192,512,37486592,1000000,120,11304303,2121782103,768699426,162537668,
cholesky,gemm,8192,512,37486592,1000000,560,46186486,17538808837,5879227142,1071769515,
cholesky,potrf,8192,512,37486592,4000000,16,808021,267298294,99723362,26876935,
cholesky,trsm,8192,512,37486592,4000000,120,7011706,4826036778,2032602083,717338465,
cholesky,syrk,8192,512,37486592,4000000,120,10956919,2121778198,765223254,208827230,
cholesky,gemm,8192,512,37486592,4000000,560,46482395,17538803079,5738195714,1194823976,
cholesky,potrf,8192,1024,37486592,1000000,8,1827977,736205393,273574672,73299317,
cholesky,trsm,8192,1024,37486592,1000000,28,8326923,6253274974,2452854968,769025057,
cholesky,syrk,8192,1024,37486592,1000000,28,12361482,3650874697,1155678868,218480581,
cholesky,gemm,8192,1024,37486592,1000000,56,33423468,13685534497,4174269789,688072633,
cholesky,potrf,8192,1024,37486592,4000000,8,1773034,736204975,281684264,82497349,
cholesky,trsm,8192,1024,37486592,4000000,28,7896203,6253272647,2490045695,813490132,
cholesky,syrk,8192,1024,37486592,4000000,28,12318512,3650873285,1199644205,262804503,
cholesky,gemm,8192,1024,37486592,4000000,56,31946121,13685530692,4251113271,765473067,
cholesky,potrf,8192,2048,37486592,1000000,4,3680554,2193115719,824038987,236518543,
cholesky,trsm,8192,2048,37486592,1000000,6,13361985,8253707211,2973680845,804943813,
cholesky,syrk,8192,2048,37486592,1000000,6,15344571,5997669369,1840452705,313165036,
cholesky,gemm,8192,2048,37486592,1000000,4,17987210,7729465192,2321153645,360978180,
cholesky,potrf,8192,2048,37486592,4000000,4,3687056,2193115637,841306159,254375784,
cholesky,trsm,8192,2048,37486592,4000000,6,13093083,8253706495,3019625255,851090670,
cholesky,syrk,8192,2048,37486592,4000000,6,14758130,5997668842,1897155149,369753049,
cholesky,gemm,8192,2048,37486592,4000000,4,17248652,7729464927,2362178430,401421528,
cholesky,potrf,10240,512,37486592,1000000,20,1070541,334118096,119579793,28546089,
cholesky,trsm,10240,512,37486592,1000000,190,11250435,7641234886,3167066381,1083922869,
cholesky,syrk,10240,512,37486592,1000000,190,19282443,3359489585,1151392535,270569347,
cholesky,gemm,10240,512,37486592,1000000,1140,105106504,35704005424,11473603841,2235924646,
cholesky,potrf,10240,512,37486592,4000000,20,1059491,334117732,124537019,33635625,
cholesky,trsm,10240,512,37486592,4000000,190,11478823,7641228358,3217678016,1136744211,
cholesky,syrk,10240,512,37486592,4000000,190,19482326,3359486878,1219326995,339431196,
