algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,trsm,10240,1024,37486592,1000000,90,36009043,17869722692,7532306745,2671758480,835782979,68694996,122929905,2121902,12866434560
invert,getri,10240,1024,37486592,1000000,10,6632823,2591839034,1314723631,598352734,112153679,32984578,82972733,3859501,1867119680
invert,getrf,10240,1024,37486592,4000000,10,9831309,1638648337,955424763,518226762,66848385,8924136,33831628,2650160,979639010
invert,gemm,10240,1024,37486592,4000000,285,197438680,69083144163,22234022873,4658812224,307109244,270053646,640174679,3706510,76728239220
invert,trsm,10240,1024,37486592,4000000,90,35714230,17869721114,7719071475,2859520103,832315571,65167414,120314742,3846178,12866434560
invert,getri,10240,1024,37486592,4000000,10,7977867,2591838800,1542867369,827463790,112755156,32327192,80409581,4213969,1867119680
invert,getrf,10240,2048,37486592,1000000,5,30847532,4895115457,2504920545,1194448134,183453144,22345202,81448181,3485477,3754242545
invert,gemm,10240,2048,37486592,1000000,30,143947768,57732019323,17760092562,3121412498,255699992,164549210,473598856,1236094,64613253240
invert,trsm,10240,2048,37486592,1000000,20,48264595,25541828222,9716295442,2949431850,805589851,78270156,171317625,1704061,22201753600
invert,getri,10240,2048,37486592,1000000,5,32261890,8340249868,4215174250,1958959589,290170737,118217762,215664456,6129581,7298616960
invert,getrf,10240,2048,37486592,4000000,5,30222394,4895115021,2954245702,1645581567,183245555,22037980,81547696,3499711,3754242545
invert,gemm,10240,2048,37486592,4000000,30,147006101,57732014725,18169834889,3521457074,254526728,164533460,472264923,1472216,64613253240
invert,trsm,10240,2048,37486592,4000000,20,48949622,25541826142,9874733352,3111846205,803916646,74573124,169872121,2959315,22201753600
invert,getri,10240,2048,37486592,4000000,5,32485362,8340249082,4804009027,2549427980,286891352,116211832,208395430,6895815,7298616960
invert,getrf,12288,256,37486592,1000000,48,2358651,289963627,128577536,46855235,10488912,2123552,4702035,440229,91869552
invert,gemm,12288,256,37486592,1000000,35720,1151600304,141831397023,50296882273,13359825794,1484450628,1487305315,2065262071,15268762,150405918240
invert,trsm,12288,256,37486592,1000000,2256,39635728,14068250569,6645406786,2664872698,899504149,84487785,85722929,3283393,5931439104
invert,getri,12288,256,37486592,1000000,48,2038739,488617845,235651342,92012175,30952787,4757532,4800398,162012,169112832
invert,getrf,12288,256,37486592,4000000,48,2324869,289963975,153719025,71995562,10481994,2073598,4686422,445300,91869552
invert,gemm,12288,256,37486592,4000000,35720,1126782182,141830496563,54215638427,17263607655,1433726806,1482732887,2001099516,19708824,150405918240
invert,trsm,12288,256,37486592,4000000,2256,39652745,14068238167,6821807572,2849858696,895018936,81199530,82081405,3969277,5931439104
invert,getri,12288,256,37486592,4000000,48,2001515,488618244,261174018,117443304,31022445,4746694,4830008,166649,169112832
invert,getrf,12288,512,37486592,1000000,24,5281054,716024655,360201091,166303443,29943887,4481084,17524553,1636686,319025592
invert,gemm,12288,512,37486592,1000000,4324,671431712,133269097013,44628498038,10241770647,1096566196,891167130,1817017795,7684418,145656136592
invert,trsm,12288,512,37486592,1000000,552,44553891,18734884793,8613658161,3391489836,1131464049,89488434,127928560,3719710,10444652544
invert,getri,12288,512,37486592,1000000,24,4730195,1130772899,615211006,284863761,64794595,12563560,30935245,1970902,594383616
invert,getrf,12288,512,37486592,4000000,24,5101271,716024605,454975796,260117357,29744344,4356368,17529061,1645108,319025592
invert,gemm,12288,512,37486592,4000000,4324,682512271,133269058320,47072421107,12648403471,1092885176,890683012,1797181064,9426204,145656136592
invert,trsm,12288,512,37486592,4000000,552,45292228,18734884277,8910991980,3690764083,1127635979,81708600,122891102,6853100,10444652544
invert,getri,12288,512,37486592,4000000,24,4630674,1130772204,726757269,398397023,64241089,12120188,30180100,2125823,594383616
invert,getrf,12288,1024,37486592,1000000,12,12738030,1966251463,939528562,416737330,80245566,10956950,40797790,3178219,1175566812
invert,gemm,12288,1024,37486592,1000000,506,451470386,122652913277,38711406215,7485918826,545146860,500683276,1308928007,4125459,136226277352
invert,trsm,12288,1024,37486592,1000000,132,63146842,26208926313,11087737992,3962767446,1222272534,103913566,190687915,2957783,18870770688
invert,getri,12288,1024,37486592,1000000,12,10510208,3110216723,1587811440,729757464,135028944,39647030,100073933,4618293,2240543616
invert,getrf,12288,1024,37486592,4000000,12,13075856,1966251257,1187369140,662744811,80092748,10592802,40754085,3213206,1175566812
invert,gemm,12288,1024,37486592,4000000,506,436507858,122652893358,40149846561,8887223285,542356186,498486576,1321831501,5707855,136226277352
invert,trsm,12288,1024,37486592,4000000,132,61295493,26208918190,11376050173,4252929252,1221587458,96991950,186463371,5477541,18870770688
invert,getri,12288,1024,37486592,4000000,12,10593960,3110216387,1879209895,1020959585,134361246,38668338,96858635,5046258,2240543616
invert,getrf,12288,2048,37486592,1000000,6,38346508,5874012180,3018163474,1443933340,221178249,26710102,98011490,4251298,4505091054
invert,gemm,12288,2048,37486592,1000000,55,407599613,105842032490,32885637028,6014253157,467623179,317821568,1004269642,1752361,118457630940
invert,trsm,12288,2048,37486592,1000000,30,96149177,38312740748,14587816666,4439749165,1206971108,118027536,280250522,2345490,33302630400
invert,getri,12288,2048,37486592,1000000,6,42964929,10008212447,5071131372,2362261381,348811715,141628538,258988708,7343771,8758340352
